factor,gene,protein_name,loading
1,St8sia4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",0.0018571080897256502
1,Arid2,AT-rich interaction domain 2,0.001849947921100323
1,Riok3,RIO kinase 3,0.0018483491313270705
1,Slc6a15,"solute carrier family 6 (neurotransmitter transporter), member 15",0.0018355127121424326
1,Lrba,LPS-responsive beige-like anchor,0.0018028512169024297
1,Srrm1,serine/arginine repetitive matrix 1,0.0017839547288930964
1,Exoc6b,exocyst complex component 6B,0.0017803101995795784
1,Lmbrd1,LMBR1 domain containing 1,0.0017649650771050338
1,Dock7,dedicator of cytokinesis 7,0.0017481314319368448
1,Ipo11,importin 11,0.0017247030362523889
1,Trpm7,"transient receptor potential cation channel, subfamily M, member 7",0.001720998687871029
1,Arhgap35,Rho GTPase activating protein 35,0.0017092542746071388
1,Ophn1,oligophrenin 1,0.0017082424956199604
1,Atosa,atos homolog A,0.0016874405099776859
1,Mtmr12,myotubularin related protein 12,0.001672929728514335
1,A330008L17Rik,RIKEN cDNA A330008L17 gene,0.0015999861637026422
1,Ptpre,protein tyrosine phosphatase receptor type E,0.0015695702174538901
1,Mtmr3,myotubularin related protein 3,0.0015394460908052597
1,Tspan5,tetraspanin 5,0.0015052969463563563
1,Chchd3,coiled-coil-helix-coiled-coil-helix domain containing 3,0.0014936629834605719
1,Dipk1a,divergent protein kinase domain 1A,0.0014699724734965416
1,Cnot1,"CCR4-NOT transcription complex, subunit 1",0.0014625244392546314
1,Fam117b,"family with sequence similarity 117, member B",0.0014569341620574037
1,Soga3,Unknown protein for Soga3,0.0014145588599117833
1,Arhgap32,Rho GTPase activating protein 32,0.0013446914142458911
1,Atp11b,"ATPase, class VI, type 11B",0.001308102886775915
1,Pam,peptidylglycine alpha-amidating monooxygenase,0.0012805790970640356
1,Oga,O-GlcNAcase,0.0012426509541003045
1,Pde3b,"phosphodiesterase 3B, cGMP-inhibited",0.0012353856366422178
1,Ankhd1,ankyrin repeat and KH domain containing 1,0.0012184129900560546
1,Ep400,E1A binding protein p400,0.0012133137159824087
1,Mark1,MAP/microtubule affinity regulating kinase 1,0.0012044457046363481
1,Spock3,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3",0.0011851187582525259
1,Mpped2,metallophosphoesterase domain containing 2,0.001158621698795854
1,U2surp,U2 snRNP-associated SURP domain containing,0.0011563594187617035
1,Uxs1,UDP-glucuronate decarboxylase 1,0.0011539269832237784
1,Hmg20a,high mobility group 20A,0.0011184612011431608
1,Rph3a,rabphilin 3A,0.0010768869380412783
1,Phf3,PHD finger protein 3,0.0010502497809765491
1,Pdzd4,PDZ domain containing 4,0.0010492550693663788
1,Zc3h13,zinc finger CCCH type containing 13,0.001046145793263746
1,Mast4,microtubule associated serine/threonine kinase family member 4,0.001042275203528613
1,Ep300,E1A binding protein p300,0.0010292502223624496
1,Btrc,beta-transducin repeat containing protein,0.0010281903496990763
1,Aftph,aftiphilin,0.0010092012387014212
1,Osbpl8,oxysterol binding protein-like 8,0.0009969911339089955
1,Marchf7,membrane associated ring-CH-type finger 7,0.0009827147644339946
1,Klhl7,kelch-like 7,0.0009819269025029376
1,Nedd4l,"neural precursor cell expressed, developmentally down-regulated gene 4-like",0.0009535541868918594
1,Hace1,"HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1",0.0009516536583227834
1,Pde1a,"phosphodiesterase 1A, calmodulin-dependent",0.0009172193569298515
1,Rap1gds1,"RAP1, GTP-GDP dissociation stimulator 1",0.0008329728302235664
1,Pum1,pumilio RNA-binding family member 1,0.0008234520248950547
1,Rc3h1,RING CCCH (C3H) domains 1,0.0008147669511409306
1,St3gal5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",0.0008127585640254232
1,Aig1,androgen-induced 1,0.0007936474141159637
1,Nipbl,NIPBL cohesin loading factor,0.0007667352380245586
1,Ahcyl1,S-adenosylhomocysteine hydrolase-like 1,0.0007555541708000733
1,Rprd1a,regulation of nuclear pre-mRNA domain containing 1A,0.0007336712942325516
1,Ptprr,protein tyrosine phosphatase receptor type R,0.0006872166453906717
1,Csde1,"cold shock domain containing E1, RNA binding",0.0006721827961116689
1,Pan3,PAN3 poly(A) specific ribonuclease subunit,0.0006440624561937543
1,Cdh18,cadherin 18,0.0006003668122653947
1,Slc25a12,"solute carrier family 25 (mitochondrial carrier, Aralar), member 12",0.0005891957955402891
1,Flrt2,fibronectin leucine rich transmembrane protein 2,0.0005848547614453616
1,Epc1,enhancer of polycomb homolog 1,0.0005581711737875419
1,Ahcyl2,S-adenosylhomocysteine hydrolase-like 2,0.0005105936273382184
1,Pde8b,phosphodiesterase 8B,0.0005102705794555762
1,Cd46,"CD46 antigen, complement regulatory protein",0.0004970797758060215
1,Pls3,plastin 3 (T-isoform),0.0004891936124069878
1,Arnt,aryl hydrocarbon receptor nuclear translocator,0.00046525148968052754
1,Slc4a7,"solute carrier family 4, sodium bicarbonate cotransporter, member 7",0.00046118399018281437
1,Actr3,ARP3 actin-related protein 3,0.0004116383886304629
1,8030462N17Rik,Unknown protein for 8030462N17Rik,0.00041103447398519886
1,Pkia,"protein kinase inhibitor, alpha",0.0003997188393415191
1,Psd3,pleckstrin and Sec7 domain containing 3,0.00038830979430185274
1,Septin11,septin 11,0.0003726394890080423
1,Depdc5,DEP domain containing 5,0.0003664341482866742
1,Car12,carbonic anhydrase 12,0.0003557074808200969
1,Atp2b2,"ATPase, Ca++ transporting, plasma membrane 2",0.0003216617411774481
1,Tasp1,"taspase, threonine aspartase 1",0.00031823648520036503
1,Gda,guanine deaminase,0.000295964838035429
1,Cadps2,Ca2+-dependent activator protein for secretion 2,0.00018446526866388539
1,Scamp1,secretory carrier membrane protein 1,0.00017243984307741312
1,Zfp804a,zinc finger protein 804A,0.0001687328145216204
1,Pds5b,PDS5 cohesin associated factor B,0.00016710292864208998
1,Dennd5b,DENN domain containing 5B,0.0001300709592235592
1,Apbb2,amyloid beta precursor protein binding family B member 2,0.00012486517573660202
1,5730522E02Rik,RIKEN cDNA 5730522E02 gene,0.000104175537787257
1,Srsf1,serine and arginine-rich splicing factor 1,8.738208641857044e-05
1,Fut8,fucosyltransferase 8,4.7451673827493535e-05
1,Usp32,ubiquitin specific peptidase 32,4.530555096278067e-05
1,Acaca,acetyl-Coenzyme A carboxylase alpha,4.506813551632145e-05
1,Htr4,5 hydroxytryptamine (serotonin) receptor 4,2.3529419964120857e-05
1,Phf24,PHD finger protein 24,-3.938308110952406e-06
1,Smg6,SMG6 nonsense mediated mRNA decay factor,-6.18866265753648e-06
1,Kansl1l,KAT8 regulatory NSL complex subunit 1-like,-2.876788266257524e-05
1,Slc35f1,"solute carrier family 35, member F1",-3.027107138595461e-05
1,Gnal,"guanine nucleotide binding protein, alpha stimulating, olfactory type",-4.581951446532778e-05
1,Scaper,S phase cyclin A-associated protein in the ER,-8.329468073650408e-05
1,Smarca4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",-0.00010716569544013924
1,Shprh,SNF2 histone linker PHD RING helicase,-0.00010999250752007921
1,6530403H02Rik,RIKEN cDNA 6530403H02 gene,-0.00012363722105554478
1,Fus,fused in sarcoma,-0.0001332416034082684
1,Pola1,"polymerase (DNA directed), alpha 1",-0.00015956026559413498
1,Opcml,opioid binding protein/cell adhesion molecule-like,-0.00016423755047544295
1,Bod1l,biorientation of chromosomes in cell division 1-like,-0.0001661790822616907
1,Mlip,muscular LMNA-interacting protein,-0.0001698979226843786
1,Fras1,Fraser extracellular matrix complex subunit 1,-0.00018856396670117244
1,Atp9b,"ATPase, class II, type 9B",-0.0002180412190288056
1,Hs2st1,heparan sulfate 2-O-sulfotransferase 1,-0.00024973374666977514
1,Slc8a2,"solute carrier family 8 (sodium/calcium exchanger), member 2",-0.00028035640731701226
1,9530059O14Rik,RIKEN cDNA 9530059O14 gene,-0.0002960298411502404
1,Senp7,SUMO1/sentrin specific peptidase 7,-0.0003352427368796034
1,Abca5,"ATP-binding cassette, sub-family A member 5",-0.00034373403801111167
1,Sec61a2,SEC61 translocon subunit alpha 2,-0.00034644907197070194
1,Alcam,activated leukocyte cell adhesion molecule,-0.0003837036194455668
1,Clock,clock circadian regulator,-0.0003876124651676897
1,Fnbp4,formin binding protein 4,-0.0004340599150397628
1,Gm45159,predicted gene 45159,-0.00044575521351470005
1,Smoc2,SPARC related modular calcium binding 2,-0.00044881574486716505
1,Peg3,paternally expressed 3,-0.00044898838795567344
1,Nbas,neuroblastoma amplified sequence,-0.00045541893129791755
1,Ccdc88a,coiled coil domain containing 88A,-0.0004765078596958477
1,Smyd3,SET and MYND domain containing 3,-0.0004933639627926913
1,St18,suppression of tumorigenicity 18,-0.000508132655555569
1,Nfix,nuclear factor I/X,-0.0005138023350151014
1,Sik3,SIK family kinase 3,-0.000516597648501771
1,Arhgap39,Rho GTPase activating protein 39,-0.0005274596099758514
1,Dync1h1,dynein cytoplasmic 1 heavy chain 1,-0.0005459589463359003
1,Ror1,receptor tyrosine kinase-like orphan receptor 1,-0.0005553088694469579
1,Fat4,FAT atypical cadherin 4,-0.0005640688632386362
1,Nf1,neurofibromin 1,-0.00058231556781212
1,Tasor,transcription activation suppressor,-0.000605410495935907
1,Shtn1,shootin 1,-0.000618543411432457
1,Gabra4,gamma-aminobutyric acid type A receptor subunit alpha 4,-0.0006408668634660581
1,Il1rapl2,interleukin 1 receptor accessory protein-like 2,-0.0006554849799373914
1,Sik2,salt inducible kinase 2,-0.0006655833050135701
1,Nfia,nuclear factor I/A,-0.0006729347517599705
1,Ddx17,DEAD box helicase 17,-0.0006828839239239913
1,Ccdc148,coiled-coil domain containing 148,-0.0007121550249353209
1,Ago2,argonaute RISC catalytic subunit 2,-0.0007159042326800711
1,Dcaf8,DDB1 and CUL4 associated factor 8,-0.0007240287601620309
1,Zc3h7a,zinc finger CCCH type containing 7 A,-0.0007317656818948043
1,Lcorl,ligand dependent nuclear receptor corepressor-like,-0.0007489062327649481
1,Aopep,aminopeptidase O,-0.0007636866873030009
1,Setx,senataxin,-0.0007649543485186778
1,Taf15,TATA-box binding protein associated factor 15,-0.000779082022555309
1,Fbxl17,F-box and leucine-rich repeat protein 17,-0.0007939332369176562
1,Atp2c1,"ATPase, Ca++-sequestering",-0.000802430231407613
1,Pak5,p21 (RAC1) activated kinase 5,-0.000847826682565841
1,Hira,histone cell cycle regulator,-0.0009048594564744003
1,Ghr,growth hormone receptor,-0.0009053415421512399
1,Ccny,cyclin Y,-0.0009159009351811605
1,Dgkd,"diacylglycerol kinase, delta",-0.0009269687826037637
1,Mbnl1,muscleblind like splicing regulator 1,-0.0009518411734643335
1,Dagla,"diacylglycerol lipase, alpha",-0.0009529659927031247
1,Add2,adducin 2,-0.0009706944243714207
1,Gm1976,predicted gene 1976,-0.0009769070816200134
1,Chrna7,"cholinergic receptor, nicotinic, alpha polypeptide 7",-0.0009806258076180624
1,Cpsf6,cleavage and polyadenylation specific factor 6,-0.0010007477223646522
1,Mga,MAX gene associated,-0.00106064815403238
1,Ftx,"Ftx transcript, Xist regulator, non-protein coding",-0.00106170895952815
1,Brinp3,bone morphogenetic protein/retinoic acid inducible neural specific 3,-0.0010819933329355672
1,Megf9,multiple EGF-like-domains 9,-0.001112552798820859
1,Armh3,armadillo-like helical domain containing 3,-0.0011732414768866133
1,Tra2b,transformer 2 beta,-0.0011842186828210995
1,Tmem135,transmembrane protein 135,-0.001184503053611691
1,Ptk2b,PTK2 protein tyrosine kinase 2 beta,-0.0011915014110958832
1,Ino80,INO80 complex subunit,-0.0012131771052006524
1,Khdrbs2,"KH domain containing, RNA binding, signal transduction associated 2",-0.0012642897343859705
1,Tbc1d12,"TBC1D12: TBC1 domain family, member 12",-0.0012866604821440931
1,Larp4b,La ribonucleoprotein 4B,-0.0012978010383614127
1,Lrch3,leucine-rich repeats and calponin homology (CH) domain containing 3,-0.001316351502563885
1,Zyg11b,"zyg-ll family member B, cell cycle regulator",-0.001321741727293741
1,Clec16a,"C-type lectin domain family 16, member A",-0.0013272502459468977
1,Cpeb3,cytoplasmic polyadenylation element binding protein 3,-0.0013324757867202634
1,Nsun7,"NOL1/NOP2/Sun domain family, member 7",-0.0013394663091387728
1,Kif2a,kinesin family member 2A,-0.0013422289108917151
1,Chrm3,"cholinergic receptor, muscarinic 3, cardiac",-0.0013423880730729938
1,Pard3b,par-3 family cell polarity regulator beta,-0.0013572230504860481
1,Arhgef9,CDC42 guanine nucleotide exchange factor 9,-0.0013580813815975425
1,Dync1i1,dynein cytoplasmic 1 intermediate chain 1,-0.0013787038344676979
1,Cplane1,ciliogenesis and planar polarity effector 1,-0.0014003344381862198
1,Itpr1,"inositol 1,4,5-trisphosphate receptor 1",-0.0014299304965551096
1,Gramd1b,GRAM domain containing 1B,-0.001466683770055128
1,Nsd3,nuclear receptor binding SET domain protein 3,-0.0014859964241803413
1,Me3,"malic enzyme 3, NADP(+)-dependent, mitochondrial",-0.0014884884258093295
1,Rufy3,RUN and FYVE domain containing 3,-0.0015048970493179465
1,Dnm3,dynamin 3,-0.0015060347304917188
1,Slc4a10,"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10",-0.00151615092177459
1,Trim2,tripartite motif-containing 2,-0.001525680227594127
1,Hlf,hepatic leukemia factor,-0.0015372172223371728
1,Ppp2r2a,"protein phosphatase 2, regulatory subunit B, alpha",-0.0015544788196399958
1,Smarcc1,SWI/SNF related BAF chromatin remodeling complex subunit C1,-0.0015961095875754588
1,Mark3,MAP/microtubule affinity regulating kinase 3,-0.0016404525094679016
1,Wac,WW domain containing adaptor with coiled-coil,-0.0016461121864979255
1,Fbxl7,F-box and leucine-rich repeat protein 7,-0.001652106566815264
1,Wdr37,WD repeat domain 37,-0.0016969415614266625
1,Myo18a,myosin XVIIIA,-0.001698387238520924
1,Bicd1,BICD cargo adaptor 1,-0.0017058690967162718
1,Asxl3,ASXL transcriptional regulator 3,-0.0017144385205165884
1,Fndc3a,fibronectin type III domain containing 3A,-0.00172432609130856
1,Baz1b,"bromodomain adjacent to zinc finger domain, 1B",-0.0017425750286220911
1,Grm3,"glutamate receptor, metabotropic 3",-0.0017800344396213526
1,Gm30092,"predicted gene, 30092",-0.0017890528967311784
1,Akap8l,A kinase anchor protein 8-like,-0.0018149344939327522
1,Ric1,RAB6A GEF complex partner 1,-0.0018212875728928716
1,Zfr,zinc finger RNA binding protein,-0.001826576094398661
1,Ccnt2,cyclin T2,-0.0018268862987559993
1,Cenpp,centromere protein P,-0.0018318953290371149
1,Pde7a,phosphodiesterase 7A,-0.0018486440304125071
1,Adam23,a disintegrin and metallopeptidase domain 23,-0.0019007615716673631
1,Ppp1r9a,"protein phosphatase 1, regulatory subunit 9A",-0.0019172972145955328
1,Tmem117,transmembrane protein 117,-0.001918379694796468
1,Abi1,abl interactor 1,-0.0019629419436435615
1,Elp4,elongator acetyltransferase complex subunit 4,-0.0020036901537103555
1,Nav1,neuron navigator 1,-0.0020182586169973558
1,Arhgap44,Rho GTPase activating protein 44,-0.002021920355488089
1,Pik3r3,phosphoinositide-3-kinase regulatory subunit 3,-0.0020304748870300076
1,Txlng,taxilin gamma,-0.0020315321037946157
1,Rbm6,RNA binding motif protein 6,-0.002087431313245247
1,R3hdm1,R3H domain containing 1,-0.0020900275011821313
1,5330434G04Rik,RIKEN cDNA 5330434G04 gene,-0.002131892151620464
1,Smad3,SMAD family member 3,-0.0021330192757690815
1,Map3k5,mitogen-activated protein kinase kinase kinase 5,-0.0021796092334297103
1,Rabgap1l,RAB GTPase activating protein 1-like,-0.002220287396983641
1,Daam1,dishevelled associated activator of morphogenesis 1,-0.0022325018129668505
1,Cep170,centrosomal protein 170,-0.002240429000120852
1,Scaf8,SR-related CTD-associated factor 8,-0.0022492447345544195
1,Tlk1,tousled-like kinase 1,-0.0022561883705514893
1,Insr,insulin receptor,-0.0022607208551154194
1,Ranbp2,RAN binding protein 2,-0.0022718332698018913
1,Ube2g1,ubiquitin-conjugating enzyme E2G 1,-0.002274146379707605
1,Esyt2,extended synaptotagmin-like protein 2,-0.0023115128109798475
1,Spag9,sperm associated antigen 9,-0.0023308062754548754
1,Gnao1,"guanine nucleotide binding protein, alpha O",-0.0023420456941430365
1,Oip5os1,"Opa interacting protein 5, opposite strand 1",-0.0023665300346945224
1,Sdccag8,serologically defined colon cancer antigen 8,-0.002404522179508832
1,Afdn,"afadin, adherens junction formation factor",-0.0024365052393594713
1,Pwwp2a,PWWP domain containing 2A,-0.0024444439920480268
1,Nfx1,"nuclear transcription factor, X-box binding 1",-0.002503752187291881
1,Arid1a,AT-rich interaction domain 1A,-0.0025319244507383794
1,Ksr1,kinase suppressor of ras 1,-0.002532009119373749
1,Chd3,chromodomain helicase DNA binding protein 3,-0.0025702267899849153
1,Epha3,Eph receptor A3,-0.0025926684751179604
1,Zdhhc17,"zinc finger, DHHC domain containing 17",-0.002595324072708667
1,Spred2,sprouty-related EVH1 domain containing 2,-0.002608690727502397
1,Slc44a1,"solute carrier family 44, member 1",-0.002664861881794917
1,Epha4,Eph receptor A4,-0.0027248006374666067
1,Ptp4a2,protein tyrosine phosphatase 4a2,-0.0027383722561973613
1,Lrrfip1,leucine rich repeat (in FLII) interacting protein 1,-0.0027481287067604044
1,Herc3,hect domain and RLD 3,-0.002750743710087643
1,Yme1l1,YME1-like 1 (S. cerevisiae),-0.0027687168446545378
1,Tmem161b,transmembrane protein 161B,-0.0028138876103298723
1,Creb1,cAMP responsive element binding protein 1,-0.0028192018946253104
1,Ogdh,oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide),-0.0028232902129213568
1,Umad1,UMAP1-MVP12 associated (UMA) domain containing 1,-0.0028387537450063074
1,Ttll7,"tubulin tyrosine ligase-like family, member 7",-0.00285210336714397
1,Neto1,neuropilin (NRP) and tolloid (TLL)-like 1,-0.0028539278898437616
1,Ggnbp2,gametogenetin binding protein 2,-0.0028572673045547405
1,Mcu,mitochondrial calcium uniporter,-0.002859298835456112
1,1500004A13Rik,RIKEN cDNA 1500004A13 gene,-0.0028653891764978397
1,Bclaf1,BCL2-associated transcription factor 1,-0.0028888739957356573
1,Ppp2r5e,"protein phosphatase 2, regulatory subunit B', epsilon",-0.0029131364004411
1,Clk1,CDC-like kinase 1,-0.0029197808423254874
1,B4galt6,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6",-0.0029720796171540287
1,Zmynd11,"zinc finger, MYND domain containing 11",-0.002979047084287517
1,Hmbox1,homeobox containing 1,-0.002981096483365212
1,Senp6,SUMO/sentrin specific peptidase 6,-0.002981471302909941
1,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",-0.003041263865597887
1,Sptb,"spectrin beta, erythrocytic",-0.0030705170275501115
1,Foxp1,forkhead box P1,-0.0030711911584958016
1,Gabrg3,"gamma-aminobutyric acid type A receptor, subunit gamma 3",-0.003072869848161633
1,Kif1b,kinesin family member 1B,-0.00307393461053404
1,Cdkal1,CDK5 regulatory subunit associated protein 1-like 1,-0.0030792360001224853
1,Crtac1,cartilage acidic protein 1,-0.0031042132482374347
1,Ptpro,protein tyrosine phosphatase receptor type O,-0.003115006953766598
1,Fubp1,far upstream element (FUSE) binding protein 1,-0.003138207023940967
1,Cdkl5,cyclin dependent kinase like 5,-0.003167224360300778
1,Bcl11b,B cell leukemia/lymphoma 11B,-0.0032323070179765467
1,B230334C09Rik,RIKEN cDNA B230334C09 gene,-0.0032375709533968367
1,Prkcz,"protein kinase C, zeta",-0.0032465493053580605
1,Gm4258,predicted gene 4258,-0.0033000741597233887
1,Tent2,terminal nucleotidyltransferase 2,-0.003303574681878668
1,Ust,uronyl-2-sulfotransferase,-0.0033280285383990266
1,Mark2,MAP/microtubule affinity regulating kinase 2,-0.0033634303520064888
1,N4bp2l2,NEDD4 binding protein 2-like 2,-0.0033903976435087735
1,Usp15,ubiquitin specific peptidase 15,-0.003396294772460874
1,Gria4,"glutamate receptor, ionotropic, AMPA4 (alpha 4)",-0.0033977319538404456
1,Usp34,ubiquitin specific peptidase 34,-0.0034056528154985167
1,1700025G04Rik,RIKEN cDNA 1700025G04 gene,-0.0034248464945921117
1,Dnajc1,DnaJ heat shock protein family (Hsp40) member C1,-0.003470227905470077
1,Pdzrn4,PDZ domain containing RING finger 4,-0.0034783615002238013
1,Fam222b,"family with sequence similarity 222, member B",-0.0034957217165035893
1,Rnf217,ring finger protein 217,-0.0035307202550734773
1,Syt16,synaptotagmin XVI,-0.0035513416877627504
1,Bcl11a,BCL11 transcription factor A,-0.003554461992034787
1,Adam22,a disintegrin and metallopeptidase domain 22,-0.0035706813044723146
1,Map7,microtubule-associated protein 7,-0.0035739564988722062
1,Kmt2e,lysine (K)-specific methyltransferase 2E,-0.003586028360649557
1,Npas3,neuronal PAS domain protein 3,-0.0036068698149392927
1,Pde7b,phosphodiesterase 7B,-0.003620627846631177
1,Apba1,amyloid beta precursor protein binding family A member 1,-0.0036344640971469103
1,Sh3kbp1,SH3-domain kinase binding protein 1,-0.003651919864041408
1,Sh3gl2,SH3-domain GRB2-like 2,-0.0036621354046999493
1,Myo5b,myosin VB,-0.003671408395309962
1,Pip5k1a,"phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha",-0.0036875500018385605
1,Sf3b1,"splicing factor 3b, subunit 1",-0.003689009635059417
1,Smap2,small ArfGAP 2,-0.0036943472787865153
1,Sipa1l2,signal-induced proliferation-associated 1 like 2,-0.0037124120527472996
1,Ankrd17,ankyrin repeat domain 17,-0.0037229930682493263
1,Map2k5,mitogen-activated protein kinase kinase 5,-0.0037595744143699536
1,Rras2,related RAS viral (r-ras) oncogene 2,-0.0037889373713468084
1,Tmem178,transmembrane protein 178,-0.003849724198471235
1,Sergef,secretion regulating guanine nucleotide exchange factor,-0.0038602537921514453
1,Hdac9,histone deacetylase 9,-0.003870987728629001
1,Pnisr,PNN interacting serine/arginine-rich,-0.0038793105348613062
1,Pkp4,plakophilin 4,-0.003879642789260127
1,Map4k3,mitogen-activated protein kinase kinase kinase kinase 3,-0.003881932237774665
1,Ubac2,ubiquitin associated domain containing 2,-0.0038849710492386814
1,Igf1r,insulin-like growth factor I receptor,-0.003919254134435677
1,Ash1l,ASH1 like histone lysine methyltransferase,-0.003923714030820734
1,Adgrb2,adhesion G protein-coupled receptor B2,-0.003942413197389179
1,Pip5k1b,"phosphatidylinositol-4-phosphate 5-kinase, type 1 beta",-0.003944322186594422
1,Raf1,v-raf-leukemia viral oncogene 1,-0.003947416464884308
1,R3hdm2,R3H domain containing 2,-0.003957346300197365
1,Sgce,"sarcoglycan, epsilon",-0.003976331298005621
1,Prrc2c,proline-rich coiled-coil 2C,-0.003996604121399149
1,Myef2,"myelin basic protein expression factor 2, repressor",-0.004030365365726268
1,Erc1,ELKS/RAB6-interacting/CAST family member 1,-0.004033613782073849
1,Ntng2,netrin G2,-0.004069013394409083
1,Syn1,synapsin I,-0.0041269446218117475
1,Asxl1,ASXL transcriptional regulator 1,-0.004149308378327983
1,Bzw2,basic leucine zipper and W2 domains 2,-0.004160335069082871
1,Rasal2,RAS protein activator like 2,-0.0041735726783950575
1,Aff2,"AF4/FMR2 family, member 2",-0.004206263291552975
1,Wipf3,"WAS/WASL interacting protein family, member 3",-0.004217487491110945
1,Gbf1,golgi-specific brefeldin A-resistance factor 1,-0.004279583217631652
1,Ncoa7,nuclear receptor coactivator 7,-0.004297989200442283
1,Thsd7b,"thrombospondin, type I, domain containing 7B",-0.004310606724784515
1,Sfswap,splicing factor SWAP,-0.004311077196498866
1,Nktr,natural killer tumor recognition sequence,-0.004325729816324444
1,Car10,carbonic anhydrase 10,-0.004359923796373545
1,Pspc1,paraspeckle protein 1,-0.004447430407164919
1,Xpo7,exportin 7,-0.0044717519512206625
1,Nr3c1,"nuclear receptor subfamily 3, group C, member 1",-0.0045425334189556354
1,Thada,thyroid adenoma associated,-0.004542952039397242
1,Lnpep,leucyl/cystinyl aminopeptidase,-0.004547797717893133
1,Zswim5,zinc finger SWIM-type containing 5,-0.004582123424877102
1,Hook1,hook microtubule tethering protein 1,-0.004618885472578694
1,Arid4b,AT-rich interaction domain 4B,-0.004620972258266253
1,Dennd6a,DENN domain containing 6A,-0.004661325258678542
1,Rngtt,RNA guanylyltransferase and 5'-phosphatase,-0.004671945949434053
1,Fbxw11,F-box and WD-40 domain protein 11,-0.0046762669061411605
1,Atf6,activating transcription factor 6,-0.004676767855270773
1,Tgfbr3,"transforming growth factor, beta receptor III",-0.004679837300150125
1,Npepps,aminopeptidase puromycin sensitive,-0.00468790054381212
1,Dock11,dedicator of cytokinesis 11,-0.004696969758078774
1,Atp8a2,"ATPase, aminophospholipid transporter-like, class I, type 8A, member 2",-0.004745476000976812
1,Sp3,trans-acting transcription factor 3,-0.004763341309957458
1,Zzz3,"zinc finger, ZZ domain containing 3",-0.004785192740637155
1,Ssh2,slingshot protein phosphatase 2,-0.004807722158471655
1,Glg1,golgi apparatus protein 1,-0.004815333983811721
1,Schip1,schwannomin interacting protein 1,-0.004848185865944781
1,Vps13b,vacuolar protein sorting 13B,-0.004856080184645175
1,Zhx2,zinc fingers and homeoboxes 2,-0.004865051522456571
1,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4,-0.004883535347530532
1,Ptprk,protein tyrosine phosphatase receptor type K,-0.004887397222818242
1,Btaf1,B-TFIID TATA-box binding protein associated factor 1,-0.004892573067093522
1,Atp11c,"ATPase, class VI, type 11C",-0.004908647973742843
1,Kcnb1,"potassium voltage gated channel, Shab-related subfamily, member 1",-0.00491308560823287
1,Akap9,A kinase anchor protein 9,-0.00491553366108074
1,Lrrtm3,leucine rich repeat transmembrane neuronal 3,-0.004929094930838223
1,Cacng3,"calcium channel, voltage-dependent, gamma subunit 3",-0.005031494487640395
1,Ascc3,activating signal cointegrator 1 complex subunit 3,-0.005084527372950213
1,B830012L14Rik,RIKEN cDNA B830012L14 gene,-0.005087802008671849
1,Nrp2,neuropilin 2,-0.0050916202342852915
1,Armc9,armadillo repeat containing 9,-0.005092762030959799
1,Sltm,"SAFB-like, transcription modulator",-0.005097699078486578
1,Zfp950,zinc finger protein 950,-0.005105803529581394
1,Itch,"itchy, E3 ubiquitin protein ligase",-0.0051653329781472255
1,Thoc2l,THO complex subunit 2-like,-0.005187293969314839
1,Reps2,RALBP1 associated Eps domain containing protein 2,-0.005198019308190418
1,Crtc3,CREB regulated transcription coactivator 3,-0.005206165130580387
1,Ccbe1,collagen and calcium binding EGF domains 1,-0.005212015949270571
1,Ralgapb,"Ral GTPase activating protein, beta subunit (non-catalytic)",-0.0052775244910224705
1,Gm10649,predicted gene 10649,-0.005296671305462647
1,Ank,progressive ankylosis,-0.005300387403572642
1,Sh3d19,SH3 domain protein D19,-0.005301814188539417
1,Vgll4,vestigial like family member 4,-0.0053225246447497635
1,Tet3,tet methylcytosine dioxygenase 3,-0.005332747254848672
1,Glce,glucuronyl C5-epimerase,-0.005342198596160384
1,Rgs17,regulator of G-protein signaling 17,-0.005346174235341191
1,Tnpo3,transportin 3,-0.00536990473379813
1,Bltp1,bridge-like lipid transfer protein family member 1,-0.005382893957286258
1,Sh3bp5,SH3-domain binding protein 5 (BTK-associated),-0.005385288447988625
1,Tle1,transducin-like enhancer of split 1,-0.005412630334503148
1,Ntng1,netrin G1,-0.005421535658895785
1,Cdk12,cyclin dependent kinase 12,-0.005426048216942312
1,Coro2b,"coronin, actin binding protein, 2B",-0.005453781682092498
1,Vps54,VPS54 GARP complex subunit,-0.005471582410784744
1,4732471J01Rik,RIKEN cDNA 4732471J01 gene,-0.005518107033807765
1,Dgkb,"diacylglycerol kinase, beta",-0.005533454938044475
1,Unc5c,unc-5 netrin receptor C,-0.00554997822001246
