factor,gene,protein_name,loading
11,Zfp445,zinc finger protein 445,0.00390403771875156
11,Agbl4,ATP/GTP binding protein-like 4,0.003844999406003356
11,Sp3,trans-acting transcription factor 3,0.003811249028475541
11,Rasgrf1,RAS protein-specific guanine nucleotide-releasing factor 1,0.003731461452414994
11,Paip2,polyadenylate-binding protein-interacting protein 2,0.0037250052492355384
11,Mast3,microtubule associated serine/threonine kinase 3,0.0037116356882943608
11,Ubac2,ubiquitin associated domain containing 2,0.0037041560346186553
11,Rab3gap1,RAB3 GTPase activating protein subunit 1,0.003700889259541134
11,Slc35f4,"solute carrier family 35, member F4",0.0036835631946846048
11,Gm45159,predicted gene 45159,0.0036664986814212014
11,Npepps,aminopeptidase puromycin sensitive,0.0036587359223560763
11,Rasgrf2,RAS protein-specific guanine nucleotide-releasing factor 2,0.003650991200712147
11,Fto,FTO alpha-ketoglutarate dependent dioxygenase,0.003644806691418036
11,Glg1,golgi apparatus protein 1,0.0036403991699038977
11,Slc4a7,"solute carrier family 4, sodium bicarbonate cotransporter, member 7",0.0036267231440501664
11,Sh3bp5,SH3-domain binding protein 5 (BTK-associated),0.0036237837974302523
11,Golm2,golgi membrane protein 2,0.0036236947183638443
11,Myo5a,myosin VA,0.003594849919395952
11,Syt7,synaptotagmin VII,0.003563073286002595
11,Rnasek,"ribonuclease, RNase K",0.0035494204363281934
11,Arl6ip1,ADP-ribosylation factor-like 6 interacting protein 1,0.0035212330609140276
11,Gpd2,"glycerol phosphate dehydrogenase 2, mitochondrial",0.0035000031213861553
11,Aff4,"AF4/FMR2 family, member 4",0.0034757513447595486
11,Bzw2,basic leucine zipper and W2 domains 2,0.00337051555689412
11,Zc3h12b,zinc finger CCCH-type containing 12B,0.003365741300330757
11,Syt14,synaptotagmin XIV,0.0033618668177836375
11,Yme1l1,YME1-like 1 (S. cerevisiae),0.0033491192999761154
11,Epha5,Eph receptor A5,0.0033100801519066656
11,Fmn2,formin 2,0.003276390337494324
11,Foxo1,forkhead box O1,0.0031709446620771125
11,Mllt10,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10",0.0031701399994165202
11,Itfg1,integrin alpha FG-GAP repeat containing 1,0.0031411088822851686
11,Spock3,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3",0.0031158982475248094
11,Grb14,growth factor receptor bound protein 14,0.0030978968090010117
11,Cst3,cystatin C,0.0030651421985872394
11,Entrep2,endosomal transmembrane epsin interactor 2,0.0030550198768318393
11,Ggnbp2,gametogenetin binding protein 2,0.003029046628407735
11,Slc9a9,"solute carrier family 9 (sodium/hydrogen exchanger), member 9",0.0030015637947764483
11,Gm28376,predicted gene 28376,0.002984952564213422
11,Ntrk2,"neurotrophic tyrosine kinase, receptor, type 2",0.0029796450970601047
11,Gm30439,"predicted gene, 30439",0.002923572477846835
11,Pcdh15,protocadherin 15,0.0028607333152926616
11,Pde8b,phosphodiesterase 8B,0.0028416922648400685
11,Chchd3,coiled-coil-helix-coiled-coil-helix domain containing 3,0.002841171046122294
11,Dlg1,discs large MAGUK scaffold protein 1,0.0027935933727302343
11,ENSMUSG00000095041,Unknown protein for ENSMUSG00000095041,0.0027653947424470674
11,Celf5,"CUGBP, Elav-like family member 5",0.0027629280424675924
11,Mib1,MIB E3 ubiquitin protein ligase 1,0.0027533061759469285
11,Faim2,Fas apoptotic inhibitory molecule 2,0.0027040715817292656
11,Sestd1,SEC14 and spectrin domains 1,0.002688042079651649
11,Umad1,UMAP1-MVP12 associated (UMA) domain containing 1,0.0026110686846362832
11,Dleu2,"deleted in lymphocytic leukemia, 2",0.0025149173666394065
11,Lpgat1,lysophosphatidylglycerol acyltransferase 1,0.0024788106018004434
11,Maco1,macoilin 1,0.0024719158088192658
11,Helz,helicase with zinc finger domain,0.0024716955638993125
11,Fam120c,"family with sequence similarity 120, member C",0.002453347738839822
11,Wdr17,WD repeat domain 17,0.0024344416439130204
11,Col25a1,"collagen, type XXV, alpha 1",0.002421986811515949
11,Cstpp1,centriolar satellite-associated tubulin polyglutamylase complex regulator 1,0.0024177786816886684
11,Chrm1,"cholinergic receptor, muscarinic 1, CNS",0.0024091605030390558
11,Zfp280d,zinc finger protein 280D,0.0023898511978330083
11,Il1rap,interleukin 1 receptor accessory protein,0.002331142310268387
11,Ptprr,protein tyrosine phosphatase receptor type R,0.002316359644158287
11,Pdpk1,3-phosphoinositide dependent protein kinase 1,0.0023154350241639285
11,Fam168a,"family with sequence similarity 168, member A",0.002310626801466848
11,Rps23,ribosomal protein S23,0.002306727606936183
11,Zcchc7,"zinc finger, CCHC domain containing 7",0.002290161413876707
11,Vps54,VPS54 GARP complex subunit,0.002288281896755784
11,Pibf1,progesterone immunomodulatory binding factor 1,0.0022807376313025724
11,Ubap2l,ubiquitin-associated protein 2-like,0.0022765692537806115
11,Zfp804b,zinc finger protein 804B,0.0022409215247891604
11,Efr3a,EFR3 homolog A,0.0022345870519894797
11,Ksr1,kinase suppressor of ras 1,0.002219096041104814
11,Sh3rf3,SH3 domain containing ring finger 3,0.0022104744838895756
11,Prkacb,"protein kinase, cAMP dependent, catalytic, beta",0.0021989559088832823
11,Ehmt1,euchromatic histone methyltransferase 1,0.002155824898309181
11,Ube2e3,ubiquitin-conjugating enzyme E2E 3,0.00214865342667329
11,Zzz3,"zinc finger, ZZ domain containing 3",0.0021193913078059196
11,Zfand5,"zinc finger, AN1-type domain 5",0.0021140114433960103
11,Larp4b,La ribonucleoprotein 4B,0.0021127009874935755
11,Smarca2,SWI/SNF related BAF chromatin remodeling complex subunit ATPase 2,0.0021069839663159784
11,Chd8,chromodomain helicase DNA binding protein 8,0.002075423985589142
11,Cnnm2,cyclin M2,0.0020503559197645235
11,Pvt1,Pvt1 oncogene,0.0020440352101633637
11,Clvs2,clavesin 2,0.002018243676635878
11,Cyp7b1,"cytochrome P450, family 7, subfamily b, polypeptide 1",0.0020123909995855803
11,Ylpm1,YLP motif containing 1,0.002003397812855441
11,Calm3,calmodulin 3,0.0019727095105262515
11,Hivep3,human immunodeficiency virus type I enhancer binding protein 3,0.001961972308101011
11,Srcin1,SRC kinase signaling inhibitor 1,0.0019617763798647483
11,Uvrag,UV radiation resistance associated gene,0.0019239774693354634
11,Rnf165,Unknown protein for Rnf165,0.0018723288523680712
11,Lars2,"leucyl-tRNA synthetase, mitochondrial",0.0018716609613222879
11,Fam131a,"family with sequence similarity 131, member A",0.00186100633462547
11,Sntb2,"syntrophin, basic 2",0.0018242463837403146
11,Armh3,armadillo-like helical domain containing 3,0.0017925530868292433
11,Slf2,SMC5-SMC6 complex localization factor 2,0.0017796369636806932
11,Ap1g1,"adaptor protein complex AP-1, gamma 1 subunit",0.0017648482708088602
11,Uxs1,UDP-glucuronate decarboxylase 1,0.0017405782178654082
11,Cnot4,"CCR4-NOT transcription complex, subunit 4",0.0016985409968317375
11,Zfp871,zinc finger protein 871,0.0016720796402446125
11,Cep112,centrosomal protein 112,0.0016263141062030485
11,Nck2,non-catalytic region of tyrosine kinase adaptor protein 2,0.0016217373237666958
11,mt-Nd2,NADH dehydrogenase subunit 2,0.0015388423792023719
11,Ipo11,importin 11,0.0015337785594935027
11,Dpp10,dipeptidylpeptidase 10,0.0015222135474342506
11,Hmg20a,high mobility group 20A,0.0014766281666737714
11,Pdzd4,PDZ domain containing 4,0.0014298445067775578
11,Pspc1,paraspeckle protein 1,0.0013992499273909197
11,Supt6,"SPT6, histone chaperone and transcription elongation factor",0.0013986086761870497
11,Aplp1,amyloid beta precursor like protein 1,0.0013638549538023657
11,Dnm1,dynamin 1,0.0013573038195290685
11,Gnao1,"guanine nucleotide binding protein, alpha O",0.0013332694820182875
11,Dock3,dedicator of cyto-kinesis 3,0.0012814099570007417
11,Copg2,"coatomer protein complex, subunit gamma 2",0.001247376516449608
11,Atf7,activating transcription factor 7,0.0012319196420615044
11,Cdkal1,CDK5 regulatory subunit associated protein 1-like 1,0.0012048833959898016
11,Tmod2,tropomodulin 2,0.001147978278655577
11,Asxl2,ASXL transcriptional regulator 2,0.0011415194870388647
11,Nedd4l,"neural precursor cell expressed, developmentally down-regulated gene 4-like",0.001098900737370369
11,Myef2,"myelin basic protein expression factor 2, repressor",0.0010707825029244201
11,Rabgap1l,RAB GTPase activating protein 1-like,0.001061349514407665
11,Arhgap5,Rho GTPase activating protein 5,0.0010534047719007785
11,Bmerb1,bMERB domain containing 1,0.001024422806178086
11,Nav1,neuron navigator 1,0.001014801887133861
11,Hspa8,heat shock protein 8,0.0009913471854259338
11,Slc12a6,"solute carrier family 12, member 6",0.0009250912359340563
11,Senp6,SUMO/sentrin specific peptidase 6,0.0009082076889069386
11,Ptprz1,"protein tyrosine phosphatase receptor type Z, polypeptide 1",0.0008656355265387657
11,Ppp1r12a,"protein phosphatase 1, regulatory subunit 12A",0.0008592106089872437
11,Scn8a,"sodium channel, voltage-gated, type VIII, alpha",0.0008409093926467495
11,Emsy,"EMSY, BRCA2-interacting transcriptional repressor",0.0008376163812041698
11,Med13l,mediator complex subunit 13-like,0.0008091521008269647
11,Rngtt,RNA guanylyltransferase and 5'-phosphatase,0.000801494271260752
11,Thoc2l,THO complex subunit 2-like,0.0007772066410321675
11,Usp7,ubiquitin specific peptidase 7,0.000765816049521121
11,Afdn,"afadin, adherens junction formation factor",0.0007519966181733125
11,Nmt1,N-myristoyltransferase 1,0.0007391390822284267
11,Hs2st1,heparan sulfate 2-O-sulfotransferase 1,0.0006602275975096831
11,Dennd4a,DENN domain containing 4A,0.0006490214090234648
11,Slc16a10,"solute carrier family 16 (monocarboxylic acid transporters), member 10",0.0006451441939637188
11,1500004A13Rik,RIKEN cDNA 1500004A13 gene,0.0006033889818614579
11,Gpbp1,GC-rich promoter binding protein 1,0.0005950869419844837
11,Thoc2,THO complex 2,0.0005636334568738592
11,Nmnat2,nicotinamide nucleotide adenylyltransferase 2,0.0005635015833805522
11,Zfp292,zinc finger protein 292,0.0005622842404945024
11,Itsn1,intersectin 1 (SH3 domain protein 1A),0.0005311499036898835
11,Me3,"malic enzyme 3, NADP(+)-dependent, mitochondrial",0.0004767555717433445
11,Nalcn,"sodium leak channel, non-selective",0.00045165506619252566
11,Vps41,VPS41 HOPS complex subunit,0.00042187621361427884
11,Tead1,TEA domain family member 1,0.0004071527926983782
11,Reep1,receptor accessory protein 1,0.00040475772063053674
11,Rpl13a,ribosomal protein L13A,0.0003297936497913515
11,Fnbp1,formin binding protein 1,0.00031862599552539677
11,Rpl41,ribosomal protein L41,0.00031244406483672523
11,Adgrb1,adhesion G protein-coupled receptor B1,0.0002927022241580749
11,Gm1976,predicted gene 1976,0.0002444547724138754
11,Focad,focadhesin,0.0002340604764291865
11,Riok3,RIO kinase 3,0.00022572149043275318
11,Sipa1l2,signal-induced proliferation-associated 1 like 2,0.00022556261403542134
11,Slco3a1,"solute carrier organic anion transporter family, member 3a1",0.00022538089292703433
11,Mast2,microtubule associated serine/threonine kinase 2,0.00019823639495082805
11,Ptprk,protein tyrosine phosphatase receptor type K,0.0001976868870408774
11,Csde1,"cold shock domain containing E1, RNA binding",0.00019507888148725898
11,Sik3,SIK family kinase 3,0.0001772024627812581
11,BC005537,cDNA sequence BC005537,0.00015790985811492934
11,Tmem131,transmembrane protein 131,0.00015100127719934407
11,Cbx5,chromobox 5,0.00012883760927329157
11,Syp,synaptophysin,0.00010848349510649176
11,Ckap5,cytoskeleton associated protein 5,9.613309921059744e-05
11,2610035D17Rik,RIKEN cDNA 2610035D17 gene,5.371531612566681e-05
11,Kcnc3,"potassium voltage gated channel, Shaw-related subfamily, member 3",5.238595716546508e-05
11,Sptb,"spectrin beta, erythrocytic",1.993979671259937e-05
11,Nisch,nischarin,-8.095682607564697e-06
11,Rap1gds1,"RAP1, GTP-GDP dissociation stimulator 1",-1.7010177230414306e-05
11,Iqcj,IQ motif containing J,-3.289007034350516e-05
11,Gnal,"guanine nucleotide binding protein, alpha stimulating, olfactory type",-3.5024306908606285e-05
11,Jazf1,JAZF zinc finger 1,-4.630211337145737e-05
11,Celf1,"CUGBP, Elav-like family member 1",-5.2614981287580376e-05
11,Cep170,centrosomal protein 170,-5.894221563818938e-05
11,Gpcpd1,glycerophosphocholine phosphodiesterase 1,-7.647717466396091e-05
11,Clock,clock circadian regulator,-9.090064706886481e-05
11,Gabrb2,gamma-aminobutyric acid type A receptor subunit beta 2,-0.0001280824899743952
11,Susd4,sushi domain containing 4,-0.00018085801813609885
11,Tab2,TGF-beta activated kinase 1/MAP3K7 binding protein 2,-0.0002308754166995576
11,Rnf157,ring finger protein 157,-0.0002360735563462049
11,Wdr37,WD repeat domain 37,-0.0002500656020914273
11,Ranbp2,RAN binding protein 2,-0.0002627159673152414
11,App,amyloid beta precursor protein,-0.00026551285561444136
11,Thsd7b,"thrombospondin, type I, domain containing 7B",-0.0002698377917443221
11,Myo18a,myosin XVIIIA,-0.00027557153158842796
11,Arhgap35,Rho GTPase activating protein 35,-0.0003441092759317426
11,1700025G04Rik,RIKEN cDNA 1700025G04 gene,-0.0003511031365662958
11,Gapdh,glyceraldehyde-3-phosphate dehydrogenase,-0.0005032090744917608
11,Ctdspl,CTD small phosphatase like,-0.0005065028551798564
11,5730522E02Rik,RIKEN cDNA 5730522E02 gene,-0.0005275633690014163
11,Hdgfl3,HDGF like 3,-0.0005355234410258464
11,Ywhah,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide",-0.0005387291905513439
11,Shisa9,shisa family member 9,-0.0005652906424208787
11,Nckap1,NCK-associated protein 1,-0.0006054931199552827
11,Nme7,NME/NM23 family member 7,-0.0006739392769704644
11,Akap8l,A kinase anchor protein 8-like,-0.0007013885391810555
11,Slc16a7,"solute carrier family 16 (monocarboxylic acid transporters), member 7",-0.0007105049358117713
11,Rb1cc1,RB1-inducible coiled-coil 1,-0.0007409411902627096
11,Scmh1,Scm polycomb group homolog 1,-0.0007684034173019152
11,Fth1,ferritin heavy polypeptide 1,-0.0007737569103222685
11,Sik2,salt inducible kinase 2,-0.0007758970712558011
11,Akap9,A kinase anchor protein 9,-0.0008089537044754291
11,Ablim1,actin-binding LIM protein 1,-0.0008140662748988207
11,Ttc19,tetratricopeptide repeat domain 19,-0.0008421100001579246
11,Rabep1,"rabaptin, RAB GTPase binding effector protein 1",-0.0008558385409301464
11,Norad,non-coding RNA activated by DNA damage,-0.000866801487134621
11,Wdr33,WD repeat domain 33,-0.0008880743691120022
11,Herc2,HECT and RLD domain containing E3 ubiquitin protein ligase 2,-0.0008980393802743044
11,Rundc3b,RUN domain containing 3B,-0.0009132227727576645
11,Nrxn2,neurexin II,-0.000927072982771025
11,Prex2,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2",-0.000947051106787664
11,Tpr,"translocated promoter region, nuclear basket protein",-0.0009958480722442706
11,Rbm25,RNA binding motif protein 25,-0.0010019093315580781
11,Prr16,proline rich 16,-0.0010092664293379619
11,Cdh11,cadherin 11,-0.0010352862612779668
11,Acin1,apoptotic chromatin condensation inducer 1,-0.0010431575096920512
11,Braf,Braf transforming gene,-0.0010579587375495081
11,Mtmr12,myotubularin related protein 12,-0.0010702025409286685
11,Nfasc,neurofascin,-0.0010719292409492296
11,Ttc28,tetratricopeptide repeat domain 28,-0.0010918721013654365
11,A230006K03Rik,RIKEN cDNA A230006K03 gene,-0.0010934307877381202
11,Tmem30a,transmembrane protein 30A,-0.0010971723426303798
11,Snrpn,small nuclear ribonucleoprotein N,-0.0010983164054310113
11,Slc6a6,"solute carrier family 6 (neurotransmitter transporter, taurine), member 6",-0.0011064177415139424
11,Trim9,tripartite motif-containing 9,-0.0011610793192755064
11,Frmd4a,FERM domain containing 4A,-0.0011670721799574078
11,Fars2,"phenylalanine-tRNA synthetase 2, mitochondrial",-0.0011910108490410683
11,Adarb1,"adenosine deaminase, RNA-specific, B1",-0.00120645908565519
11,Megf9,multiple EGF-like-domains 9,-0.0012152306500192867
11,Phactr1,phosphatase and actin regulator 1,-0.0012195468166513383
11,Scn3b,"sodium channel, voltage-gated, type III, beta",-0.0012460050619193157
11,Stk3,serine/threonine kinase 3,-0.0012720525625002084
11,Mpdz,multiple PDZ domain crumbs cell polarity complex component,-0.0012782063019210373
11,Marchf7,membrane associated ring-CH-type finger 7,-0.0012981542590657512
11,Dock9,dedicator of cytokinesis 9,-0.0013028332810851855
11,Cstf3,"cleavage stimulation factor, 3' pre-RNA, subunit 3",-0.0013557406893204636
11,Vti1a,vesicle transport through interaction with t-SNAREs 1A,-0.0013780954386959042
11,Rgl1,"ral guanine nucleotide dissociation stimulator,-like 1",-0.00138649942145368
11,Mef2d,myocyte enhancer factor 2D,-0.0013970524615018738
11,Mark1,MAP/microtubule affinity regulating kinase 1,-0.0013974920137491962
11,Csnk2a1,"casein kinase 2, alpha 1 polypeptide",-0.0014612407887557137
11,Dynll1,dynein light chain LC8-type 1,-0.00147522186626397
11,Myo9a,myosin IXa,-0.0014902222796710403
11,Scfd2,Sec1 family domain containing 2,-0.0014947831268025233
11,Vps13d,vacuolar protein sorting 13D,-0.001584438069725061
11,Zfp536,zinc finger protein 536,-0.0015999150168793548
11,Phip,pleckstrin homology domain interacting protein,-0.001606606120521408
11,Sez6l2,seizure related 6 homolog like 2,-0.0016214970657217147
11,Esyt2,extended synaptotagmin-like protein 2,-0.0016511220140648037
11,Mkx,mohawk homeobox,-0.0016681840990443262
11,Nrgn,neurogranin,-0.0016701463343240762
11,2210408I21Rik,RIKEN cDNA 2210408I21 gene,-0.0016745692481202866
11,Pcsk5,proprotein convertase subtilisin/kexin type 5,-0.001724551813039719
11,Strbp,spermatid perinuclear RNA binding protein,-0.0017542726905179623
11,Cblb,Casitas B-lineage lymphoma b,-0.001763990582221147
11,Eid1,EP300 interacting inhibitor of differentiation 1,-0.0017669263415781519
11,Setd2,SET domain containing 2,-0.0017885691919225304
11,Fam117b,"family with sequence similarity 117, member B",-0.0018077770359569516
11,Cpt1c,carnitine palmitoyltransferase 1c,-0.0018253609172927496
11,Rbbp6,"retinoblastoma binding protein 6, ubiquitin ligase",-0.0019022535728719433
11,Pbrm1,polybromo 1,-0.0019040511903238517
11,Pde4b,"phosphodiesterase 4B, cAMP specific",-0.0019248606793361813
11,Srrm3,serine/arginine repetitive matrix 3,-0.0019435651413764906
11,Eef1a1,eukaryotic translation elongation factor 1 alpha 1,-0.001957167345171863
11,Txlng,taxilin gamma,-0.00197994522560699
11,Fkbp1a,FK506 binding protein 1a,-0.0019829654556551904
11,Ago2,argonaute RISC catalytic subunit 2,-0.0020021193191005903
11,Eri3,exoribonuclease 3,-0.0020561408321639425
11,Rab28,"RAB28, member RAS oncogene family",-0.002069179044861163
11,Cyth1,cytohesin 1,-0.0021035381776032744
11,Mpped2,metallophosphoesterase domain containing 2,-0.002104110745989907
11,Fam222b,"family with sequence similarity 222, member B",-0.002145397555641937
11,Zdhhc21,"zinc finger, DHHC domain containing 21",-0.002162305828442127
11,Tafa1,TAFA chemokine like family member 1,-0.002233149278259647
11,Acvr1,"activin A receptor, type 1",-0.0022421846576344633
11,Fyn,Fyn proto-oncogene,-0.0022474711708241166
11,Ablim3,"actin binding LIM protein family, member 3",-0.002252691266165556
11,Btbd3,BTB domain containing 3,-0.0022716321063683312
11,Cdk8,cyclin dependent kinase 8,-0.00227956606725235
11,Ecpas,Ecm29 proteasome adaptor and scaffold,-0.0022806678886504836
11,1700087I21Rik,RIKEN cDNA 1700087I21 gene,-0.0022978200063361416
11,Unc79,unc-79 homolog,-0.002347908915591728
11,Pola1,"polymerase (DNA directed), alpha 1",-0.002350614006526726
11,Usp24,ubiquitin specific peptidase 24,-0.0023519057063084944
11,Ppp1r16b,"protein phosphatase 1, regulatory subunit 16B",-0.0023573265887097293
11,Arnt,aryl hydrocarbon receptor nuclear translocator,-0.00240954319167091
11,Dst,dystonin,-0.0024331719748513824
11,Psme4,"proteasome (prosome, macropain) activator subunit 4",-0.0024417929532598082
11,Nsun7,"NOL1/NOP2/Sun domain family, member 7",-0.002443438635986877
11,Rev1,"REV1, DNA directed polymerase",-0.002470641153861172
11,Prmt8,protein arginine N-methyltransferase 8,-0.0024730180788578708
11,Ankrd6,ankyrin repeat domain 6,-0.0024793887137793246
11,Pcsk2,proprotein convertase subtilisin/kexin type 2,-0.002487149167898428
11,Arhgap12,Rho GTPase activating protein 12,-0.002577806053273108
11,Abhd12,abhydrolase domain containing 12,-0.0025915645417066728
11,Kcnip2,Kv channel-interacting protein 2,-0.0026954574583526536
11,Rbm33,RNA binding motif protein 33,-0.0027346740770488216
11,Rab40b,"Rab40B, member RAS oncogene family",-0.002762554747925455
11,Ints6,integrator complex subunit 6,-0.002811464809550295
11,Xkr6,X-linked Kx blood group related 6,-0.0028162697161755444
11,Phf3,PHD finger protein 3,-0.0028672315697540335
11,Tbck,TBC1 domain containing kinase,-0.002877511389437167
11,Ccnt2,cyclin T2,-0.002879242818706508
11,Atp6v0b,"ATPase, H+ transporting, lysosomal V0 subunit B",-0.0028927462995107724
11,Ccar1,cell division cycle and apoptosis regulator 1,-0.00289553020527048
11,Rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3",-0.002958386346860223
11,Grina,"glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)",-0.002978111928780192
11,Spred2,sprouty-related EVH1 domain containing 2,-0.0029932999832163647
11,Arhgef4,Rho guanine nucleotide exchange factor 4,-0.0029956638798350655
11,Stmn3,stathmin-like 3,-0.00299822523627215
11,Zeb1,zinc finger E-box binding homeobox 1,-0.003007515861099454
11,Lcor,ligand dependent nuclear receptor corepressor,-0.0030145188270629393
11,Zfp532,zinc finger protein 532,-0.0030264504535335926
11,Acbd6,acyl-Coenzyme A binding domain containing 6,-0.003039557045033903
11,Stag2,STAG2 cohesin complex component,-0.003062739859367595
11,Plcl1,phospholipase C-like 1,-0.003081309861108478
11,Agtpbp1,ATP/GTP binding protein 1,-0.0031477768797503382
11,Bicral,BRD4 interacting chromatin remodeling complex associated protein like,-0.003159415672537343
11,Daam1,dishevelled associated activator of morphogenesis 1,-0.003236333957409981
11,Dgkd,"diacylglycerol kinase, delta",-0.003251216691101477
11,Tlk1,tousled-like kinase 1,-0.003325461410379027
11,Sppl3,signal peptide peptidase 3,-0.0033261382231451956
11,Sncb,"synuclein, beta",-0.003371625798790701
11,Tmem117,transmembrane protein 117,-0.0033771551858075293
11,Zfp407,zinc finger protein 407,-0.0033886225243282683
11,Upp2,uridine phosphorylase 2,-0.0033958000572628906
11,Rplp2,ribosomal protein lateral stalk subunit P2,-0.003437461258982843
11,Gfra1,glial cell line derived neurotrophic factor family receptor alpha 1,-0.0034710701315412472
11,Ube2d2a,ubiquitin-conjugating enzyme E2D 2A,-0.0034863790224314356
11,Gpc5,glypican 5,-0.0035538891124846177
11,Mgll,monoglyceride lipase,-0.0036479321127735696
11,Lrp11,low density lipoprotein receptor-related protein 11,-0.0036587920299300317
11,Dtnb,"dystrobrevin, beta",-0.0037094923473005585
11,Nup98,nucleoporin 98,-0.0037980583847597397
11,Dhx15,DEAH-box helicase 15,-0.0038176124659923504
11,D430041D05Rik,RIKEN cDNA D430041D05 gene,-0.0038472264419199646
11,Ubr3,ubiquitin protein ligase E3 component n-recognin 3,-0.0038475774504576825
11,Rpl27a,ribosomal protein L27A,-0.003907176859782401
11,Nova2,NOVA alternative splicing regulator 2,-0.004003058823501361
11,Pten,phosphatase and tensin homolog,-0.004003425292510245
11,Qki,"quaking, KH domain containing RNA binding",-0.004050619538485091
11,Dctn1,dynactin 1,-0.004076460636485844
11,Sgce,"sarcoglycan, epsilon",-0.0040972130421208066
11,Nav2,neuron navigator 2,-0.004099368436803791
11,Brwd1,bromodomain and WD repeat domain containing 1,-0.004217753156187322
11,Rgs7bp,regulator of G-protein signalling 7 binding protein,-0.004220128449612027
11,Ubb,ubiquitin B,-0.004232121844334022
11,Cop1,"COP1, E3 ubiquitin ligase",-0.004250182576995392
11,Nptx1,neuronal pentraxin 1,-0.00425087527038069
11,Tle1,transducin-like enhancer of split 1,-0.004254469559043389
11,Csnk1g3,"casein kinase 1, gamma 3",-0.004274550390421872
11,Pcm1,pericentriolar material 1,-0.004286186753031791
11,Rock2,Rho-associated coiled-coil containing protein kinase 2,-0.0043205394345602905
11,St7,suppression of tumorigenicity 7,-0.004323790334974783
11,Prkca,"protein kinase C, alpha",-0.00439029706877421
11,Nufip2,nuclear FMR1 interacting protein 2,-0.004398728771908917
11,Tspan13,tetraspanin 13,-0.004448504934973283
11,Vgll4,vestigial like family member 4,-0.004487757920416894
11,Tef,thyrotroph embryonic factor,-0.004515326641658331
11,Foxn3,forkhead box N3,-0.004543676805545939
11,Fstl4,follistatin-like 4,-0.004548037771513667
11,Adgrl3,adhesion G protein-coupled receptor L3,-0.004551409328739384
11,Abr,active BCR-related gene,-0.004636269928829912
11,Arfgef1,ARF guanine nucleotide exchange factor 1,-0.0046493979591870176
11,Nrp1,neuropilin 1,-0.004664100552295427
11,Gfod1,glucose-fructose oxidoreductase domain containing 1,-0.004677627684297481
11,Map7,microtubule-associated protein 7,-0.004690411947145097
11,Oxct1,3-oxoacid CoA transferase 1,-0.004691786563873516
11,Mapkap1,mitogen-activated protein kinase associated protein 1,-0.004713794169922773
11,Orc4,"origin recognition complex, subunit 4",-0.0047967556857913185
11,Xpr1,xenotropic and polytropic retrovirus receptor 1,-0.004800509032475328
11,Dhx30,DExH-box helicase 30,-0.004831705518391307
11,Baz1b,"bromodomain adjacent to zinc finger domain, 1B",-0.00488215696544412
11,Arhgef25,Rho guanine nucleotide exchange factor 25,-0.004888209124284156
11,Mtdh,metadherin,-0.004942594988146726
11,Cyria,CYFIP related Rac1 interactor A,-0.004948548874771269
11,Itpr1,"inositol 1,4,5-trisphosphate receptor 1",-0.005024061905565126
11,Cox16,cytochrome c oxidase assembly protein 16,-0.005028303600148155
11,Slc25a36,"solute carrier family 25, member 36",-0.0050994769549166374
11,Zranb2,"zinc finger, RAN-binding domain containing 2",-0.005122113689829803
11,G3bp2,G3BP stress granule assembly factor 2,-0.005149392152960569
11,Trim33,tripartite motif-containing 33,-0.00515605164666225
11,Fat4,FAT atypical cadherin 4,-0.005174299539173594
11,Cdk12,cyclin dependent kinase 12,-0.005200006598538658
11,Eml4,echinoderm microtubule associated protein like 4,-0.005216858336813275
11,Ip6k1,inositol hexaphosphate kinase 1,-0.0052238440645062285
11,Marcks,myristoylated alanine rich protein kinase C substrate,-0.005266634999288085
11,Cnnm1,cyclin M1,-0.005268082638209023
11,Chd9,chromodomain helicase DNA binding protein 9,-0.005360340679421038
11,Cck,cholecystokinin,-0.005373092487343296
11,Eea1,early endosome antigen 1,-0.005465741015853747
11,Ptpn4,"protein tyrosine phosphatase, non-receptor type 4",-0.005473861920232182
11,Ncoa1,nuclear receptor coactivator 1,-0.005493362258176787
11,Cdc42se2,CDC42 small effector 2,-0.00550289908056732
11,Pkp4,plakophilin 4,-0.005504405598129614
11,Galnt13,polypeptide N-acetylgalactosaminyltransferase 13,-0.005526388425525176
11,Mapk14,mitogen-activated protein kinase 14,-0.005529525501986877
11,Hira,histone cell cycle regulator,-0.0055580198145567285
11,Mtf2,metal response element binding transcription factor 2,-0.0056043906911217144
11,Usp2,ubiquitin specific peptidase 2,-0.005605509114315596
11,Zzef1,"zinc finger, ZZ-type with EF hand domain 1",-0.005611544428742988
11,Pde4dip,phosphodiesterase 4D interacting protein (myomegalin),-0.005619179029491773
11,Clasp1,CLIP associating protein 1,-0.005666822645614619
11,Wnk1,WNK lysine deficient protein kinase 1,-0.005703668381760545
11,Cox7c,cytochrome c oxidase subunit 7C,-0.005713081502007383
11,Zfyve9,"zinc finger, FYVE domain containing 9",-0.005755175454648299
