names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Endothelial (for_DEGs),mean_expr_Rest (for_DEGs)
Tbx3os1,3.7423742,4.912839,0.00018228980836203535,0.0013035985379738638,0.15151515151515152,0.009462133477244108,0.19845581,0.007260738
Gapdh,3.7423577,1.1762414,0.00018230165977285744,0.0013035985379738638,0.4199134199134199,0.3489116747616478,0.71344995,0.37888452
Cnn2,3.7398918,4.7469425,0.00018409955952797518,0.0013152765659443482,0.15151515151515152,0.009462133477244108,0.1700643,0.0068801586
Rack1,3.7329056,1.628,0.00018928352928640173,0.0013494424069847742,0.3333333333333333,0.2339989206691851,0.48690814,0.18477434
Cnn3,3.7289207,1.9961518,0.0001923017388916482,0.0013691657226612408,0.2597402597402597,0.13855009893865802,0.3130477,0.08814109
Zc3hav1,3.7284062,3.3418899,0.0001926946648134958,0.0013712144183100192,0.16883116883116883,0.028710199676200754,0.2031136,0.021968622
Lrrk1,3.7278795,2.433025,0.00019309772768635105,0.001373718809354581,0.19480519480519481,0.056161180068357616,0.2641849,0.05448028
Tmod3,3.7277365,1.5468028,0.000193207222396585,0.0013741339507136684,0.38095238095238093,0.3260658391797086,0.5320836,0.21546182
Il10rb,3.7275445,3.2736046,0.0001933543499360709,0.0013748164548246162,0.17316017316017315,0.03425076452599388,0.22396275,0.025626317
Acacb,3.7265606,4.33713,0.00019411042538951495,0.0013794623459974255,0.15584415584415584,0.01489476524554776,0.1741573,0.009368409
Abca1,3.7245069,1.2535788,0.0001956974178690756,0.0013900051858689035,0.3593073593073593,0.25831984169814715,0.48565224,0.23287824
Lama5,3.7239516,5.2196517,0.00019612859449725826,0.00139233166027512,0.15151515151515152,0.010577441985968699,0.20456769,0.006073289
Rpl4,3.7235515,1.6381998,0.00019643984850864165,0.00139380478727943,0.329004329004329,0.23014930742939377,0.47092062,0.1766605
Sntb1,3.7230778,1.9053918,0.00019680887145850812,0.0013960544815443806,0.22510822510822512,0.09102356538945854,0.2768674,0.08172087
Rpl10a,3.7129478,1.5580599,0.00020485918747166238,0.0014470468894225994,0.3463203463203463,0.2531750314804821,0.5079519,0.20276195
Gpr146,3.711049,2.9668672,0.0002064020231159444,0.0014571787601485617,0.18181818181818182,0.04454038496132398,0.19639038,0.027377214
Ttc23,3.7025604,2.3764498,0.00021343442622787892,0.0014993419693446032,0.2077922077922078,0.07504946932901602,0.22548819,0.04756161
Tgm2,3.6966443,5.223722,0.0002184681881961985,0.0015331000827453261,0.1471861471861472,0.006655873358517719,0.16350047,0.004742193
Fzd4,3.6963665,3.9543533,0.00021870713381591726,0.0015343761581289026,0.16017316017316016,0.021046950890447922,0.17570159,0.012314915
Mfsd2a,3.6826801,3.3048296,0.00023079459257134292,0.0016128610409341963,0.16883116883116883,0.030724950530670984,0.2305943,0.02590556
Ndrg2,3.6749387,1.427204,0.00023790644147143165,0.0016591087678010299,0.2857142857142857,0.16373448461953588,0.356538,0.14780924
Tnfrsf19,3.674845,1.5317495,0.00023799396288267267,0.001659288475001924,0.38095238095238093,0.333405288720993,0.5565204,0.22914366
Prdx1,3.6730974,1.5528078,0.0002396281440887822,0.0016698154127763427,0.31601731601731603,0.2105774419859687,0.4162981,0.16211154
Il17rd,3.6680508,2.9320443,0.0002444067124480703,0.0016995880857866585,0.19047619047619047,0.05734844396474186,0.23287617,0.033781964
Tnfsf10,3.6633022,6.4625955,0.0002489845510507672,0.0017291236943312333,0.14285714285714285,0.0034178809138334233,0.1886426,0.002351261
Dennd3,3.663155,2.5787592,0.0002491275305311752,0.001729283581858093,0.24675324675324675,0.1338370210469509,0.33111078,0.06363283
Uqcrb,3.65828,1.8198638,0.0002539135493801276,0.0017593236389489499,0.2943722943722944,0.18762367332254,0.47966266,0.16071238
Lamb2,3.6516247,4.597851,0.0002605865442607345,0.0018004526727400196,0.1471861471861472,0.00816693649937039,0.1815404,0.008186918
Ly75,3.645157,4.6585226,0.0002672284630808529,0.0018430258734554717,0.15151515151515152,0.013959345205972298,0.18981764,0.008242529
Plpp3,3.6443896,1.2070166,0.000268027222801061,0.0018475863203346612,0.36363636363636365,0.262889008814535,0.601076,0.3052486
Slc30a1,3.6401105,2.449223,0.00027252104937251293,0.0018767568131713255,0.22943722943722944,0.10883252383522216,0.29302433,0.06047799
Jag1,3.6275756,3.1438038,0.000286095020042992,0.0019625665531159547,0.1774891774891775,0.04364094261557834,0.22769731,0.028520187
Xaf1,3.6257627,4.4711046,0.0002881098012008382,0.0019758831950654728,0.15151515151515152,0.014534988307249506,0.19825779,0.009838246
Gja1,3.607683,1.5388166,0.0003089435570237656,0.002101066407802729,0.22510822510822512,0.08969239071775499,0.2814841,0.10605857
Gm16201,3.605719,4.2088556,0.00031128969791753043,0.002115415827780486,0.15151515151515152,0.015110631408526714,0.18744403,0.011086863
4930581F22Rik,3.598786,2.063611,0.00031970597306345917,0.0021682229924823693,0.22943722943722944,0.10530670983989926,0.2697483,0.071454905
Gm973,3.594344,2.7601428,0.00032521019528198393,0.00219999948318905,0.18181818181818182,0.04910955207771182,0.27209574,0.0451257
Pear1,3.592927,5.1844664,0.0003269842489414837,0.0022092183543546795,0.14285714285714285,0.006152185644900162,0.16984418,0.005077741
Acta2,3.5926657,5.767809,0.0003273124395906995,0.002210325521940713,0.14285714285714285,0.006332074114049289,0.31092653,0.0066709793
Tapbp,3.5910773,2.6322663,0.0003293138639400506,0.002222165626335801,0.18614718614718614,0.05425436229537687,0.19351171,0.03385643
Plat,3.5846057,2.0445747,0.0003375877630174174,0.0022745695065892694,0.2727272727272727,0.16715236553336932,0.3317617,0.09108576
Colgalt2,3.5840912,2.5142426,0.00033825377598400416,0.002278485575505187,0.22510822510822512,0.1064939737362835,0.29188302,0.057635892
Rnf213,3.5824213,2.7361379,0.0003404241567609815,0.0022913820371161255,0.1774891774891775,0.0441446303291959,0.20073153,0.032819137
Tshz1,3.570066,1.4870065,0.00035689120598182315,0.00238965031266673,0.3116883116883117,0.2121244828206512,0.38470328,0.15476258
Uqcrh,3.5615284,1.3602667,0.00036870215785053277,0.0024613731630916316,0.4025974025974026,0.35265335491994965,0.6570422,0.3088699
Gm49417,3.5602994,2.8606017,0.0003704321310412689,0.002471080278321473,0.2077922077922078,0.08501529051987768,0.28007442,0.043540522
Adgra2,3.5505574,2.9528959,0.00038441640062219286,0.0025548525067322094,0.19913419913419914,0.07497751394135636,0.25073287,0.036142014
Selenok,3.5491037,1.5343857,0.0003865447191862172,0.002568362167293189,0.329004329004329,0.23712898003237992,0.4718084,0.18907648
Atp5k,3.5488832,1.361061,0.00038686851424922936,0.002569242950538011,0.38095238095238093,0.30429933441266416,0.6170814,0.28688338
Ephb4,3.5472214,4.986719,0.00038931713674170897,0.002584227140377895,0.14285714285714285,0.008059003417880914,0.16678724,0.0057080947
Itpr2,3.5421667,1.2185113,0.00039685459959679824,0.0026271207418492163,0.3333333333333333,0.2251124302932182,0.51609623,0.25485063
Fgd6,3.5370996,2.0867434,0.00040454699781037896,0.0026740904873714345,0.21212121212121213,0.08497931282604786,0.26331067,0.06851183
Tomm6,3.532494,1.7399162,0.000411659586663609,0.002714427753043233,0.2813852813852814,0.17384421658571686,0.4215107,0.14579356
Klhl6,3.5195384,3.3476202,0.0004322982547453375,0.0028365944090371718,0.15584415584415584,0.022629969418960245,0.2134906,0.023110025
Ehd2,3.5102007,4.9046245,0.00044776871427286386,0.0029316630975906068,0.1471861471861472,0.015110631408526714,0.19249079,0.00706164
Sec62,3.4938807,0.78297174,0.0004760536364042097,0.0031014588186079528,0.5627705627705628,0.6168015830185285,0.9334407,0.64021313
Wnk1,3.49384,0.35400498,0.0004761264468462153,0.0031014588186079528,0.6536796536796536,0.7613959345205973,1.2053922,1.0400372
Spata17,3.4932601,3.7962782,0.000477161476786926,0.0031074476202774363,0.1645021645021645,0.03558193919769743,0.2332265,0.018730063
Cpq,3.4885278,1.6613343,0.00048568817161471925,0.003156855629242261,0.23809523809523808,0.1145169994603346,0.30845225,0.1081628
Adgrv1,3.4854207,2.795979,0.0004913638607811312,0.0031922018711772237,0.19480519480519481,0.07084007915092642,0.35873717,0.060279906
Mxd4,3.4826686,1.5757861,0.000496442273936821,0.0032200888207556777,0.3333333333333333,0.25770822090304013,0.4181789,0.1605605
Lamp1,3.474225,1.1925075,0.0005123312077465258,0.0033147940168911988,0.4069264069264069,0.3568627450980392,0.57682794,0.29375082
Aqp4,3.4737678,2.0433207,0.0005132051181584348,0.003319506504951363,0.21212121212121213,0.0867422198237093,0.30939436,0.08431212
Slc38a11,3.4734247,4.4973874,0.0005138614626218306,0.0033222948750357526,0.1471861471861472,0.01615398452959165,0.21641658,0.010640714
Lims1,3.4686966,0.84814215,0.0005229897480016127,0.003375626838530707,0.5151515151515151,0.564130239251664,0.8504223,0.55659455
Mef2a,3.4680965,0.34600484,0.0005241592694651193,0.0033823630092525833,0.6320346320346321,0.749271451699946,1.1925346,1.0317396
Samd9l,3.4660752,4.2303867,0.0005281154005701984,0.0034054381601442843,0.1471861471861472,0.016369850692570607,0.1663475,0.009595774
Hmg20b,3.4556267,2.4181237,0.0005490149126013918,0.0035291939477510525,0.19480519480519481,0.07044432451879834,0.2181062,0.044590544
Ifitm2,3.4409606,4.8717446,0.0005796530766144343,0.0037092827265134197,0.13852813852813853,0.007699226479582659,0.19612432,0.007373463
Aff1,3.4373143,1.7688779,0.0005875132473420162,0.0037551096470218783,0.2857142857142857,0.1874437848533909,0.38332513,0.128464
Iqgap1,3.4364977,1.2995855,0.0005892871906778374,0.0037646568743493797,0.42424242424242425,0.42824248965641304,0.6517151,0.3171935
Parp14,3.4355178,3.5083017,0.0005914225042073288,0.0037774002110888814,0.1471861471861472,0.01672962763086886,0.17444749,0.016610403
Rabac1,3.4299567,1.2761548,0.0006036774508751077,0.003849267466780765,0.3593073593073593,0.2744738262277388,0.48762912,0.2307025
Slc39a8,3.4260411,3.6157188,0.0006124476415531221,0.0038977897035841758,0.15584415584415584,0.028062601187263895,0.17475888,0.015457511
Dnah3,3.422689,5.051548,0.000620049852660518,0.003943370305559318,0.14285714285714285,0.013887389818312647,0.20002681,0.0066547813
Tcf7l1,3.422497,1.8337643,0.0006204877044339536,0.003945221159048825,0.19913419913419914,0.0720633207411405,0.21578984,0.06537911
BC028528,3.4215865,4.4687185,0.0006225690947565438,0.003957117402586655,0.14285714285714285,0.013419679798524915,0.1825263,0.009003025
Nebl,3.4215498,0.3219822,0.0006226532332763819,0.003957117402586655,0.6926406926406926,0.7466450800503688,1.5426939,1.3715909
Cachd1,3.4212804,1.206925,0.0006232705724335335,0.003960104110023421,0.38961038961038963,0.3417521136895125,0.5707379,0.28771105
Ndrg1,3.420488,2.137985,0.0006250884740408579,0.003970715673162612,0.23376623376623376,0.1211728728188523,0.34845158,0.09049143
Smim10l1,3.4171197,1.7249599,0.000632874473619801,0.004011638854957314,0.29004329004329005,0.19686994063680519,0.372687,0.12805986
Bmp6,3.414776,2.9668767,0.0006383447596197162,0.00403937540272161,0.1645021645021645,0.0369490915632308,0.24081299,0.03423317
Klhl5,3.4126244,1.4449667,0.0006434058259623617,0.004066047164331934,0.3852813852813853,0.3453858607663249,0.577849,0.2525486
Cd9,3.4120893,1.6548942,0.0006446696686477991,0.004072954149204411,0.23376623376623376,0.11203453858607663,0.3130166,0.110393696
Ttyh2,3.4055483,1.7505974,0.0006603131284520506,0.0041629783579320975,0.24675324675324675,0.13264975715056665,0.33800453,0.11289082
Smdt1,3.404491,1.8114084,0.0006628751540729447,0.00417717058863509,0.2813852813852814,0.17978053606763805,0.4528382,0.15116571
Notum,3.3915436,5.7618027,0.0006950011128840495,0.0043571348350896905,0.1341991341991342,0.0052887209929843495,0.16795507,0.0033648685
Morrbid,3.3848188,3.3146286,0.0007122525172083034,0.004451345880913026,0.15584415584415584,0.029213887389818314,0.18633306,0.0203772
Uqcr10,3.384782,1.6115032,0.0007123478707825088,0.004451345880913026,0.329004329004329,0.24928944054686095,0.551023,0.21554911
Emp2,3.3791108,3.290239,0.0007272071060558999,0.004533655438450587,0.15584415584415584,0.02914193200215866,0.17613718,0.019496612
Naca,3.3745215,1.5122873,0.0007394416540575277,0.00460458800568384,0.3593073593073593,0.29289440546860945,0.5436257,0.22568834
Cox6b1,3.3697076,1.2441661,0.0007524801073856348,0.004678190764796855,0.4025974025974026,0.349487317862925,0.64841104,0.325855
Malat1,3.3656285,0.27254286,0.0007636947122875503,0.004739140166089256,1.0,0.9936319481921209,5.16999,4.982268
Svil,3.363938,1.4588988,0.0007683875273146776,0.0047649602720852505,0.29004329004329005,0.1875876956287102,0.40407416,0.16646884
Rbms2,3.3515298,2.6525133,0.0008036637740187283,0.004966523828859989,0.19480519480519481,0.07630868861305991,0.23966213,0.042170078
Rasal2,3.340869,0.25663158,0.0008351660718189714,0.005142280556777214,0.7316017316017316,0.8005396654074474,1.6345736,1.4939559
Arap2,3.339187,0.7754127,0.0008402403294022985,0.00516996969339129,0.5281385281385281,0.5780536067638065,0.9793896,0.6787762
Mlc1,3.338795,2.49574,0.0008414267813640612,0.0051760846188764476,0.16883116883116883,0.04367692030940817,0.2231133,0.04336424
Cd59a,3.325623,3.0275736,0.0008822116896779007,0.005407406421909712,0.1645021645021645,0.04130239251663968,0.17307158,0.022907376
Ndufa3,3.3227975,1.4815347,0.000891195744765655,0.005457288233969848,0.3116883116883117,0.21881633387299873,0.47363287,0.19634548
Prelp,3.3227484,3.9537926,0.0008913522830479441,0.005457288233969848,0.13852813852813853,0.012232415902140673,0.1588133,0.011046327
Ptges3,3.3221278,1.2862321,0.0008933373085968896,0.005466630262354458,0.4069264069264069,0.37722611980572046,0.5821134,0.2805371
Extl3,3.3198495,1.4120774,0.0009006596268718431,0.005507675050989173,0.41125541125541126,0.4012592192840439,0.66942006,0.30612215
Adgrl2,3.3189433,0.9766381,0.0009035882447400832,0.005520558466613468,0.45021645021645024,0.43590573844216585,0.7652862,0.460072
Norad,3.3184369,0.864307,0.0009052278884983019,0.005528062128170311,0.5021645021645021,0.5406727828746177,0.8174514,0.52752084
Plp1,3.3166566,0.43404254,0.0009110150060005419,0.005555826874996496,0.696969696969697,0.7184385680877856,1.4301072,1.2099005
Fkbp9,3.3079517,2.3828175,0.000939810442237525,0.005713282032335361,0.19480519480519481,0.07641662169454938,0.22826992,0.047994986
Reep3,3.2915132,1.2471431,0.0009964989621552632,0.006019767786221206,0.4199134199134199,0.4032379924446843,0.6270713,0.31291717
Clic1,3.2913172,3.2343662,0.0009971935355530235,0.006022609642685939,0.1471861471861472,0.02273790250044972,0.18307033,0.021122323
Gimap6,3.2908764,5.756376,0.000998757964754995,0.006029043344578024,0.12987012987012986,0.004677100197877316,0.15973084,0.0031988856
Wwc2,3.290758,1.0933862,0.0009991784297706044,0.006029176826394821,0.42424242424242425,0.41460694369490914,0.57714653,0.31188667
Ndufs6,3.2892349,1.75558,0.0010046011085689689,0.0060564576592434805,0.26406926406926406,0.16258319841698146,0.40186515,0.13669693
Anxa2,3.2891247,4.021009,0.001004994690405669,0.006057471361866381,0.13852813852813853,0.013923367512142472,0.17950545,0.012038678
Atp5o,3.2877774,1.5197113,0.0010098166829038662,0.006083853599177246,0.33766233766233766,0.25403849613239793,0.5358673,0.22093606
Atp6v1g1,3.2800236,1.879111,0.0010379837912155034,0.006233934839061371,0.2510822510822511,0.14704083468249685,0.36000672,0.11136587
Calr,3.279015,0.91711634,0.0010417004085668837,0.0062534606743056675,0.48917748917748916,0.4813455657492355,0.75483924,0.46810332
Mdh1,3.271294,1.0906568,0.0010705649880344101,0.0064124122221321,0.47619047619047616,0.47652455477603883,0.7778403,0.4398977
Cnbp,3.2592738,1.260278,0.0011169785688469104,0.006662200698094669,0.38961038961038963,0.35366073034718476,0.5052199,0.24249119
Robo4,3.2571874,7.6153927,0.0011252217588406592,0.006706900767535163,0.12554112554112554,0.0014031300593631947,0.14186926,0.0007770127
Myl12b,3.2546966,1.4127072,0.00113513559608152,0.00676149267716924,0.39826839826839827,0.36859147328656233,0.6175026,0.27829584
Smad6,3.2524998,4.267463,0.0011439462231153275,0.0068102277618060925,0.1341991341991342,0.010613419679798525,0.16384202,0.009201418
4930523C07Rik,3.2411082,4.6096606,0.0011906595270217636,0.007053842463965038,0.12987012987012986,0.006368051807879115,0.14473009,0.0063582584
Bst2,3.2411041,4.75136,0.001190676581613265,0.007053842463965038,0.12987012987012986,0.0064759848893685915,0.1715454,0.0069239778
Sned1,3.2379112,2.0574005,0.0012040825849173068,0.007126365430997365,0.19047619047619047,0.07307069616837561,0.2290273,0.05999781
Cfh,3.2332485,1.7381167,0.0012239107912888438,0.007229387329507855,0.21645021645021645,0.09991005576542544,0.3719937,0.12670243
Calm3,3.2315295,1.0548877,0.0012312962557659635,0.007265026436634045,0.4675324675324675,0.4607303471847455,0.7787792,0.44942006
Tns2,3.2269564,4.177888,0.0012511449071784917,0.007374043355096747,0.1341991341991342,0.011764705882352941,0.14012663,0.008276292
Dlc1,3.2208605,0.9302236,0.0012780633953983001,0.007514565302921734,0.5194805194805194,0.5475445223961144,1.0850604,0.7072283
Gm14964,3.219562,2.7874544,0.0012838654993521706,0.007547028214306022,0.15584415584415584,0.034790429933441266,0.15883166,0.024627337
St6gal1,3.2194314,1.1391569,0.0012844507033117215,0.007548816797459746,0.38095238095238093,0.32207231516459794,0.5337607,0.277813
Tmem212,3.2159405,6.803452,0.0013001780932264792,0.007632900451167904,0.12554112554112554,0.0031300593631948194,0.25055045,0.0025458962
Slc35f2,3.2143235,3.3863873,0.0013075224137080634,0.007667640169431616,0.16017316017316016,0.04234574563770462,0.18028854,0.018716749
Shisa5,3.1983793,2.604865,0.0013820236374869625,0.00807106610286344,0.17316017316017315,0.05662889008814535,0.21450733,0.038575225
Il6st,3.1914463,1.3915983,0.0014156240991933554,0.008249364464395025,0.31601731601731603,0.23529411764705882,0.39229518,0.1681305
Tuba1a,3.1894457,1.2072287,0.001425459449880874,0.008303077263884476,0.4329004329004329,0.4116927504946933,0.7672915,0.40530962
Btf3,3.1814878,1.5343696,0.0014652068997560237,0.008514297014801981,0.2987012987012987,0.21288001439107754,0.40992972,0.16121037
Hes1,3.1796546,2.2946486,0.001474507292844643,0.008562786029551664,0.19480519480519481,0.08206511962583199,0.21987581,0.04890756
Cggbp1,3.1748528,1.9997329,0.0014991248845935231,0.008698226225227373,0.23809523809523808,0.1382262996941896,0.31374672,0.08815076
Usp6nl,3.1734443,1.2876333,0.0015064183924719948,0.008731117818318056,0.341991341991342,0.27533729087965464,0.45140216,0.21001334
Rpl3,3.1729665,1.329999,0.0015088992563210134,0.008741725531984828,0.38095238095238093,0.3351322180248246,0.60730976,0.28692955
Nampt,3.1543846,1.6474655,0.0016083695739779566,0.009270032272155233,0.3593073593073593,0.3202734304731067,0.5456378,0.2083522
Cox5b,3.1539354,1.2527453,0.0016108468673197908,0.009282319391997165,0.3333333333333333,0.250728548300054,0.5040629,0.24298716
Pcsk1n,3.1538007,0.85084325,0.0016115907398941537,0.009284614747203239,0.5367965367965368,0.5534448641842058,0.94126713,0.62419707
Fxyd5,3.1495829,2.8868186,0.0016350366777105022,0.009407587907940298,0.19480519480519481,0.08792948372009354,0.29096365,0.04464793
Atp5b,3.1432664,0.91903436,0.0016707363766645627,0.009588356779362836,0.47186147186147187,0.46893326137794566,0.71967214,0.44295084
C230072F16Rik,3.133361,7.646094,0.0017281669884035434,0.009890489239276509,0.12121212121212122,0.0018708400791509264,0.20670742,0.0011456768
Kctd10,3.1303518,2.9927886,0.001745970178476544,0.009985998019511439,0.1645021645021645,0.05065659291239431,0.18978503,0.025915885
Ost4,3.130213,2.3995585,0.0017467955474997807,0.009988592543374997,0.16883116883116883,0.05367871919409966,0.19381791,0.039734233
Prkar1a,3.1215284,0.9148383,0.0017991486053885145,0.010253048361991386,0.48917748917748916,0.524950530670984,0.7510003,0.46598586
Fam110d,3.1196134,5.457925,0.0018108847275521416,0.010306814791215006,0.12554112554112554,0.007267494153624753,0.13292834,0.0032292488
Gcnt2,3.1190827,1.6278958,0.001814150241626217,0.01032102837020886,0.30735930735930733,0.2464112250404749,0.40162754,0.14835174
2010001K21Rik,3.1173677,7.2670045,0.001824737384286416,0.010372475886561455,0.12121212121212122,0.002554416261917611,0.2083435,0.0015027729
Igsf5,3.1166697,6.84805,0.0018290641044479484,0.010394871507300417,0.12121212121212122,0.0025184385680877856,0.14750364,0.0013786633
Rsad2,3.1094508,6.5409484,0.0018743547293545283,0.010638764591836962,0.12121212121212122,0.0028062601187263895,0.16712673,0.0019516263
Degs2,3.1028078,3.4691684,0.0019169412759800037,0.010855260713505312,0.1471861471861472,0.03198416981471488,0.16220073,0.01577597
Ddx60,3.1016278,3.3802888,0.0019245981108429345,0.010894028067905973,0.13852813852813853,0.021370750134916353,0.18282121,0.019081468
Filip1l,3.1015584,1.6656369,0.0019250493862919306,0.01089428749150467,0.2943722943722944,0.21971577621874439,0.4170219,0.1510875
Adam10,3.0880842,0.8021685,0.0020145130079001878,0.011355142547152936,0.5151515151515151,0.6085626911314985,0.90012735,0.60826576
Atp5g3,3.0738509,1.4290444,0.0021131503808871645,0.01187873446327157,0.3246753246753247,0.24691491275409247,0.49675423,0.21425338
Sema7a,3.069976,1.9597259,0.0021407592448008856,0.01201633609939415,0.26406926406926406,0.18201115308508725,0.34423667,0.1004211
Tspan9,3.068543,1.2606492,0.0021510542515478003,0.01207160144926679,0.33766233766233766,0.27537326857348443,0.43140265,0.2030456
Gli3,3.0667994,1.275541,0.0021636395680112506,0.01213462642297272,0.19480519480519481,0.07684835402050728,0.22750583,0.10032023
Dstn,3.065595,1.2097629,0.0021723737312529857,0.012173447791192435,0.39826839826839827,0.38438568087785574,0.5888825,0.2976755
mt-Nd3,3.0642352,2.6638134,0.0021822718002107544,0.012223815566325404,0.16017316017316016,0.04741860046771002,0.21976614,0.038052183
Dek,3.0619366,1.3140881,0.002199100448475619,0.012307816923670044,0.35064935064935066,0.29177909695988485,0.46442026,0.21327563
Rras,3.056155,4.931938,0.0022419532632195222,0.012529385229348702,0.12554112554112554,0.009785932721712538,0.18958245,0.0068151196
Foxf2,3.0445182,7.900892,0.002330532119862491,0.012983910027100382,0.11688311688311688,0.0007915092642561611,0.13447288,0.00060204015
Mospd1,3.040758,2.031113,0.0023598351383901203,0.013128109765743795,0.22510822510822512,0.12829645619715777,0.26211277,0.07075659
AU021092,3.0230825,7.2756147,0.0025021408396688244,0.013841041965999983,0.11688311688311688,0.0016909516100017989,0.13329868,0.0009198444
Ndufb7,3.0203469,1.4659256,0.0025248541166574775,0.013950818448403542,0.2683982683982684,0.1739161719733765,0.36521393,0.14805703
Rarres2,3.0193872,5.0886674,0.002532865282925025,0.013989329938786316,0.12121212121212122,0.00640402950170894,0.1847458,0.0059453305
Flt4,3.0180194,7.124311,0.002544325654404589,0.014035317251868467,0.11688311688311688,0.001906817772980752,0.12682775,0.00096873177
Cdkn1a,3.0159452,4.0118885,0.0025617948759876713,0.014117192025797523,0.12987012987012986,0.016010073754272353,0.1572092,0.010497414
Ptp4a2,3.0079997,0.82442886,0.002629734018408724,0.014461922446713552,0.4805194805194805,0.5246986868141752,0.70040977,0.45294583
Rapgef2,3.005166,0.25312126,0.0026543587998553767,0.014579440096507353,0.6623376623376623,0.7661449901061342,1.3584646,1.2311343
B630019A10Rik,3.001328,5.319492,0.002688048338753782,0.014731360159558254,0.12121212121212122,0.0073034718474545785,0.1482167,0.0039928714
Id4,3.0001316,2.4188385,0.002698629045625148,0.01478331548541238,0.16017316017316016,0.04885770822090304,0.1916556,0.038745366
Ran,2.9964528,1.5928715,0.0027314045177620036,0.014919441340808134,0.2683982683982684,0.1813995322899802,0.3767973,0.14124124
Pik3r6,2.9958363,3.3354554,0.002736932858309914,0.014941362434536245,0.13852813852813853,0.026119805720453318,0.17159119,0.018374698
Sox13,2.9934886,3.8119228,0.0027580781910668023,0.015047626597759387,0.12987012987012986,0.01672962763086886,0.15853837,0.012158202
Mid1,2.9853837,1.617862,0.0028322274853172023,0.015423987136293723,0.2727272727272727,0.18729987407807158,0.36505052,0.13413861
Jund,2.984114,1.4519107,0.0028440083849614614,0.015485006140610833,0.2943722943722944,0.21557834142831445,0.38427806,0.15809225
Bgn,2.9758132,4.499066,0.002922128537274724,0.015874968418231262,0.12121212121212122,0.008023025724051088,0.15640682,0.0074591073
Map4,2.9691293,0.48503426,0.0029864498925188288,0.016181873081665847,0.5800865800865801,0.7122504047490555,1.0771663,0.86856174
S100a1,2.9672103,2.3173215,0.0030051544495953066,0.01626354482590652,0.1645021645021645,0.05468609462133477,0.225334,0.049466107
Dynlrb1,2.9633844,1.3684689,0.003042763435845595,0.016440589889638275,0.3116883116883117,0.24011512862025544,0.44017065,0.19405848
Niban1,2.962482,3.3406749,0.003051696195187895,0.01648554016178101,0.1341991341991342,0.02252203633747077,0.16282286,0.017303955
Dnajc3,2.9570026,1.273489,0.003106454974586184,0.016754404891033876,0.36363636363636365,0.328872099298435,0.48833352,0.23145956
Cd2ap,2.9543242,0.83348006,0.0031335469916413017,0.01688019399867718,0.5108225108225108,0.5996402230617017,0.86960536,0.57536054
Mpp7,2.948955,1.760668,0.0031885046042862755,0.017135023743434445,0.23809523809523808,0.1452779276848354,0.27955619,0.0909242
Rapgef3,2.9483793,1.8120478,0.003194449245496144,0.01716010620281515,0.19480519480519481,0.08900881453498831,0.21986906,0.067689285
Ptbp3,2.9442308,1.1205016,0.003237583885266114,0.017384867905096017,0.4025974025974026,0.391545241949991,0.5944348,0.31733984
Parva,2.9429488,1.9727634,0.003251021823655698,0.01745005121886309,0.22510822510822512,0.13221802482460873,0.28222996,0.07980375
Ywhah,2.937249,0.80495447,0.0033113823293089294,0.017738605101381765,0.5238095238095238,0.5774419859686994,0.8808898,0.5926636
Prr5l,2.9316754,0.59975624,0.0033713877136296424,0.01804925042144421,0.29004329004329005,0.17647058823529413,0.3956915,0.27786377
Ucp2,2.9306874,4.2485757,0.0033821287817257335,0.018099541996608338,0.12121212121212122,0.009857888109372189,0.13828212,0.0077714543
Srarp,2.9283519,8.320183,0.0034076407288072333,0.018225180410639003,0.11255411255411256,0.0009354200395754632,0.13649535,0.0004574775
Nme2,2.927274,1.6435968,0.003419474459529923,0.01827392178352606,0.2554112554112554,0.16715236553336932,0.36041388,0.13004543
Def6,2.9251304,4.3305993,0.0034431186852121984,0.018390512605251166,0.12121212121212122,0.010181687353840618,0.13679042,0.0072590597
Rgcc,2.921815,2.2226007,0.0034799816131035164,0.018556679091901465,0.16883116883116883,0.06202554416261918,0.22217773,0.05193296
Kif26a,2.919459,3.4784372,0.003506393985931856,0.018686395557713006,0.13852813852813853,0.0301852851232236,0.15830474,0.015271731
Dnah6,2.9156578,4.021516,0.0035493956630154137,0.018889336792478544,0.1471861471861472,0.04155423637344846,0.30118677,0.021410352
Adcy4,2.9155557,7.2576213,0.003550556966898023,0.0188917753862475,0.11255411255411256,0.0014391077531930203,0.1325401,0.0009257265
Tnfaip8,2.9113216,1.7694306,0.003599033476124618,0.01911942062148448,0.16017316017316016,0.050044972117287284,0.16034673,0.04975574
Cyba,2.910901,2.9285827,0.0036038811229639734,0.01913760588419802,0.1341991341991342,0.024069077172153265,0.17725892,0.02515376
Elovl7,2.9073038,1.34184,0.0036455882481422645,0.01933233791742306,0.2813852813852814,0.19525094441446303,0.38913542,0.17199622
Wfdc1,2.905442,6.884408,0.0036673475407237315,0.01942855449906283,0.11255411255411256,0.001834862385321101,0.15381959,0.0014064434
Tln1,2.904266,1.6513132,0.003681151027681157,0.019490153322914816,0.2510822510822511,0.16420219463932362,0.30971903,0.10936959
