names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VLMC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Ero1a,-5.0285587,-1.0499302,4.941804501031333e-07,6.549823451231119e-06,0.08029197080291971,0.3500395768870979,0.11329631,0.22184385
Tmed9,-5.0295253,-1.7293446,4.91695842735354e-07,6.5211585855374944e-06,0.051094890510948905,0.3090595092466,0.068454325,0.2110131
Mrpl1,-5.0301414,-0.7689291,4.901185378502408e-07,6.5034494380424535e-06,0.10948905109489052,0.3908397495862416,0.16336554,0.26421162
Clip1,-5.030306,-0.7345852,4.896978437132714e-07,6.5010775990986176e-06,0.2846715328467153,0.6530186371159243,0.48290431,0.7094724
Pcgf6,-5.0313945,-1.207985,4.869245876229871e-07,6.4674560896834715e-06,0.06569343065693431,0.33291357847017344,0.096572794,0.21044363
Peak1,-5.0333757,-0.79797274,4.819174197968503e-07,6.404115267033318e-06,0.24817518248175183,0.5846225804130388,0.43334058,0.66425836
Ywhag,-5.0335193,-0.5945105,4.815569045364798e-07,6.402490858434049e-06,0.23357664233576642,0.578578110383536,0.39536244,0.54940104
Dido1,-5.036472,-0.52917755,4.7419053087363317e-07,6.307673051769565e-06,0.1897810218978102,0.5236022163056775,0.3173348,0.43109742
Eif2ak4,-5.0376935,-0.62923145,4.7117517471714016e-07,6.270667134546585e-06,0.15328467153284672,0.45707706699287615,0.2389183,0.34884265
Ipcef1,-5.0384316,-3.2835255,4.6936182568745445e-07,6.24962946294445e-06,0.021897810218978103,0.2732604159171044,0.023344267,0.20700163
Ints6,-5.039717,-0.7855404,4.6622082127020797e-07,6.210884217912984e-06,0.2773722627737226,0.6460387133913794,0.47462898,0.7163889
Kifbp,-5.040105,-0.6710475,4.65277315319622e-07,6.201389614403891e-06,0.10948905109489052,0.39379002662445134,0.18654123,0.2825635
Ap1ar,-5.040418,-1.4025663,4.6451610175869696e-07,6.1943164537251555e-06,0.06569343065693431,0.3330934734115277,0.084000446,0.20836909
Ube2o,-5.0407634,-0.7584089,4.63678867353057e-07,6.186222028687508e-06,0.13138686131386862,0.4194790242498381,0.18509826,0.29562727
Bhlhb9,-5.0427337,-1.3844047,4.589279828772638e-07,6.125879234929e-06,0.06569343065693431,0.3310426710800892,0.087719955,0.21458657
Parp8,-5.0429034,-0.8429401,4.585204099200564e-07,6.1234808223419065e-06,0.25547445255474455,0.5938332014103763,0.43253094,0.67837363
Lifr,-5.0450172,-1.1814288,4.534803072129941e-07,6.059182424074168e-06,0.08759124087591241,0.3606533784269986,0.12533002,0.26453924
Smg5,-5.0462284,-0.8167048,4.506171329191501e-07,6.023921572904261e-06,0.072992700729927,0.34600993020076276,0.12880737,0.2168344
Dstyk,-5.047338,-0.649967,4.4800788131879847e-07,5.992021787474422e-06,0.1386861313868613,0.4376124343383464,0.219306,0.32553437
Pik3c2b,-5.0476832,-3.1911955,4.471993670875107e-07,5.984186749821421e-06,0.021897810218978103,0.27466359645966754,0.022627754,0.18981849
Micu1,-5.0480075,-0.6200893,4.4644188798261305e-07,5.98000674481197e-06,0.19708029197080293,0.5223789307044686,0.3120503,0.4465268
Nsun2,-5.0487614,-0.6173445,4.44683367032669e-07,5.959422479884198e-06,0.12408759124087591,0.4147657767863568,0.20774546,0.30321947
9530052E02Rik,-5.050355,-2.9827356,4.409901259512438e-07,5.915828599256076e-06,0.021897810218978103,0.27559905015470965,0.02238337,0.16460869
Pdhx,-5.050753,-1.119576,4.4007144947360324e-07,5.906453470207652e-06,0.072992700729927,0.3430236741742822,0.10495636,0.21547455
Gripap1,-5.05096,-0.53442186,4.3959446761337217e-07,5.903000172299505e-06,0.16058394160583941,0.468374469309923,0.26062438,0.35853842
G3bp2,-5.0524316,-0.57833004,4.362209954948704e-07,5.860629074473584e-06,0.20437956204379562,0.537598042743038,0.34176284,0.47520128
ENSMUSG00000121513,-5.054768,-0.9371945,4.3091369695675706e-07,5.795120639253284e-06,0.5620437956204379,0.7944880189969058,1.1388745,1.6224686
Iars,-5.0552464,-1.315028,4.298358137888472e-07,5.783519437409276e-06,0.072992700729927,0.3416924516082608,0.09656339,0.22493358
Celsr3,-5.055384,-27.03293,4.2952490989304904e-07,5.78223162766845e-06,0.0,0.24998201050586458,0.0,0.12867145
Dnaaf9,-5.0563135,-0.99871176,4.2743792489475813e-07,5.757021073645189e-06,0.45985401459854014,0.8032668921349931,0.8685736,1.3256295
Zfp738,-5.059049,-1.4599138,4.2135282762017194e-07,5.6779089659749355e-06,0.043795620437956206,0.3066129380441822,0.0701125,0.18215184
Ndufaf4,-5.060908,-1.0300354,4.1726511830601347e-07,5.625646627638024e-06,0.06569343065693431,0.33496438080161184,0.1111217,0.21511649
Txnl1,-5.061582,-0.78315187,4.1579134572637665e-07,5.608591094210713e-06,0.12408759124087591,0.414945671727711,0.1846552,0.29936457
Vps45,-5.061837,-0.8974566,4.1523563816940845e-07,5.603908386545457e-06,0.072992700729927,0.34701734187234656,0.12536824,0.22218625
Nxpe3,-5.0622354,-1.945423,4.143687794192262e-07,5.595019649746034e-06,0.0364963503649635,0.2959991365042815,0.052062433,0.18716887
Zfp160,-5.064737,-0.97433054,4.089646869146558e-07,5.527606205934004e-06,0.10218978102189781,0.38436353169748866,0.13915429,0.25722575
Dcaf7,-5.065061,-0.8105664,4.082697875781654e-07,5.520991037858734e-06,0.10948905109489052,0.393394257753472,0.16445535,0.27270427
Lemd3,-5.066787,-0.49787602,4.0458661735429917e-07,5.476696427360211e-06,0.16058394160583941,0.46801467942721453,0.2608249,0.35123104
Rufy3,-5.0679502,-0.82664245,4.0212283050101543e-07,5.446088939295507e-06,0.29927007299270075,0.6886738144923364,0.51689553,0.7886247
Gria3,-5.0706058,-0.87948674,3.9655188462780715e-07,5.373348028214411e-06,0.6058394160583942,0.8058214003022235,1.3299124,1.8108642
Myt1,-5.072762,-3.6850538,3.920831354838367e-07,5.315476211125475e-06,0.0072992700729927005,0.25991221126861913,0.013967413,0.16628589
Cfdp1,-5.073033,-0.65542614,3.9152523753224675e-07,5.312965111374739e-06,0.145985401459854,0.45150032381089444,0.23278925,0.34561107
Eps15l1,-5.0734735,-0.61034167,3.906189233862102e-07,5.3036535984777505e-06,0.18248175182481752,0.5089227890911707,0.28372586,0.406023
Msl1,-5.0735636,-0.9728031,3.9043354273226604e-07,5.3036535984777505e-06,0.0948905109489051,0.3749730157587969,0.13973232,0.25799346
Ccser2,-5.07367,-0.6935229,3.902155565362359e-07,5.303536673813181e-06,0.21897810218978103,0.5551917680074836,0.3351659,0.49709433
Dcun1d2,-5.0745196,-0.5854001,3.884758899164771e-07,5.282564353267074e-06,0.11678832116788321,0.40731812621429087,0.19231933,0.27625445
Pak6,-5.07683,-3.3519661,3.8378392201738434e-07,5.221404549168161e-06,0.0072992700729927005,0.2602000431747859,0.015574415,0.14864919
Zfp932,-5.0773826,-1.550424,3.826702909641056e-07,5.2088909413401814e-06,0.051094890510948905,0.3161473699359574,0.06944315,0.19114083
Tmem170b,-5.077722,-1.0959318,3.819865302263373e-07,5.202218989955238e-06,0.08759124087591241,0.3633158235590415,0.12137487,0.2436058
Hipk2,-5.077754,-0.7090108,3.819224881395798e-07,5.202218989955238e-06,0.23357664233576642,0.5700510901633447,0.41240314,0.60672414
Sox11,-5.0792623,-1.3534974,3.78902986804442e-07,5.165460809454772e-06,0.058394160583941604,0.32499820105058647,0.09527527,0.22748046
Drosha,-5.080983,-0.569447,3.7548633538616833e-07,5.121481132906773e-06,0.15328467153284672,0.46081888177304453,0.24195583,0.3409023
Tdp1,-5.0867033,-2.0288682,3.643414994052819e-07,4.971993950746534e-06,0.029197080291970802,0.2868244944952148,0.042901397,0.16456798
Coro1c,-5.0875845,-1.6986612,3.62652375043757e-07,4.951457986496825e-06,0.051094890510948905,0.31463625242858173,0.06621491,0.2006598
Gak,-5.0886626,-0.5369722,3.605970302507814e-07,4.92589842543899e-06,0.1678832116788321,0.4858242786212852,0.27810267,0.38199037
Zfp975,-5.0907555,-2.8756616,3.566398793307588e-07,4.874320222592822e-06,0.014598540145985401,0.2700582859609988,0.02348096,0.16073643
Nfrkb,-5.091175,-1.2216551,3.558515006970832e-07,4.86602026652958e-06,0.051094890510948905,0.31747859250197885,0.085902974,0.18995449
Pstk,-5.0913343,-0.78434193,3.5555255730357374e-07,4.864407950482193e-06,0.08759124087591241,0.368712671799669,0.14551173,0.23883404
Ppfia3,-5.0914087,-1.6463916,3.554131333540813e-07,4.864407950482193e-06,0.043795620437956206,0.3073325178095992,0.06271852,0.18450925
Rabl6,-5.094579,-0.6119842,3.495165554844827e-07,4.786702265987792e-06,0.21897810218978103,0.5613801539900698,0.3482312,0.49265483
Rbm41,-5.095036,-0.9368435,3.4867495231720333e-07,4.777611406814509e-06,0.06569343065693431,0.33849032165215515,0.11869142,0.21611807
Pygb,-5.0971656,-0.9472505,3.4477648916956717e-07,4.726604216319525e-06,0.0948905109489051,0.3757285745124847,0.15230653,0.27552396
Spag6l,-5.0976067,-3.1423492,3.439748474771156e-07,4.718021516952576e-06,0.014598540145985401,0.2702022019140822,0.019224042,0.15818518
Scaper,-5.0985255,-0.87702537,3.423097350082751e-07,4.697580479914378e-06,0.35766423357664234,0.7194718284521839,0.6032959,0.9246308
Palm,-5.1002994,-0.45493636,3.3911699374338516e-07,4.65614390489768e-06,0.10948905109489052,0.4028207526804346,0.20928505,0.27694857
Ppwd1,-5.102684,-0.5797656,3.34870221009737e-07,4.600185500271796e-06,0.12408759124087591,0.4217097215226308,0.20608622,0.29420248
Slc9a6,-5.102875,-1.5325466,3.3453195463214467e-07,4.597889320187073e-06,0.058394160583941604,0.3242426422968986,0.079018705,0.21339405
Ttc13,-5.1033688,-0.8982246,3.336596258457907e-07,4.588246748452608e-06,0.11678832116788321,0.40789379002662446,0.15756834,0.2761704
Rybp,-5.1034856,-0.5075568,3.334535898934441e-07,4.587761372471502e-06,0.15328467153284672,0.4590559113477729,0.2721816,0.36791882
Abhd18,-5.104304,-0.588249,3.320147733088869e-07,4.5703058190623934e-06,0.1897810218978102,0.5156148809095489,0.30768505,0.43284914
Nuak1,-5.1059923,-0.9997506,3.290626517914368e-07,4.531990493918968e-06,0.10948905109489052,0.3917392242930129,0.15901715,0.29613873
Pdss2,-5.113858,-0.77628565,3.1564451286825234e-07,4.349419518343559e-06,0.26277372262773724,0.6236597826869108,0.42207128,0.6415275
Cds2,-5.1144423,-0.5839108,3.146692488973691e-07,4.338205601781584e-06,0.15328467153284672,0.4554580125206879,0.24546763,0.34855878
Rhobtb2,-5.1155415,-0.833727,3.128418623246969e-07,4.317442650572474e-06,0.06569343065693431,0.3397855652299057,0.12780781,0.21751732
Ar,-5.119923,-1.6045268,3.0566006889435105e-07,4.220496429183562e-06,0.06569343065693431,0.3346405699071742,0.08847482,0.24788274
Srpk1,-5.121888,-0.7630831,3.0249109607627834e-07,4.1788872758712585e-06,0.10948905109489052,0.3990789379002662,0.16981217,0.27315602
Zfp1,-5.1236835,-1.3172966,2.996239411364509e-07,4.14140704646936e-06,0.06569343065693431,0.3368712671799669,0.09005749,0.21093929
Tmem38a,-5.12379,-0.79543245,2.9945511185928666e-07,4.141203734255807e-06,0.11678832116788321,0.41012448729941714,0.1766414,0.2891725
Ankmy2,-5.1238694,-1.2518648,2.993285501869209e-07,4.141203734255807e-06,0.058394160583941604,0.3282722889832338,0.09237887,0.2074051
Tra2b,-5.1240287,-0.68321717,2.9907558177418045e-07,4.140216837852771e-06,0.22627737226277372,0.5790818162193279,0.35594693,0.52265126
Dzip1,-5.1255584,-0.86946553,2.966575651183823e-07,4.108860193160274e-06,0.10948905109489052,0.40188529898539255,0.17237516,0.29542625
Ccdc88a,-5.129074,-1.0570854,2.9117083908408105e-07,4.0349460784885286e-06,0.45985401459854014,0.8194934158451465,0.89091474,1.38398
Mrpl3,-5.1309595,-1.0524497,2.882690598872539e-07,3.996795479448149e-06,0.072992700729927,0.34899618622724327,0.11288138,0.22141944
Adss,-5.132882,-0.95850015,2.8533882857847064e-07,3.958210802221738e-06,0.0948905109489051,0.3796502842340073,0.14025047,0.25664425
Ncor2,-5.1345177,-0.6959021,2.8286837024324955e-07,3.925967514688076e-06,0.1678832116788321,0.48186658991149167,0.25062042,0.3793835
Chid1,-5.134847,-2.9610233,2.823735738408781e-07,3.9211255447567925e-06,0.014598540145985401,0.2720731093041664,0.022029841,0.15994361
Sms,-5.1385646,-1.0744442,2.7684483587196107e-07,3.8463395759460155e-06,0.0948905109489051,0.37662804921925597,0.13738011,0.2701226
Stx3,-5.139319,-1.7015221,2.7573611772412577e-07,3.832917477106704e-06,0.0364963503649635,0.3009282578973879,0.05630577,0.17259526
Ccpg1,-5.1395154,-0.62057465,2.7544793138442226e-07,3.830893331417922e-06,0.15328467153284672,0.4646326545297546,0.245827,0.35660064
Txlng,-5.1414804,-0.5932359,2.725820212516821e-07,3.7929978824612633e-06,0.20437956204379562,0.5396128660862056,0.33486632,0.47004166
Atp1a1,-5.1442423,-0.6922897,2.686028879769639e-07,3.739564559554932e-06,0.1897810218978102,0.5056846801467942,0.31733936,0.47216928
Arntl2,-5.1447415,-2.9197278,2.6788959599099934e-07,3.7315673635449207e-06,0.014598540145985401,0.27261279412822914,0.021138974,0.14985168
Lpgat1,-5.1507797,-0.79890966,2.594053962164127e-07,3.6152608902152532e-06,0.2846715328467153,0.6589911491688853,0.49128658,0.74372095
Foxj3,-5.1514916,-0.71892333,2.584227649352436e-07,3.60343523290607e-06,0.2116788321167883,0.5533568396056703,0.32290363,0.48693702
Kcnk1,-5.1561174,-2.2023742,2.5212274758792935e-07,3.5210697649104266e-06,0.029197080291970802,0.2900626034395913,0.04536833,0.19359992
Casc3,-5.1561866,-0.6800204,2.520298506007168e-07,3.5210697649104266e-06,0.145985401459854,0.45549399150895875,0.22403353,0.33812997
Skap2,-5.1567388,-1.6876453,2.512878640963776e-07,3.513061866945716e-06,0.072992700729927,0.3419443045261567,0.09561337,0.28005692
Gm39469,-5.160706,-1.032096,2.4602007201250795e-07,3.4412073581343513e-06,0.06569343065693431,0.34165647261998994,0.109732434,0.21283223
Gm1604a,-5.1616144,-27.393478,2.4482928409749016e-07,3.4263348248435214e-06,0.0,0.25523494279340864,0.0,0.16237606
Dpm1,-5.1616993,-0.57288784,2.447181506461929e-07,3.4263348248435214e-06,0.1678832116788321,0.49427934086493486,0.27506986,0.38592577
Ank1,-5.1631174,-2.2120771,2.4287078756095964e-07,3.4024703137450394e-06,0.021897810218978103,0.28326257465640065,0.044834916,0.19265662
Lyst,-5.1632924,-0.81699187,2.426433994261044e-07,3.4010579773497266e-06,0.27007299270072993,0.6354608908397495,0.4724805,0.7246601
Trappc8,-5.164296,-0.6219528,2.4134504238873994e-07,3.3846248898671412e-06,0.22627737226277372,0.5795855220551198,0.371994,0.526793
Rph3a,-5.165688,-1.0958357,2.3955629940184845e-07,3.361293872024892e-06,0.13138686131386862,0.422609196229402,0.19733241,0.38271868
Zfyve1,-5.168014,-0.72702616,2.36594524723801e-07,3.323206941624952e-06,0.11678832116788321,0.40947686551054185,0.1845508,0.28928855
Mbip,-5.169294,-0.7070464,2.3497999328135627e-07,3.3022554495136206e-06,0.10948905109489052,0.40264085773908037,0.17663766,0.27413234
Cpt1c,-5.173415,-0.61885005,2.2985333224153753e-07,3.2318990252904833e-06,0.19708029197080293,0.5345398287400158,0.3189405,0.45545867
Nfx1,-5.1753645,-0.6780318,2.2746654319669097e-07,3.200013620782768e-06,0.20437956204379562,0.5461250629632295,0.31368136,0.4634257
Acvr1,-5.1758904,-0.65599924,2.2682680781795824e-07,3.1943586614614976e-06,0.22627737226277372,0.5827876520112254,0.40288395,0.577602
Nol10,-5.1802506,-1.1657051,2.2158809683833735e-07,3.122219277423243e-06,0.072992700729927,0.3487083543210765,0.10315673,0.21815701
Exoc1,-5.182688,-0.7725369,2.187104226888406e-07,3.0832891173395315e-06,0.10948905109489052,0.40296466863351804,0.17216565,0.27834436
Cacna1i,-5.184218,-3.3509765,2.169232969468366e-07,3.059700256672703e-06,0.0072992700729927005,0.2655609124271425,0.01596079,0.15200064
Rnf144a,-5.187102,-2.0058062,2.1359212863248126e-07,3.0142964791779266e-06,0.0364963503649635,0.3010721738504713,0.059019074,0.21846253
Morc2b,-5.189869,-4.155096,2.1044242813980368e-07,2.971407274890449e-06,0.0072992700729927005,0.2657408073684968,0.008566481,0.14260623
Gm26691,-5.190947,-0.9762764,2.0922738544936106e-07,2.9558043359749378e-06,0.10948905109489052,0.4013456141613298,0.19235048,0.34873447
Mmd2,-5.191515,-1.0260478,2.0858967562716975e-07,2.94834538879645e-06,0.11678832116788321,0.4066705044254156,0.16866273,0.317825
Camta2,-5.1922,-1.0925611,2.0782334510144035e-07,2.939059622566159e-06,0.08759124087591241,0.3696481254947111,0.12948361,0.2583572
Bcl9,-5.1929064,-0.71295315,2.0703610135301347e-07,2.9294681639575948e-06,0.15328467153284672,0.4687342591926315,0.24915795,0.38102952
Fbxw8,-5.1946964,-1.0050496,2.0505423722643882e-07,2.902954348932777e-06,0.10218978102189781,0.3884291573720947,0.1369756,0.25822473
Dennd1b,-5.195392,-0.831887,2.042887985120524e-07,2.8936426020130984e-06,0.27007299270072993,0.6290566309275383,0.4472628,0.6951315
Socs2,-5.1984034,-1.7900777,2.010075162587383e-07,2.8486666465571193e-06,0.051094890510948905,0.31747859250197885,0.073791154,0.23495077
Zdhhc13,-5.1993437,-2.0928724,1.9999367486589872e-07,2.835794218283218e-06,0.029197080291970802,0.2932287544074261,0.04303193,0.17191727
Pola1,-5.201452,-0.71811604,1.9773763421086678e-07,2.8067671586085526e-06,0.145985401459854,0.45401885298985395,0.2526404,0.38717598
R3hdm2,-5.204819,-0.8606886,1.9418570782766754e-07,2.7607248514970514e-06,0.31386861313868614,0.6943225156508599,0.5515602,0.8486269
Gm50304,-5.205547,-3.4363346,1.9342632143894648e-07,2.7513844664184713e-06,0.014598540145985401,0.27437576455350077,0.015917292,0.16015083
Matn2,-5.2068,-1.9618672,1.9212490758302576e-07,2.73432005654444e-06,0.051094890510948905,0.31830610923220837,0.065435216,0.23383754
Ubp1,-5.2075753,-0.46787217,1.9132403756075903e-07,2.724365071148699e-06,0.17518248175182483,0.5035259408505433,0.3021344,0.397344
Cpd,-5.2162056,-0.7374387,1.8262527614751667e-07,2.6018776087400706e-06,0.22627737226277372,0.5698352162337195,0.349074,0.5285594
Clns1a,-5.2162166,-1.5032853,1.826148093129155e-07,2.6018776087400706e-06,0.051094890510948905,0.32330718860185653,0.07767146,0.206173
Ablim3,-5.2169547,-2.3050857,1.818887832923551e-07,2.5941356725401174e-06,0.0364963503649635,0.3013240267683673,0.047421806,0.21511362
Usp15,-5.2212725,-0.9212197,1.7769787827696724e-07,2.53571003149342e-06,0.32116788321167883,0.7005109016334461,0.5197809,0.82893234
Htt,-5.22132,-0.73973286,1.776520110724212e-07,2.53571003149342e-06,0.25547445255474455,0.6274015974670792,0.42360717,0.63169235
Cmtr1,-5.222372,-0.7131526,1.766458234830545e-07,2.5233776060551166e-06,0.10948905109489052,0.404655681082248,0.18111542,0.2817935
Aftph,-5.2227488,-0.62410235,1.7628636264267115e-07,2.5195822150045604e-06,0.21897810218978103,0.5693674893861984,0.36546645,0.5187833
Bbs9,-5.224087,-0.6641873,1.7501623028933176e-07,2.502760036122589e-06,0.17518248175182483,0.496653954090811,0.30642763,0.44993374
Zmiz1os1,-5.2248416,-2.903165,1.7430442285675958e-07,2.493908329159281e-06,0.021897810218978103,0.28344246959775493,0.027046222,0.18654948
Ppm1a,-5.2264028,-0.56956124,1.728395662106256e-07,2.474266992050884e-06,0.1897810218978102,0.5208678131970929,0.3117555,0.43366602
Phlpp2,-5.2271943,-0.6120302,1.7210172457976607e-07,2.4650177715662656e-06,0.1386861313868613,0.44588760164064184,0.22692032,0.32882243
Eipr1,-5.2272525,-0.6378032,1.7204737392539285e-07,2.4650177715662656e-06,0.11678832116788321,0.4160969993523782,0.19282803,0.2858643
Zyg11b,-5.228129,-0.62131953,1.712341027840101e-07,2.455208293386527e-06,0.22627737226277372,0.5772468878175145,0.37309754,0.528068
Usp28,-5.2282615,-1.3539103,1.711112045838468e-07,2.4547560422679997e-06,0.06569343065693431,0.34122472476073973,0.08972985,0.21507712
Ttc19,-5.229292,-0.7909817,1.7016040887756738e-07,2.442419971442433e-06,0.23357664233576642,0.5896236597826869,0.36291635,0.5636147
Iqce,-5.23028,-0.9965046,1.6925361890968078e-07,2.4307026938017758e-06,0.08759124087591241,0.3716269698496078,0.12685259,0.23889491
Strada,-5.2306995,-0.68321764,1.6886989216762148e-07,2.426488771413898e-06,0.15328467153284672,0.47578614089371807,0.24516797,0.36888877
Dtnb,-5.231108,-0.9633787,1.6849668957934776e-07,2.4224216420530093e-06,0.3722627737226277,0.7291861552853134,0.67320544,1.0553148
Slc44a2,-5.2327814,-2.246793,1.6697823881227206e-07,2.401876486555541e-06,0.0364963503649635,0.30377059797078504,0.042774122,0.18848774
Tmem245,-5.233806,-0.6232931,1.6605443219584798e-07,2.3898674842541166e-06,0.19708029197080293,0.5346477657048284,0.32478967,0.46443084
Ext1,-5.235559,-0.9824939,1.6448630331820237e-07,2.3698375175121167e-06,0.5036496350364964,0.7772540836151688,0.98472697,1.4617921
Tex2,-5.236382,-0.828317,1.6375470941043111e-07,2.3605627906965044e-06,0.145985401459854,0.45016910124487297,0.20849323,0.34473965
Gcn1,-5.2367115,-0.97955924,1.6346295368710754e-07,2.3576218816814708e-06,0.0948905109489051,0.3850471324746348,0.13784909,0.25576204
Usp2,-5.237827,-0.9325825,1.6247847848602138e-07,2.3446813732112753e-06,0.0948905109489051,0.3809815068000288,0.15417913,0.27625093
Nup210,-5.238156,-3.2966313,1.621889217622677e-07,2.341760520017266e-06,0.014598540145985401,0.27711016766208535,0.01708479,0.1564231
Tfrc,-5.239829,-0.74192345,1.607254774035389e-07,2.321878267652199e-06,0.08029197080291971,0.3666978484565014,0.16062357,0.2557306
Tmem135,-5.243504,-0.87253827,1.5755524494674164e-07,2.2773046969978204e-06,0.31386861313868614,0.7046844642728647,0.5459749,0.8457597
Samd8,-5.2435627,-0.67228967,1.5750534261651333e-07,2.2773046969978204e-06,0.15328467153284672,0.4752464560696553,0.24752897,0.36988726
Brdt,-5.2435784,-0.543969,1.5749173554293384e-07,2.2773046969978204e-06,0.12408759124087591,0.4324674390156149,0.22429314,0.31231898
Pls3,-5.247567,-0.83484316,1.5412095421302516e-07,2.231266185185337e-06,0.1897810218978102,0.5190328847952795,0.309678,0.4992259
Wdfy3,-5.2477264,-1.0034503,1.5398776205177277e-07,2.230539712307889e-06,0.3722627737226277,0.7539037202273872,0.6349641,1.0217912
Bdnf,-5.248937,-3.1797442,1.5297913304220648e-07,2.21712475989433e-06,0.021897810218978103,0.2840181334100885,0.027020466,0.22168852
Pls1,-5.2496543,-27.585001,1.5238493312637426e-07,2.2097048856479637e-06,0.0,0.25958840037418146,0.0,0.18343125
Pcdh1,-5.2503715,-1.3162984,1.5179296551679107e-07,2.2023093863046308e-06,0.072992700729927,0.3528099589839534,0.10451552,0.24244349
Unc5a,-5.250414,-2.2149632,1.5175795584241519e-07,2.2023093863046308e-06,0.029197080291970802,0.2954234726919479,0.04107378,0.17786433
Katnal1,-5.252708,-0.95922095,1.4987898591004366e-07,2.17689100075831e-06,0.0948905109489051,0.3827444772253004,0.14050816,0.25720364
Ankfy1,-5.2547846,-0.7002164,1.481977567728191e-07,2.153636411295646e-06,0.18248175182481752,0.5148953011441318,0.27918538,0.42084837
Morn1,-5.258497,-3.7944958,1.4523752428966096e-07,2.112247764785553e-06,0.0072992700729927005,0.2692307692307692,0.011372599,0.1473025
Mtm1,-5.2585716,-1.1547595,1.4517882310682613e-07,2.112247764785553e-06,0.072992700729927,0.35576023602216306,0.11295415,0.23605515
Yeats2,-5.2598248,-0.78039724,1.4419273581516523e-07,2.0999776755303466e-06,0.21897810218978103,0.5556594948550047,0.31374297,0.49042055
Nav1,-5.2609506,-0.9102013,1.433124543835777e-07,2.0882893976609177e-06,0.31386861313868614,0.6965891919119235,0.55094963,0.8675633
Gm32647,-5.2618055,-1.8325007,1.4264741366029038e-07,2.079726535568097e-06,0.12408759124087591,0.39220695114053394,0.18521068,0.5450378
Wdr43,-5.26213,-0.8073714,1.4239622225208715e-07,2.0771913636881553e-06,0.10948905109489052,0.40454774411743544,0.17099267,0.28242886
Ero1b,-5.262969,-1.7321763,1.417475829457648e-07,2.068852554998751e-06,0.043795620437956206,0.31603943297114484,0.062812924,0.19505382
Ssbp3,-5.264036,-0.78029376,1.409265446029501e-07,2.0579870942832982e-06,0.1678832116788321,0.48963805137799526,0.25506687,0.40480515
Wsb1,-5.265083,-0.6324848,1.401263098565181e-07,2.047413782406004e-06,0.1678832116788321,0.4943153198532057,0.27940822,0.4052736
Strbp,-5.266278,-1.0264328,1.392177125462917e-07,2.0352447965826213e-06,0.5547445255474452,0.8283442469597755,1.1031352,1.6295637
Flvcr1,-5.2687683,-2.6191096,1.3734207514182708e-07,2.0100117424078945e-06,0.029197080291970802,0.29488378786788516,0.02993702,0.17118068
Deaf1,-5.268896,-1.410194,1.372467540468317e-07,2.0097113249255415e-06,0.058394160583941604,0.33474850687198676,0.084291115,0.21004692
Stx1a,-5.2693524,-1.4842079,1.369057120136536e-07,2.0058105135261026e-06,0.051094890510948905,0.3257537598042743,0.08209002,0.21458536
Prrc2b,-5.2693686,-0.63370293,1.3689383000745924e-07,2.0058105135261026e-06,0.24087591240875914,0.6079729438008203,0.41690865,0.5892062
Trp53bp1,-5.2713656,-0.511831,1.354124894593797e-07,1.986099122147125e-06,0.19708029197080293,0.5435345758077282,0.34489793,0.46199214
Gnb5,-5.272024,-1.2307328,1.349273712369683e-07,1.9800646996927025e-06,0.08029197080291971,0.3655465208318342,0.11150065,0.24437498
Cmtm4,-5.2727623,-2.008441,1.343855678641618e-07,1.9731913707705067e-06,0.0364963503649635,0.30607325322011947,0.051788438,0.19380485
Cep126,-5.27281,-1.055608,1.343505597102441e-07,1.9731913707705067e-06,0.08759124087591241,0.3721306756853997,0.13226847,0.25769457
Dhx36,-5.2743716,-0.5351985,1.332117987829344e-07,1.9580968453487127e-06,0.17518248175182483,0.5147873641793193,0.31308815,0.4270736
Epha3,-5.2754335,-1.0456312,1.3244247388494237e-07,1.947854008368036e-06,0.27007299270072993,0.5959919407066273,0.51555765,0.87233734
Galnt2,-5.2774677,-1.1737257,1.3098119564685933e-07,1.927417703741024e-06,0.08029197080291971,0.36367561344175003,0.11523723,0.24336894
Commd10,-5.2817802,-0.5745288,1.2793454058299148e-07,1.8836170440904007e-06,0.1897810218978102,0.5262646614377203,0.33747047,0.46860313
Mcph1,-5.284717,-0.7434763,1.2589902940340133e-07,1.8546638816169919e-06,0.15328467153284672,0.4769734475066561,0.23901752,0.37296715
Ptchd1,-5.2852645,-5.999864,1.255233789806671e-07,1.8501443736755486e-06,0.0072992700729927005,0.26786356767647695,0.00313486,0.18309318
Prelid3a,-5.286783,-1.3649653,1.2448598794694726e-07,1.8368690258838403e-06,0.058394160583941604,0.337087141109592,0.085267395,0.20641135
Gtf2h2,-5.2888546,-0.8420794,1.230847228004109e-07,1.8171903855203521e-06,0.12408759124087591,0.4256314312441534,0.19134082,0.32064506
Gm28905,-5.290193,-2.7645206,1.2218741936114445e-07,1.804934556478258e-06,0.029197080291970802,0.2967546952579693,0.043087922,0.2617417
Ptk2,-5.290772,-1.0794376,1.2180126387982116e-07,1.8002200002479618e-06,0.44525547445255476,0.7993811614017414,0.84556794,1.3373936
