names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MGE-derived INS (merge) (for_DEGs),mean_expr_Rest (for_DEGs)
Atp13a2,3.4972641,0.46030676,0.0004700561008478872,0.005983525968721203,0.3943950786056049,0.3525271912987844,0.23099825,0.17300516
Slc32a1,3.493371,0.5792159,0.00047696321116459916,0.0060618374552444355,0.31510594668489406,0.2565579014715291,0.19794062,0.13672175
Alkal2,3.4736974,2.2548802,0.0005133395059923494,0.0064933133730670925,0.12371838687628162,0.05502239283429303,0.07591338,0.016389158
Rmnd1,3.4615185,0.442267,0.0005371371291174644,0.006758835223440445,0.45727956254272045,0.4331413947536788,0.28287834,0.2156139
Btbd3,3.4428859,0.30226478,0.0005755422192035876,0.00720819490759189,0.6158578263841422,0.6058861164427384,0.5251777,0.44480833
Golim4,3.4391177,0.5382408,0.0005836135248692588,0.007301687341792847,0.3868762816131237,0.3474088291746641,0.24889673,0.1778181
Minar1,3.4306445,1.0067694,0.0006021492482669726,0.007498532831055722,0.19138755980861244,0.12603966730646193,0.108089134,0.055251483
Fbh1,3.4300823,0.38310686,0.0006033980678444432,0.007510201067682464,0.4613807245386193,0.42802303262955854,0.27732474,0.21918397
Pla2g3,3.428979,1.0735629,0.000605856467261795,0.007533013504147172,0.20574162679425836,0.1433141394753679,0.11403028,0.055804335
Zfp961,3.4172373,0.2634693,0.0006326012544580508,0.007821133784583005,0.5912508544087491,0.5687779910428663,0.4056771,0.34840512
Rap1gap,3.4136565,0.292471,0.0006409734816122814,0.007912457883726388,0.5680109364319891,0.5470249520153551,0.3861704,0.3255894
Mid2,3.3991666,0.32284606,0.0006759151811025131,0.008292787173547084,0.5406698564593302,0.5124760076775432,0.36818013,0.30443257
Helq,3.3960438,0.43930832,0.0006836740548327186,0.008379443224728342,0.4388243335611757,0.4133077415227127,0.26071402,0.19857675
Ptpre,3.3821995,0.29487658,0.0007190791712379182,0.008742202301915206,0.6582365003417635,0.6788227767114523,0.65528846,0.5622272
Mipol1,3.3723938,0.32471567,0.000745178035148871,0.009027599496240145,0.5570745044429255,0.5476647472808701,0.4064102,0.33672968
Krt222,3.3704576,0.5592223,0.0007504342098741718,0.00907963577191824,0.36910457963089544,0.3326935380678183,0.2148741,0.15072812
Trak2,3.3565924,0.25564313,0.0007890932266761805,0.009478564225071885,0.6172248803827751,0.6007677543186181,0.43099102,0.37245363
A330008L17Rik,3.3528452,0.35777557,0.0007998544799657766,0.009603038532151428,0.5543403964456596,0.527191298784389,0.6081528,0.50270975
Adgra3,3.3471615,0.8527096,0.0008164358957949304,0.009777743468088067,0.26657552973342447,0.2143314139475368,0.16452895,0.094428204
Igsf3,3.341145,0.37401688,0.0008343362336499735,0.009947600916448496,0.3438140806561859,0.2872680742162508,0.20272999,0.15992056
Igsf9b,3.305004,0.25706753,0.0009497509421422828,0.011245723545012163,0.5782638414217361,0.5470249520153551,0.412882,0.35609108
Pstpip2,3.2964058,0.6155188,0.0009793046824681658,0.01157375957417843,0.3677375256322625,0.3333333333333333,0.266447,0.18172112
Ptgs1,3.2920547,1.0531083,0.0009945828378859541,0.0117246857893516,0.1695146958304853,0.10556621880998081,0.090001136,0.044386074
Azin2,3.270986,0.4334972,0.0010717315395580608,0.012523814846538736,0.43267259056732743,0.4094689699296225,0.2640631,0.2019414
Gm7854,3.251604,0.389914,0.001147557873049302,0.013312997983872536,0.38414217361585784,0.3390914907229686,0.24174209,0.18954721
4930447C04Rik,3.2370934,0.42534006,0.0012075388885446866,0.013928336490282677,0.4107997265892003,0.3672424824056302,0.30253497,0.23355186
Adamts12,3.2361982,1.3422953,0.001211332508872081,0.013965405525933557,0.14080656185919344,0.07613563659628919,0.098463394,0.039998665
Sec31a,3.2331586,0.3043657,0.0012242954726330506,0.014094613844595788,0.5256322624743678,0.508637236084453,0.34314558,0.28631386
Hjurp,3.2226036,0.3549242,0.0012703121906841373,0.014561731937380657,0.4538619275461381,0.4197056941778631,0.27903107,0.22446829
Gfra1,3.2088008,0.88063025,0.0013328979087103515,0.01518520020500478,0.3069036226930964,0.2687140115163148,0.24977282,0.14332452
Myo1b,3.2040126,0.5112233,0.0013552657574072413,0.015408052227358991,0.38345864661654133,0.34612923864363404,0.26989466,0.19670318
Glud1,3.1997864,0.27342585,0.0013752949567733441,0.01561650341297936,0.5775803144224196,0.5694177863083814,0.40508467,0.3458601
Dglucy,3.195248,1.3193312,0.0013971078987578811,0.01584178278422072,0.1572112098427888,0.09596928982725528,0.07902287,0.03241965
Gm1992,3.184776,0.59156424,0.0014486604751464325,0.016344055660096106,0.2781954887218045,0.22392834293026231,0.15286098,0.10400495
Adamtsl5,3.183194,2.906309,0.00145660046844209,0.01640821594104738,0.08817498291182502,0.022392834293026232,0.048628286,0.006624691
Lama4,3.1819031,1.2485722,0.0014631075163247167,0.01646611281456284,0.22077922077922077,0.1708253358925144,0.17873666,0.079149045
D3Ertd751e,3.1716394,0.35387045,0.0015158103593590345,0.016948364296565918,0.47231715652768286,0.43889955214331416,0.29905915,0.24119169
Snrnp48,3.1682878,0.2731968,0.0015333968716585507,0.017129095666523438,0.5584415584415584,0.5495841330774153,0.3759336,0.32035962
Nefh,3.166997,1.3578297,0.0015402192923828224,0.017189361185239987,0.13875598086124402,0.07613563659628919,0.067250095,0.026779491
Pfkfb3,3.166664,0.93287534,0.0015419844494434492,0.01720109007892359,0.21736158578263842,0.16506717850287908,0.11324362,0.060914144
Abcb9,3.1662683,0.54019916,0.0015440829931700733,0.01720372516832367,0.3643198906356801,0.33013435700575816,0.2027857,0.14375077
Pappa,3.1661017,1.3650919,0.0015449673771507166,0.01720372516832367,0.15311004784688995,0.09149072296865003,0.13954726,0.056508522
Tmem65,3.1595855,0.2885218,0.0015799372710229092,0.017502856133999885,0.5755297334244702,0.564299424184261,0.4175635,0.35369357
Gnptab,3.1579409,0.25664294,0.0015888779790530847,0.01757083108081647,0.5639097744360902,0.5534229046705055,0.3837612,0.3304253
Gpr68,3.1566293,0.96215945,0.0015960412681231438,0.01763961487706452,0.1975393028024607,0.14075495841330773,0.10064966,0.05292601
Cox6b1,3.156442,0.3456216,0.0015970670185609384,0.01763961487706452,0.4395078605604921,0.40115163147792704,0.27967808,0.22630526
Pantr1,3.1472816,0.3833263,0.0016479611647475106,0.018158805745797306,0.5078605604921395,0.4996801023672425,0.41179532,0.32976204
Tmem151b,3.146428,0.7992484,0.0016527787979395137,0.01820097145385242,0.2583732057416268,0.21177223288547664,0.13833822,0.081816904
Iffo1,3.1309807,0.34908262,0.0017422362325364813,0.019133614876611315,0.4203691045796309,0.3838771593090211,0.2375796,0.19106698
Ndufaf5,3.1238816,0.27717522,0.0017848231291834869,0.019547830942817236,0.5516062884483938,0.5527831094049904,0.37217298,0.3163216
Vegfc,3.1099954,0.69842374,0.0018709021408378757,0.02045338500224212,0.3315105946684894,0.29878438899552145,0.23438787,0.15080664
Rab37,3.1085799,1.9945744,0.0018798887173248908,0.020523680810540647,0.10594668489405332,0.04286628278950736,0.05631246,0.0144319665
Gprasp2,3.1076846,0.30863753,0.0018855918513490642,0.020567298074225932,0.5529733424470267,0.5419065898912349,0.383403,0.3201069
Slc25a4,3.1070392,0.29671586,0.0018897132668399615,0.020584285083027423,0.5440874914559125,0.5323096609085093,0.39466873,0.3321337
Lama1,3.106477,1.2713921,0.0018933096265969034,0.020595514474688267,0.1367053998632946,0.07421625079974409,0.078114934,0.033103332
Arhgef6,3.099024,0.3562784,0.0019415926838588298,0.02102577257106837,0.43677375256322626,0.40051183621241204,0.29738012,0.23944426
Stard5,3.0819736,0.9070436,0.002056331065578392,0.022148782371820212,0.22146274777853725,0.17018554062699937,0.1201444,0.06586073
Blm,3.0703151,0.65430635,0.002138330395510549,0.02288868855354492,0.3069036226930964,0.26807421625079975,0.17938666,0.117642336
Nsg1,3.0666718,0.34460396,0.0021645635190143914,0.023148911097665453,0.47368421052631576,0.44081893793985927,0.30517527,0.24767089
Gm20646,3.0659223,0.4998503,0.0021699965029223153,0.02319671361579274,0.3595352016404648,0.3198976327575176,0.22382207,0.16330434
Ift43,3.0631328,0.41973433,0.002190329324409938,0.023393299977423038,0.42720437457279564,0.39923224568138194,0.25052541,0.19295728
Katnal1,3.0585735,0.3291546,0.0022239360661878036,0.023720671487186477,0.5242652084757348,0.5169545745361485,0.3416741,0.2808188
Tpk1,3.050121,0.35261542,0.002287491843280441,0.02431242433961436,0.44429254955570746,0.4171465131158029,0.30115604,0.243118
Daam2,3.0481431,0.7727198,0.0023026014876428675,0.024429891730568646,0.27204374572795625,0.22584772872680742,0.20311838,0.12382944
Pik3c2b,3.0467484,0.3230307,0.0023133126740207894,0.024511140537226875,0.4504442925495557,0.4209852847088932,0.26565585,0.2177233
Pgap4,3.03865,0.45617658,0.0023764082828789026,0.0251023759144103,0.37593984962406013,0.3429302623160589,0.2175899,0.16312408
Cntn2,3.034736,0.4065296,0.0024074630848371975,0.025402254962236425,0.39712918660287083,0.36340371081253997,0.23122977,0.17920464
Aatf,3.0296354,0.2984444,0.0024484909008983544,0.025795912011039354,0.5440874914559125,0.5387076135636596,0.3746654,0.31449744
Pde1c,3.0186431,0.36205238,0.0025390938097554026,0.02664554915649199,0.46958304853041694,0.4440179142674344,0.43215042,0.35107347
Vgf,3.0142088,0.52218825,0.0025765040404601793,0.02699109321898345,0.3028024606971975,0.254638515674984,0.17957178,0.12836552
Pfkfb2,3.0079007,0.40440363,0.0026305902387586846,0.027497888589524375,0.44224196855775805,0.42226487523992323,0.26039928,0.20272568
Hibch,2.9969919,0.42134926,0.002726580615454228,0.02823171433473759,0.37047163362952834,0.3307741522712732,0.20433241,0.15639424
Bbof1,2.9932444,0.3083138,0.002760285865516612,0.028494952758294934,0.5263157894736842,0.509277031349968,0.34228384,0.28489622
Ugdh,2.9844797,0.4141064,0.0028406098479482186,0.029236430588882437,0.44360902255639095,0.42418426103646834,0.2847403,0.22091891
Bcl2l11,2.9720094,1.2156587,0.0029585763293493187,0.03032100098555276,0.15516062884483936,0.09788867562380038,0.08901232,0.03930162
Drp2,2.955167,0.32435006,0.0031249974735900504,0.03179655224078698,0.47231715652768286,0.4472168905950096,0.28719616,0.23562685
Slc16a14,2.947818,0.57045287,0.003200253007776157,0.03243892821518559,0.2884483937115516,0.24440179142674345,0.15251988,0.105219126
Lgmn,2.937617,0.41501322,0.003307453804027084,0.03337105882538261,0.4107997265892003,0.38131797824696095,0.24875936,0.19213055
Ifitm10,2.932808,0.63794637,0.003359117091780519,0.03380734477160134,0.25905673274094326,0.2124120281509917,0.14454336,0.09525201
Gm26936,2.931892,0.7543264,0.0033690406387964006,0.03386476408379487,0.23376623376623376,0.18426103646833014,0.12506402,0.07601289
Nipsnap2,2.9265206,0.25299123,0.0034277678076526127,0.034354706566585735,0.6028708133971292,0.5950095969289827,0.4320282,0.3739483
Chn2,2.9191926,0.3032434,0.0035093948994999687,0.03500037759617094,0.4675324675324675,0.43698016634676906,0.3636633,0.3041304
Trpm2,2.9063683,0.5103286,0.0036565095213809545,0.03625499189499338,0.32946001367054,0.2981445937300064,0.18344438,0.1322197
Ankrd42,2.9018922,0.26683933,0.0037091621725010154,0.036716589298197475,0.51742993848257,0.49776071657069737,0.33294764,0.28394622
Idh3a,2.9012468,0.3412584,0.003716810545946688,0.03677718372579295,0.4559125085440875,0.43889955214331416,0.27067083,0.21942882
Kif13a,2.9001017,0.25297308,0.0037304155320649858,0.03689664380872818,0.556390977443609,0.5303902751119641,0.3898867,0.33656174
Sdhb,2.885029,0.3248613,0.0039137756718673625,0.038488923348817296,0.46206425153793573,0.44081893793985927,0.27743667,0.22735444
Kcna6,2.8681242,0.3101632,0.004129133003491304,0.04034322079354343,0.5003417634996582,0.49008317338451696,0.3347165,0.2781164
Rffl,2.866646,0.39413458,0.004148465546999753,0.040515670816683724,0.40669856459330145,0.3800383877159309,0.2609452,0.20447527
Palld,2.8618996,0.996734,0.0042111041219757405,0.04104420545271701,0.17703349282296652,0.12412028150991683,0.108092144,0.05562817
Gm49179,2.8603172,0.42768794,0.004232173523049278,0.04122432051638627,0.3144224196855776,0.2706333973128599,0.16559888,0.125659
Kcnh5,2.8500328,0.43385187,0.004371471173239857,0.042350165622006726,0.3773069036226931,0.33397312859884837,0.29007158,0.22244118
Dexi,2.8434958,0.32446676,0.004462159656366434,0.043107361878832406,0.46206425153793573,0.44529750479846447,0.2695785,0.22081663
Fam114a2,2.8196793,0.3012852,0.004807167232134739,0.045851808165834874,0.47163362952836635,0.44529750479846447,0.2795934,0.23253371
Gnb5,2.8187633,0.292479,0.0048209063073614816,0.04594646122140638,0.5078605604921395,0.4932821497120921,0.3185462,0.2671914
Fads6,2.8157654,0.7650852,0.004866119330653371,0.04628578908351335,0.20095693779904306,0.15035188739603328,0.09701207,0.05821641
Vamp1,2.8144538,0.7705873,0.004886020383212896,0.046438403673756665,0.20984278879015722,0.1599488163787588,0.09769011,0.058414456
Gm26782,2.806397,0.43882394,0.005009893316921594,0.04750325615934632,0.36363636363636365,0.33397312859884837,0.21417624,0.16229026
Atosb,2.8046482,0.4722015,0.005037152693436023,0.04772414849280613,0.32057416267942584,0.2834293026231606,0.17010903,0.12546247
Tbc1d1,2.800193,0.33427244,0.005107206206862484,0.04827703602432918,0.47915242652084755,0.46257197696737046,0.33763805,0.27654716
Dcbld2,2.7950923,0.4352749,0.005188487961975692,0.04888871051495406,0.41626794258373206,0.3960332693538068,0.26168936,0.19984798
Gm17276,2.7901793,0.42015594,0.005267887262435605,0.049539944095470176,0.4183185235816815,0.40307101727447214,0.26437396,0.20388535
