names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Microglia NN (for_DEGs),mean_expr_Rest (for_DEGs)
Hs6st1,-4.1567254,0.7962171,3.228414033156691e-05,9.411683310287543e-05,0.10311493018259936,0.20274074074074075,0.18767819,0.11233081
Ptgr2,-4.159396,0.4580295,3.1908997391552466e-05,9.305347947807843e-05,0.06229860365198711,0.15122222222222223,0.11308542,0.08356819
Tet3,-4.1660004,0.43976206,3.099900694460305e-05,9.049797007838809e-05,0.317937701396348,0.5648518518518518,0.6257099,0.49536535
Vrk1,-4.1707196,0.9279236,3.0363934530051716e-05,8.870177438818109e-05,0.16541353383458646,0.2919259259259259,0.3154044,0.17806679
Rassf1,-4.1716456,0.5591673,3.0240772286393038e-05,8.835158761937381e-05,0.061224489795918366,0.15037037037037038,0.10843537,0.074859455
Agbl3,-4.191045,0.3027392,2.7767263393554512e-05,8.127520341882459e-05,0.05263157894736842,0.1401851851851852,0.09952589,0.08143131
Ttc9c,-4.2119718,0.32938272,2.531510888198738e-05,7.43000519561989e-05,0.050483351235230935,0.1381851851851852,0.090432696,0.07262569
Stx4a,-4.212137,0.3773166,2.5296578424786146e-05,7.42537756471492e-05,0.06337271750805586,0.15333333333333332,0.10942692,0.08528407
Disp1,-4.213117,0.6440302,2.5187049883230797e-05,7.394842989099776e-05,0.08592910848549946,0.18192592592592594,0.15375471,0.10107373
Slc31a1,-4.2132764,0.25652245,2.516929991955054e-05,7.390439174279565e-05,0.04618689581095596,0.13307407407407407,0.0842583,0.07100776
Ppfia4,-4.2172904,0.8870933,2.4725546476571393e-05,7.264109269904585e-05,0.1514500537056928,0.2721851851851852,0.27278915,0.15664223
Sp3,-4.2192955,0.5186143,2.450669527130388e-05,7.201387816490981e-05,0.30612244897959184,0.5371111111111111,0.59535277,0.44978574
Malt1,-4.2395277,0.95508295,2.2399043208784976e-05,6.593583381025989e-05,0.1611170784103115,0.2871851851851852,0.30463448,0.16864116
Lipa,-4.2407494,0.47921658,2.2277469586761525e-05,6.559233046200768e-05,0.06874328678839957,0.1605925925925926,0.12541457,0.09153328
Gm12216,-4.2427254,0.64098376,2.208214105541974e-05,6.50457279279904e-05,0.1310418904403867,0.24074074074074073,0.2496292,0.16706719
Maml1,-4.2438602,0.7568855,2.19707081658807e-05,6.473168074750158e-05,0.09774436090225563,0.19777777777777777,0.17566715,0.107638165
Txnrd2,-4.250016,0.33236676,2.1375516944150837e-05,6.304436881260059e-05,0.047261009667024706,0.13507407407407407,0.08403918,0.06731416
Tmem50a,-4.253867,0.6568978,2.1011011584746907e-05,6.198571379909414e-05,0.17508055853920515,0.3018888888888889,0.32524228,0.2181553
Slc18b1,-4.2542286,0.39121854,2.097707766236681e-05,6.189239890060352e-05,0.05370569280343716,0.14285185185185184,0.09708311,0.074863434
Gps2,-4.257567,0.43311974,2.0666369056907242e-05,6.1009155851362074e-05,0.05907626208378088,0.14925925925925926,0.10708482,0.08039563
Arpc4,-4.2613583,0.5807479,2.0318841091431902e-05,6.0016187768140625e-05,0.10741138560687433,0.209,0.1948949,0.1344217
Stau1,-4.2648206,0.82993996,2.0006310279027966e-05,5.913856514823779e-05,0.22771213748657357,0.3934814814814815,0.435476,0.26772276
Zrsr2,-4.266013,0.57990044,1.989971446508092e-05,5.8842888486488866e-05,0.10633727175080558,0.20803703703703705,0.18953244,0.13068764
Tmem64,-4.2753687,0.67481154,1.9082135491151825e-05,5.648749373661447e-05,0.08915145005370569,0.18688888888888888,0.16369934,0.10563316
Fnip2,-4.276439,0.5700318,1.8990630853821e-05,5.622281302800465e-05,0.2706766917293233,0.4671851851851852,0.52118176,0.37895355
Ctnna1,-4.305839,0.32571554,1.6635396014672294e-05,4.9429734702448806e-05,0.09881847475832438,0.19822222222222222,0.18224087,0.14799169
Smad2,-4.3168774,0.8506851,1.5825215921615167e-05,4.7074454977726064e-05,0.19441460794844254,0.33955555555555555,0.36654198,0.21954301
Gtf2ird2,-4.33565,0.9340154,1.4532989540688792e-05,4.3312048464763515e-05,0.11815252416756176,0.2275185185185185,0.22200231,0.12230934
Mideas,-4.347329,0.8609222,1.378053779241087e-05,4.1142561164675566e-05,0.13533834586466165,0.25137037037037036,0.25527036,0.14852408
Atp6v0a2,-4.375898,0.8507802,1.2093360923743696e-05,3.621807936034252e-05,0.1836734693877551,0.3234074074074074,0.33918473,0.20204446
Pknox1,-4.3824234,0.711609,1.1736632051999278e-05,3.516147878662288e-05,0.09344790547798067,0.19511111111111112,0.17655961,0.11146801
Tmbim6,-4.3842325,0.6082731,1.1639552071908337e-05,3.487841688102788e-05,0.21160042964554243,0.3582592592592593,0.3987451,0.27869216
Elk4,-4.408198,0.67998433,1.0423434192014265e-05,3.130408815685965e-05,0.07733619763694952,0.17507407407407408,0.14737345,0.09450097
Elf2,-4.4210505,0.7103971,9.82220996975034e-06,2.9534778635540696e-05,0.21697099892588614,0.3761111111111111,0.4186056,0.27588907
Pex2,-4.4237814,0.46154234,9.698818863949097e-06,2.9176809547056903e-05,0.07518796992481203,0.17233333333333334,0.1327388,0.09811232
Rpl7l1,-4.439311,0.34101883,9.024726485422866e-06,2.721292791643052e-05,0.05907626208378088,0.15285185185185185,0.107515745,0.08582255
Thada,-4.448925,0.31547704,8.630112631342694e-06,2.604932896025367e-05,0.32867883995703545,0.5922222222222222,0.6404912,0.5429912
Stk24,-4.4673095,0.8866611,7.920950604047922e-06,2.3949132747920292e-05,0.14715359828141783,0.2710740740740741,0.28034952,0.16128482
Clk1,-4.4712286,0.34496748,7.777150847386088e-06,2.352494014063539e-05,0.33619763694951665,0.6062222222222222,0.66238004,0.5536648
Rab1a,-4.4732566,0.66553086,7.70373131503879e-06,2.3310727526474356e-05,0.23415682062298604,0.4045925925925926,0.42940623,0.29128194
Fau,-4.479993,0.32201,7.46455086997614e-06,2.260481030950737e-05,0.2577873254564984,0.4197777777777778,0.50604033,0.4232635
1110002L01Rik,-4.4863305,0.75550646,7.246029849538969e-06,2.195543776016149e-05,0.09129967776584318,0.19474074074074074,0.17218007,0.10552628
Elmod2,-4.5016866,0.45175725,6.7416300877003086e-06,2.045928679972276e-05,0.06659505907626208,0.1635185185185185,0.118002504,0.08762114
Foxj2,-4.5034313,0.562326,6.686498278510716e-06,2.0301266524698637e-05,0.079484425349087,0.17955555555555555,0.14094666,0.09758446
Ctbp2,-4.5257454,0.34900066,6.0183049514254895e-06,1.8313913255357065e-05,0.06552094522019335,0.16262962962962962,0.11272105,0.08954916
Shld2,-4.5392184,0.8290948,5.646315328005996e-06,1.720726923710118e-05,0.1267454350161117,0.2434074074074074,0.24237695,0.14356694
Usp50,-4.554293,0.83105505,5.256195882628609e-06,1.6052964692683648e-05,0.13211600429645542,0.2512962962962963,0.24640457,0.14588709
Cmc1,-4.573798,0.6013369,4.789612994034251e-06,1.4657961406571789e-05,0.08807733619763695,0.1918888888888889,0.16262917,0.11011373
Slc30a7,-4.577186,0.7757539,4.712722833735843e-06,1.4425935582419925e-05,0.20945220193340494,0.3707037037037037,0.3853007,0.24259463
Tut7,-4.5824714,0.7043849,4.595122939840475e-06,1.4070763919488725e-05,0.2502685284640172,0.44185185185185183,0.47919148,0.32011443
Arid2,-4.5941525,0.4879533,4.3451159010718454e-06,1.3323435383065215e-05,0.3071965628356606,0.5498148148148149,0.61073434,0.47014236
Zfp518a,-4.600391,0.5664813,4.216989193855631e-06,1.2937942411383969e-05,0.08163265306122448,0.18437037037037038,0.15284531,0.10572484
Zfp994,-4.602111,0.33311427,4.182308906294671e-06,1.2835938356611973e-05,0.05370569280343716,0.14985185185185185,0.10157529,0.08146027
Gpatch2l,-4.6053867,0.8901535,4.116996108432424e-06,1.2641262191015797e-05,0.17400644468313642,0.31503703703703706,0.32928634,0.1909629
Ncoa4,-4.609951,0.5316689,4.027638708813513e-06,1.2378205662337765e-05,0.07518796992481203,0.17625925925925925,0.13938257,0.09845187
Brip1os,-4.635039,0.75089276,3.568703542130228e-06,1.0995420728934667e-05,0.14500537056928034,0.27085185185185184,0.27016175,0.16916722
Acsl4,-4.6355433,0.49247915,3.5600124596411317e-06,1.0971158939162427e-05,0.29108485499462944,0.5151111111111111,0.57477343,0.43961012
Tmpo,-4.6368537,0.47937143,3.537524662293065e-06,1.0903107097478166e-05,0.08270676691729323,0.18611111111111112,0.14841956,0.108644746
Asah1,-4.6516023,0.7615412,3.293658931217318e-06,1.0165473866506928e-05,0.22878625134264233,0.4037777777777778,0.44120246,0.2830149
Hmox2,-4.6575575,0.71892965,3.199831498389301e-06,9.882697972611555e-06,0.17078410311493017,0.30748148148148147,0.31477723,0.20274937
Cdyl,-4.6631074,0.77415496,3.1146994126175895e-06,9.628814449839237e-06,0.1686358754027927,0.3064074074074074,0.32701585,0.20391043
Rpl18a,-4.666543,0.31952056,3.0630963629792434e-06,9.472367277391214e-06,0.1858216970998926,0.31866666666666665,0.36250734,0.30019775
Tnfrsf21,-4.6780543,0.70212424,2.8960971488701048e-06,8.962124886576036e-06,0.24060150375939848,0.42514814814814816,0.46493605,0.31029558
Usp6nl,-4.6784554,0.50726783,2.8904400308133173e-06,8.945648885965657e-06,0.1535982814178303,0.2809259259259259,0.2867458,0.20996891
Mia2,-4.690641,0.5742602,2.7235083116861225e-06,8.440676855248687e-06,0.28356605800214824,0.5048888888888889,0.5485093,0.3992727
Eed,-4.6914864,0.8386479,2.712276293537302e-06,8.406836314147804e-06,0.12781954887218044,0.24825925925925926,0.24352424,0.14339307
Ubc,-4.695395,0.3332305,2.6609207389982138e-06,8.250512376746136e-06,0.14822771213748656,0.2686296296296296,0.2780272,0.22667111
Lamtor1,-4.701745,0.25538063,2.579475536898628e-06,8.007221311976218e-06,0.06552094522019335,0.16566666666666666,0.11949125,0.10105022
Gatad2a,-4.72515,0.57717264,2.2994524411558476e-06,7.152846387341702e-06,0.09129967776584318,0.1991851851851852,0.16671517,0.11475652
Tmco1,-4.7261753,0.4755796,2.2878788870126575e-06,7.118493016909462e-06,0.1310418904403867,0.24962962962962962,0.24190709,0.17966962
Zfp143,-4.741393,0.5655125,2.1225350834954083e-06,6.613999500582352e-06,0.079484425349087,0.1847777777777778,0.1453208,0.10046873
Gatb,-4.751718,0.7490053,2.0169535421912937e-06,6.291565089236134e-06,0.1041890440386681,0.2174074074074074,0.1898768,0.11726514
Rnf111,-4.754418,0.41884643,1.9901912457578865e-06,6.2124115675551125e-06,0.3082706766917293,0.5589259259259259,0.5941778,0.47440162
Lactb2,-4.7562656,0.84012896,1.972068603912426e-06,6.157272064504635e-06,0.1364124597207304,0.2623333333333333,0.25235328,0.14871702
Sema3c,-4.75948,0.3536918,1.940923599472735e-06,6.0628478397852125e-06,0.1836734693877551,0.321,0.3568125,0.28933933
Ston2,-4.7702637,0.32528085,1.839847716846245e-06,5.751129380137111e-06,0.11922663802363051,0.23514814814814816,0.21858549,0.17814527
Ascc1,-4.773129,0.49822897,1.8138571788285179e-06,5.673846611772092e-06,0.06981740064446831,0.1731851851851852,0.13241732,0.09552708
Lamp1,-4.78161,0.51905316,1.7389686377715427e-06,5.4459309203871035e-06,0.20945220193340494,0.36337037037037034,0.39747348,0.2931045
Golph3l,-4.8239245,0.36895916,1.4076057925156748e-06,4.4267752393371e-06,0.07089151450053706,0.17529629629629628,0.12756811,0.10016969
Ddx21,-4.8285403,0.29508114,1.3753740607239094e-06,4.328449404035072e-06,0.05692803437164339,0.15825925925925927,0.104335964,0.08583909
Gstcd,-4.8288608,0.58522546,1.3731632902631294e-06,4.32199808004806e-06,0.08592910848549946,0.1948148148148148,0.16060752,0.10986584
Ppard,-4.832098,0.6769669,1.351018216201312e-06,4.25429033977842e-06,0.11600429645542427,0.23466666666666666,0.21178709,0.13762133
Adam15,-4.8395557,0.77392036,1.3012965381799224e-06,4.103008446479056e-06,0.13211600429645542,0.25696296296296295,0.24565047,0.1508705
M6pr,-4.8435783,0.25399566,1.2752143809730585e-06,4.024549027101959e-06,0.06874328678839957,0.17255555555555555,0.12579538,0.10652916
Gm43462,-4.8443866,0.64683676,1.2700348412755008e-06,4.0086733448928355e-06,0.07411385606874328,0.18033333333333335,0.13604447,0.08899634
Tmem168,-4.8473444,0.6676576,1.2512505384782373e-06,3.950775789531167e-06,0.0966702470461869,0.2091111111111111,0.17367975,0.11279755
Zc3h11a,-4.8482437,0.25529796,1.2455935937540913e-06,3.9338387240447155e-06,0.04940923737916219,0.1497777777777778,0.09139325,0.07712631
Brpf1,-4.848469,0.38266686,1.2441799659600756e-06,3.929836097960177e-06,0.06337271750805586,0.16670370370370372,0.1112885,0.08644495
Rab22a,-4.854747,0.48948777,1.205407738298384e-06,3.810058337616466e-06,0.08807733619763695,0.19744444444444445,0.16221876,0.11817812
Trpm2,-4.8554783,0.73494166,1.2009647393502681e-06,3.7969081711191556e-06,0.08055853920515575,0.18881481481481482,0.14889684,0.09209328
Mre11a,-4.8660784,0.3385447,1.1383447274238522e-06,3.6014744879169797e-06,0.0644468313641246,0.16833333333333333,0.11182759,0.0894495
Arhgap18,-4.87488,0.49498212,1.0887474411030042e-06,3.448620033294556e-06,0.14285714285714285,0.272,0.2701027,0.19888185
Rhoa,-4.8756485,0.6068093,1.0845145531860424e-06,3.436427599541151e-06,0.23308270676691728,0.4109259259259259,0.434906,0.30583152
Dcaf12,-4.892092,0.6963153,9.97696992545494e-07,3.16544080643493e-06,0.12352309344790548,0.24625925925925926,0.2194278,0.14100067
Kbtbd2,-4.894924,0.6539996,9.834370600689408e-07,3.121672038281446e-06,0.09881847475832438,0.21285185185185185,0.18048272,0.118407026
Soat1,-4.903831,0.5039623,9.398535913881038e-07,2.986149462054907e-06,0.10526315789473684,0.22066666666666668,0.1879172,0.13608728
Mapkapk2,-4.911535,0.65252936,9.036618578643802e-07,2.873537765777029e-06,0.09989258861439312,0.21485185185185185,0.17939201,0.11778277
Slx1b,-4.921641,0.56768113,8.582163312988863e-07,2.7319361239190946e-06,0.11278195488721804,0.23062962962962963,0.21423514,0.14944986
Kxd1,-4.9271827,0.26913416,8.342380011068902e-07,2.65686560267182e-06,0.055853920515574654,0.15903703703703703,0.10457259,0.08753052
Zfp866,-4.9285116,0.6546826,8.285838013973786e-07,2.6391710222318115e-06,0.08700322234156821,0.19840740740740742,0.1629319,0.106524855
Zfp809,-4.941619,0.42632487,7.747654243530738e-07,2.4706796762837754e-06,0.06981740064446831,0.17655555555555555,0.12648037,0.095612235
Rnpep,-4.953114,0.7876468,7.303522435339991e-07,2.332647662398497e-06,0.1761546723952739,0.3258888888888889,0.3290285,0.2035128
Commd1,-4.960483,0.5503541,7.031815625995237e-07,2.2472036854245007e-06,0.11278195488721804,0.23203703703703704,0.21264611,0.14997019
Atp13a3,-4.964404,0.36877224,6.891232736444484e-07,2.2028006617685376e-06,0.3082706766917293,0.5614814814814815,0.60068184,0.49326012
B3galt5,-4.9741235,0.51737803,6.554354605404249e-07,2.098611871391947e-06,0.10955961331901182,0.22840740740740742,0.19987202,0.14372978
Ldhb,-4.9798098,0.485206,6.364676367885286e-07,2.038851382988527e-06,0.16433941997851773,0.3005555555555556,0.31415442,0.23403156
Slc38a9,-4.9849176,0.34089348,6.198822720299111e-07,1.9867544046387365e-06,0.3157894736842105,0.5790740740740741,0.62949413,0.5260118
Gm57184,-5.0090423,0.4212562,5.470156816435036e-07,1.757120306725755e-06,0.06337271750805586,0.17022222222222222,0.11776946,0.08923299
Tsacc,-5.0093546,0.39087117,5.461293491225631e-07,1.7544829759592626e-06,0.061224489795918366,0.16744444444444445,0.11359046,0.087776296
Hat1,-5.0214467,0.39201647,5.12837462134638e-07,1.6489102079164442e-06,0.06981740064446831,0.1781851851851852,0.13182737,0.10199995
Tram1,-5.025742,0.7257931,5.014896998458581e-07,1.6130031403948059e-06,0.1385606874328679,0.2704814814814815,0.25256443,0.16018996
Ssbp1,-5.056752,0.7090394,4.2645716533304733e-07,1.3766102874217902e-06,0.14500537056928034,0.28,0.2658553,0.1708385
Zfp934,-5.0569544,0.57893586,4.260046005771835e-07,1.375314624235122e-06,0.12030075187969924,0.24518518518518517,0.21956168,0.15218203
Coro2a,-5.0663204,0.57779384,4.055789497397759e-07,1.3106321562847597e-06,0.079484425349087,0.19166666666666668,0.14928687,0.1024412
Dhx9,-5.0678334,0.56467587,4.023690521101999e-07,1.3005721677133492e-06,0.26745435016111707,0.48185185185185186,0.50886667,0.37055153
Tmem208,-5.0722303,0.35458612,3.9318042057052785e-07,1.2727090592374513e-06,0.07733619763694952,0.18818518518518518,0.14108111,0.111989595
Gm26782,-5.083603,0.2895153,3.703413529601879e-07,1.2000810605451337e-06,0.06659505907626208,0.17529629629629628,0.11994037,0.099175274
Pdk1,-5.0952487,0.80197334,3.482832992019089e-07,1.1298288361167804e-06,0.1761546723952739,0.32996296296296296,0.3386001,0.20793766
Akirin2,-5.0982647,0.6918342,3.4278113464931877e-07,1.1121141135024383e-06,0.17293233082706766,0.3224074074074074,0.31508166,0.20643261
Jade2,-5.1244087,0.4554048,2.984725529034899e-07,9.701170311499666e-07,0.07411385606874328,0.18574074074074073,0.13303101,0.09873108
Ik,-5.1266394,0.38444376,2.9495984491746353e-07,9.591638669892587e-07,0.09774436090225563,0.21455555555555555,0.18157929,0.14196187
Msrb2,-5.1309366,0.5833892,2.8830384062880604e-07,9.377465437230381e-07,0.08055853920515575,0.19440740740740742,0.14440113,0.09864836
Sptlc2,-5.137014,0.64342225,2.7913836723949497e-07,9.083744613933911e-07,0.23523093447905477,0.4272222222222222,0.45127696,0.31123665
Tpp1,-5.1382523,0.57399535,2.773058000116343e-07,9.025202090979426e-07,0.09452201933404941,0.2122962962962963,0.17878027,0.12354526
Mtmr6,-5.140718,0.69621867,2.736905159390008e-07,8.911856717499941e-07,0.22126745435016112,0.40296296296296297,0.41523725,0.275876
Edem2,-5.150553,0.63097,2.597193804417755e-07,8.465137982133076e-07,0.09022556390977443,0.20737037037037037,0.16837169,0.11191151
Tpcn1,-5.2049003,0.38578546,1.941008710574385e-07,6.356478251448352e-07,0.07518796992481203,0.18877777777777777,0.13598467,0.105697736
Tent2,-5.212844,0.26754853,1.8596734985453394e-07,6.096806601502351e-07,0.32438238453276047,0.6041481481481481,0.6419774,0.5583882
Slc16a10,-5.215583,0.5996374,1.8324020218028028e-07,6.010332315166176e-07,0.13963480128893663,0.2768148148148148,0.2699811,0.18609399
Sgpl1,-5.217974,0.7720121,1.808904886705506e-07,5.934709927445293e-07,0.15574650912996776,0.3004074074074074,0.29305828,0.18182875
Pik3cb,-5.240007,0.7368967,1.605703745697107e-07,5.282877390336875e-07,0.19656283566058003,0.36518518518518517,0.37518767,0.2415117
Stk4,-5.2452307,0.731758,1.5608697030008774e-07,5.139145805616172e-07,0.21911922663802363,0.4037777777777778,0.42122027,0.27416268
Ppp4r1,-5.246138,0.7220043,1.5532053955101067e-07,5.115164723294101e-07,0.20193340494092374,0.3738518518518518,0.38843557,0.2529133
P4ha1,-5.251188,0.4338085,1.5112144203495248e-07,4.979317164290832e-07,0.26852846401718583,0.48977777777777776,0.50846446,0.3991968
Heca,-5.2585487,0.77505773,1.4519675852884044e-07,4.786936004554453e-07,0.17830290010741137,0.3364814814814815,0.3404055,0.21266519
Rtf2,-5.259849,0.397012,1.4417386222744948e-07,4.7538982427924497e-07,0.08378088077336197,0.20022222222222222,0.15072921,0.11648903
Dse,-5.2847157,0.45812458,1.2590021400202268e-07,4.1638049723945254e-07,0.07518796992481203,0.1905925925925926,0.14539199,0.10788183
Etv3,-5.3065414,0.40412247,1.1172464240556314e-07,3.702110175653572e-07,0.0644468313641246,0.17755555555555555,0.11531811,0.0883487
Zfp516,-5.306889,0.3549489,1.1151208828523952e-07,3.695522708712859e-07,0.08485499462943072,0.203,0.15208825,0.120833255
Tbc1d23,-5.3105416,0.53456527,1.0930004636390752e-07,3.6231091115201027e-07,0.2653061224489796,0.4884074074074074,0.50667936,0.3753384
U2af2,-5.339042,0.5218446,9.343898888158431e-08,3.1046193041278234e-07,0.10096670247046187,0.22474074074074074,0.18115813,0.12955706
Pign,-5.3583155,0.62381035,8.400156160900135e-08,2.796236323629666e-07,0.22556390977443608,0.41633333333333333,0.42867163,0.2981258
Gm27003,-5.3842216,0.44274804,7.275876931729709e-08,2.4280031440086597e-07,0.06874328678839957,0.18466666666666667,0.12573598,0.094014324
Nras,-5.393623,0.44985947,6.905112936406836e-08,2.3065686797768732e-07,0.08700322234156821,0.2077037037037037,0.1572103,0.11745975
Tbkbp1,-5.4167967,0.2831722,6.067632853841465e-08,2.0321238287762703e-07,0.05263157894736842,0.16537037037037036,0.09832654,0.08149598
B3gnt2,-5.4308176,0.5581984,5.609651894756256e-08,1.8808503420526652e-07,0.11815252416756176,0.25025925925925924,0.21464199,0.15065937
Npc1,-5.4408984,0.51865804,5.3012536750249306e-08,1.7792241599790142e-07,0.12996777658431793,0.2658888888888889,0.23803827,0.17193308
Scaf11,-5.4451833,0.5339275,5.175202533191123e-08,1.7373524745982693e-07,0.24489795918367346,0.4484444444444444,0.4623038,0.3406971
AW146154,-5.448257,0.2520809,5.086578132180617e-08,1.7082409000336603e-07,0.05800214822771214,0.17248148148148149,0.10908361,0.09237697
Bicra,-5.462127,0.67003727,4.704629893808624e-08,1.5827395172985818e-07,0.22019334049409237,0.41074074074074074,0.4283325,0.28971893
Csad,-5.480061,0.7103688,4.251794068368771e-08,1.4336266359275803e-07,0.14822771213748656,0.29544444444444445,0.27815616,0.17897858
Igf2bp3,-5.5002995,0.4735497,3.791466760915633e-08,1.281790536811815e-07,0.11600429645542427,0.2475925925925926,0.21767844,0.16138874
Rab27a,-5.5111847,0.6438875,3.5642659665917766e-08,1.206954335504991e-07,0.11922663802363051,0.25462962962962965,0.22322999,0.14847647
Fbxw11,-5.516127,0.29610473,3.4655192927609534e-08,1.1745522628214784e-07,0.30934479054779807,0.5782962962962963,0.6055347,0.51749
Derl1,-5.5346766,0.42769447,3.1180284823659917e-08,1.0581134796814118e-07,0.09881847475832438,0.2258148148148148,0.17743379,0.1348279
Lactb,-5.5408344,0.5171719,3.010335758767743e-08,1.0223422881457186e-07,0.08700322234156821,0.21114814814814814,0.15884204,0.1135877
Sema4b,-5.5467525,0.43230835,2.9102420973824915e-08,9.889743917625844e-08,0.07411385606874328,0.1947037037037037,0.1370782,0.10334813
Hspbap1,-5.5471287,0.42261827,2.9039895265060687e-08,9.869744317887436e-08,0.07411385606874328,0.19477777777777777,0.13515417,0.10252589
Bri3,-5.5600934,0.32659835,2.6963044558248015e-08,9.181307911292917e-08,0.1041890440386681,0.23225925925925925,0.18918507,0.15364213
Eif4ebp2,-5.582976,0.41379124,2.364378460578503e-08,8.066385123888316e-08,0.08592910848549946,0.2104074074074074,0.15425351,0.11795908
Dram2,-5.600312,0.633567,2.1396624262586446e-08,7.315527343627661e-08,0.16756176154672395,0.32637037037037037,0.31285754,0.21250461
Fbrs,-5.6039977,0.34096605,2.0946354759015823e-08,7.166138940345749e-08,0.06981740064446831,0.19037037037037038,0.1229325,0.09828277
St3gal2,-5.605922,0.66339,2.0714914337290035e-08,7.08876398679296e-08,0.1364124597207304,0.2804074074074074,0.25245678,0.16663764
Hnrnpa3,-5.607452,0.35211962,2.053272795304632e-08,7.029104345755568e-08,0.2857142857142857,0.5201111111111111,0.5373736,0.44302946
Rpn1,-5.628821,0.2506248,1.814456125240071e-08,6.227415517333084e-08,0.11170784103114931,0.2427777777777778,0.19865532,0.16950366
Ankfy1,-5.635361,0.42314655,1.7469186081992355e-08,6.001752078035219e-08,0.2781954887218045,0.5213703703703704,0.52634066,0.41649246
Ppp1r9b,-5.638859,0.49883032,1.7118102454826045e-08,5.8833897794982845e-08,0.13211600429645542,0.2727037037037037,0.24121797,0.17651656
Ppp1r21,-5.639909,0.5801859,1.701403856482898e-08,5.8491199620900037e-08,0.23415682062298604,0.4371851851851852,0.4466883,0.31966165
Ddx23,-5.66701,0.3842702,1.4531096766159334e-08,5.008987429207201e-08,0.07518796992481203,0.19833333333333333,0.14295438,0.11131091
Tmem241,-5.668165,0.45889378,1.4433463083699036e-08,4.976609175657553e-08,0.09881847475832438,0.22933333333333333,0.18420988,0.13728854
Hnrnpf,-5.672409,0.5941776,1.4080328802812141e-08,4.857966550225504e-08,0.14822771213748656,0.29774074074074075,0.27193424,0.18814413
St3gal3,-5.7026706,0.27153865,1.17944643378977e-08,4.0813555281302154e-08,0.29860365198711064,0.5608518518518518,0.5696789,0.49224818
Lrrc8d,-5.7115674,0.43886128,1.1194034311456677e-08,3.8780776424554006e-08,0.2556390977443609,0.474962962962963,0.47945216,0.37420425
Dctn5,-5.7136655,0.35463166,1.1056825699952846e-08,3.83251943443928e-08,0.08163265306122448,0.2074814814814815,0.14405079,0.11437806
Bcap31,-5.7153997,0.313674,1.0944644063130895e-08,3.7946140125977694e-08,0.10204081632653061,0.23277777777777778,0.18734995,0.15339515
Thrap3,-5.7196784,0.34214437,1.0672577371376705e-08,3.700763375518029e-08,0.2964554242749731,0.5547777777777778,0.5658585,0.47018912
Ubac2,-5.725493,0.38413045,1.0313368828989123e-08,3.5775912785300505e-08,0.2889366272824919,0.545,0.571277,0.46399212
Bnip2,-5.727333,0.5394043,1.0202186778066015e-08,3.540394662619577e-08,0.10096670247046187,0.23362962962962963,0.18546003,0.13120936
Casd1,-5.7337346,0.58381844,9.824305019697699e-09,3.411904819429717e-08,0.19548872180451127,0.372,0.3708312,0.26200277
1110019D14Rik,-5.742071,0.34620985,9.352559260527698e-09,3.2510125139764454e-08,0.10204081632653061,0.2345925925925926,0.18933463,0.1518394
Ifnar1,-5.742629,0.5135693,9.321775835403915e-09,3.241150578381252e-08,0.10311493018259936,0.23662962962962963,0.18291025,0.13154784
Manba,-5.752609,0.4900171,8.787664344324863e-09,3.059004287239397e-08,0.10741138560687433,0.2431111111111111,0.20307346,0.14869529
Rac1,-5.760908,0.46619153,8.366258315111744e-09,2.9145774786341573e-08,0.17185821697099893,0.33196296296296296,0.31568623,0.23799402
Pabpc1,-5.7696166,0.4875788,7.945207668045063e-09,2.770768722133301e-08,0.23308270676691728,0.432,0.4417886,0.33374378
Pgs1,-5.7726283,0.33266515,7.80444633857072e-09,2.7230940542448418e-08,0.0719656283566058,0.19655555555555557,0.12871583,0.103529505
Cebpz,-5.7908435,0.5977621,7.003391311741134e-09,2.448043769305116e-08,0.15574650912996776,0.3121851851851852,0.28261742,0.19540887
Wwp2,-5.8106666,0.68299735,6.222466722801881e-09,2.179323264359835e-08,0.17185821697099893,0.33914814814814814,0.3315137,0.21900262
Bckdha,-5.837015,0.4324143,5.314426444236546e-09,1.8656733545418865e-08,0.10096670247046187,0.23562962962962963,0.18033984,0.13666469
Zc3h4,-5.845329,0.4621305,5.0556846070383395e-09,1.7767410323095878e-08,0.09774436090225563,0.23155555555555554,0.1784844,0.13264686
Tet2,-5.8613176,0.29710364,4.592088017831601e-09,1.6177973651387847e-08,0.2932330827067669,0.5532592592592592,0.56296843,0.47945693
Tmed5,-5.879702,0.43984738,4.110057750241011e-09,1.451021570739403e-08,0.11063372717508056,0.24877777777777776,0.2089446,0.15812372
Golim4,-5.8823977,0.36748958,4.043659207036628e-09,1.4279553540948112e-08,0.11385606874328678,0.2534814814814815,0.2190858,0.17383473
Ccdc82,-5.8893347,0.38783714,3.877539352701521e-09,1.3703733053674849e-08,0.10741138560687433,0.2454074074074074,0.1930982,0.15082385
Hnrnpul1,-5.8896775,0.6563227,3.869497228461836e-09,1.367711004061688e-08,0.18689581095596133,0.36407407407407405,0.34668857,0.23342554
Ccdc12,-5.8914514,0.3139412,3.828188236733972e-09,1.3534660252768661e-08,0.08163265306122448,0.21103703703703705,0.14789455,0.12064135
