names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 (for_DEGs),mean_expr_Rest (for_DEGs)
Srek1,3.651598,0.34646115,0.00026061368181057456,0.0035655242516548567,0.8850174216027874,0.7279642380763546,1.1108516,0.9563116
Slc30a9,3.6510296,0.3520798,0.0002611911536089325,0.0035716062582554792,0.5923344947735192,0.5140416020764987,0.51829207,0.4266314
Pawr,3.6503146,2.45988,0.00026191935448904337,0.003579742144008441,0.1672473867595819,0.04603626662821299,0.14408559,0.027780496
Caskin1,3.6501238,0.63869166,0.00026211386261857256,0.0035805793027763318,0.42160278745644597,0.3482101013014168,0.33163798,0.22520685
Apbb1ip,3.6481657,0.5866564,0.00026411916298025884,0.003600650385225548,0.27526132404181186,0.1498612062439165,0.27092287,0.18830831
Gnl3l,3.6462262,0.38955235,0.0002661198613890561,0.0036260855352555463,0.5017421602787456,0.4231947799127582,0.39219013,0.31231302
Ube3c,3.6460683,0.32090852,0.0002662831118581991,0.0036264709658539334,0.8118466898954704,0.6895706406142975,0.9465837,0.81642795
Epb41l5,3.6361425,1.0551815,0.00027675136752796444,0.003761410847484271,0.27526132404181186,0.16529074588125023,0.20834714,0.105687164
Slain2,3.634386,0.64255655,0.00027864340507501907,0.0037849131794256865,0.4529616724738676,0.3897400771476982,0.3897785,0.26645857
Dlx6,3.634276,3.1616237,0.000278762306739242,0.0037849131794256865,0.14634146341463414,0.023540863044810557,0.1032516,0.012082052
Dcaf5,3.6304295,0.35079923,0.0002829499238174283,0.0038398305318052017,0.6306620209059234,0.556040232164101,0.60113716,0.49852496
Lncpint,3.6277676,0.49098343,0.0002858825570118401,0.0038757135756347844,0.9477351916376306,0.7458812502253145,1.518008,1.2627995
Errfi1,3.6248083,1.0155596,0.0002891757947190475,0.003918383058043775,0.30662020905923343,0.20901979162911424,0.23737702,0.12444749
Armh3,3.6214275,0.324421,0.00029298181528753566,0.003963958397168219,0.6480836236933798,0.5700277587512167,0.6216646,0.52379924
Igdcc4,3.6202102,0.95869327,0.00029436376601993294,0.003980651430777855,0.30662020905923343,0.20534265835105808,0.2310303,0.12550724
Snx32,3.617064,0.5264106,0.0002979635244856423,0.004027160456217673,0.4529616724738676,0.37012869966473194,0.33879852,0.24684145
Ripk2,3.6161656,0.6848879,0.00029899897019118984,0.004034554545870792,0.39372822299651566,0.3190814376870111,0.3041142,0.19974609
Dvl3,3.6160777,1.0723631,0.0002991005826339642,0.004034554545870792,0.29965156794425085,0.20195392768304554,0.2178683,0.1095334
Ociad1,3.6160777,0.3226248,0.0002991005826339642,0.004034554545870792,0.5749128919860628,0.511265726954829,0.5280454,0.44226265
Tasor,3.6157587,0.2695756,0.00029946919891574945,0.00403749993721334,0.7770034843205574,0.66188399005011,0.8345104,0.7330857
Cask,3.6132762,0.34328914,0.000302352197774607,0.004068319197155993,0.8989547038327527,0.7330833844046288,1.1595,1.0024447
Phc3,3.6116812,0.3394377,0.000304218335533554,0.0040912646024957935,0.6724738675958188,0.5864306571974477,0.65146637,0.5457009
Grm5,3.6063974,0.60521805,0.0003104775157553914,0.004169180833756805,1.0,0.9176610548325462,3.264257,2.8644807
Ulk2,3.6045823,0.29284278,0.00031265529542982276,0.004194232545281746,0.7909407665505227,0.6755470637009265,0.87970525,0.76599324
Mast1,3.5995846,0.5468935,0.0003187260229598373,0.00427353704437666,0.47038327526132406,0.39320090846822164,0.36834657,0.26607555
Tardbp,3.5987449,0.29620397,0.0003197567395591247,0.00428521874910408,0.6759581881533101,0.5837989833807996,0.62099963,0.5312287
Trip12,3.5964017,0.32793775,0.0003226493678022488,0.00431967539254929,0.9059233449477352,0.7809942679981254,1.3265704,1.1647946
Arhgef10l,3.5952945,0.79618657,0.0003240249693013657,0.004335931735621363,0.31010452961672474,0.20094451854789286,0.21397847,0.12874523
Iqsec3,3.5949936,0.5100827,0.00032439942344463126,0.004338781736165874,0.47735191637630664,0.3957604816323588,0.38597915,0.28575414
Zfp385a,3.5939708,1.1279033,0.00032567651634696047,0.004353695519523795,0.26480836236933797,0.1586214355239915,0.18846847,0.090664595
Cntn6,3.5938203,0.47670153,0.00032586458555848905,0.004354043467904824,0.5156794425087108,0.40704423375031545,0.6724378,0.52423227
Bcr,3.5912573,0.5048419,0.00032908661572394446,0.004394909226889855,0.5087108013937283,0.45282814809474026,0.46056816,0.34518644
Nrp2,3.5888922,0.48908055,0.0003320861589212501,0.004432764575367109,0.5261324041811847,0.44111179206171813,0.5329472,0.40649605
Mthfd1l,3.5870552,0.95619285,0.00033443366960882463,0.004459668834932565,0.34494773519163763,0.25794008435776344,0.29064554,0.16028443
Vstm5,3.5852804,1.4590697,0.0003367162625372463,0.0044878799476070486,0.24041811846689895,0.13367460975521828,0.17062487,0.06547867
Parp12,3.5829482,1.7570535,0.0003397378688047417,0.0045259080489754135,0.18466898954703834,0.06600814737373373,0.12202701,0.037678137
Kdm2b,3.5770998,0.5516326,0.00034742759306425486,0.004619188236336729,0.4634146341463415,0.3888027686650564,0.3972374,0.28723603
Umad1,3.576733,0.3116091,0.0003479150905188765,0.004623382038695455,0.7003484320557491,0.6015357438984823,0.7093139,0.6054112
Spred3,3.5686882,1.2460384,0.0003587731529027406,0.004762961768031936,0.27526132404181186,0.178016511049425,0.19848682,0.088528864
Cep120,3.5678926,0.40245128,0.00035986413130920585,0.004775086028779438,0.5261324041811847,0.44507732794981797,0.42071167,0.3334113
Slc6a11,3.563243,0.8816047,0.00036630134137173614,0.0048533121512123025,0.289198606271777,0.18216229856880206,0.22094183,0.12592633
Magi3,3.5625243,0.33693486,0.000367305921984318,0.004864223816519775,0.6968641114982579,0.5510652871408486,0.7601878,0.6426507
Mettl16,3.5592022,0.47677404,0.0003719831065114989,0.004923736981263042,0.4843205574912892,0.4075489383178918,0.3744843,0.28247592
Tia1,3.5583148,0.34472513,0.0003732418100205492,0.004937965256155666,0.8536585365853658,0.723854500883233,1.1085873,0.9549708
Fbxl20,3.5553117,0.3134421,0.0003775312376377458,0.004984896489103798,0.7212543554006968,0.6214715743177476,0.7402945,0.6325577
Clk1,3.5548534,0.29992983,0.0003781899508965658,0.004991141444297997,0.6724738675958188,0.594902483867479,0.64914805,0.5552415
Acbd6,3.551887,0.31113574,0.0003824791868172505,0.005042794774180334,0.6794425087108014,0.6007426367208624,0.6916103,0.5897468
Hrh1,3.5494888,1.5517089,0.00038597981703906065,0.005086453008258734,0.20905923344947736,0.09445185478928585,0.15451698,0.05543162
Glb1,3.5477617,0.6738317,0.00038851943542892917,0.005117410406850651,0.3693379790940767,0.2761815494430225,0.261259,0.17155665
Ubr4,3.5434606,0.33788562,0.0003949122487148384,0.005196519159141875,0.5261324041811847,0.4449331266447961,0.40213194,0.33049098
Pex14,3.5420232,0.5024903,0.0003970704554791398,0.005222360811906259,0.4564459930313589,0.38660369876347384,0.35495195,0.26297006
Tll1,3.5412679,1.362149,0.0003982090274719917,0.005234773272100008,0.23693379790940766,0.12509463210642055,0.24689561,0.1034032
Spata5,3.5387635,0.32584217,0.0004020058609588205,0.005282101459150859,0.6236933797909407,0.5452611846137208,0.57458663,0.48207572
Cited2,3.5355551,1.5184542,0.0004069194571760412,0.005338830964023549,0.1986062717770035,0.0834565052813728,0.14495479,0.053018283
Klhl33,3.5280564,1.8523895,0.00041862285395952164,0.005486398806840176,0.1916376306620209,0.07740005047045675,0.1302291,0.037795078
Hps4,3.5275357,0.6562125,0.0004194470717882133,0.0054924672606965355,0.3832752613240418,0.30105627455928474,0.28077668,0.18705402
Sgpl1,3.5269344,0.7055311,0.000420400871082559,0.005502275404767833,0.37630662020905925,0.2938822596344497,0.28503934,0.18419302
Phf12,3.5257428,0.3393695,0.00042229700894998336,0.0055190275440107255,0.5923344947735192,0.5200620065611594,0.52782255,0.43793654
Lsamp,3.5219953,0.44007972,0.0004283118038097947,0.005589479440684403,1.0,0.9724575507408342,4.3686523,4.068128
Slc25a17,3.5217752,0.83917606,0.0004286673969115167,0.005591404347093425,0.31010452961672474,0.21139911316197413,0.21101528,0.123382956
Thap2,3.519502,0.6892975,0.0004323580342330952,0.00563680755936112,0.41114982578397213,0.3404592811564945,0.33859158,0.22306706
Skic3,3.516649,0.39874083,0.00043703115928141266,0.005692209040180106,0.5644599303135889,0.4912938462093082,0.48653707,0.3888905
Emsy,3.514086,0.30696344,0.00044126993510549303,0.005741851407401743,0.7073170731707317,0.6090342117596165,0.70440227,0.60247755
Kansl3,3.5084574,0.5338159,0.00045071328839084164,0.005861154963427801,0.4355400696864111,0.35235588882079383,0.3168156,0.22909996
Slc16a12,3.508362,2.6281192,0.0004508748533459347,0.005861154963427801,0.15331010452961671,0.03601427592919716,0.12373946,0.02108268
Rif1,3.5040536,0.45697522,0.00045823301678550544,0.005953927060457704,0.4808362369337979,0.4074768376653809,0.39719278,0.3039892
Dph6,3.5012743,0.43069682,0.00046303911115480313,0.006013465885321199,0.5435540069686411,0.47647716211831714,0.4997067,0.39267015
Ift81,3.4995656,0.5207967,0.0004660170830187763,0.006047294012486095,0.4634146341463415,0.39197519737553627,0.37161908,0.2728479
Nfx1,3.4995215,0.3256498,0.00046609400446068867,0.006047294012486095,0.6341463414634146,0.5421608565557519,0.5504714,0.4610535
Gm15155,3.4986525,0.98547447,0.000467615632320672,0.006064108127633425,0.3344947735191638,0.24132088395399978,0.37904146,0.20926686
Gm35438-1,3.4942853,1.0206188,0.00047533270577802475,0.006158240021338248,0.2961672473867596,0.20087241789538196,0.2335657,0.12193545
Rab28,3.4940543,0.2896087,0.00047574420361153085,0.006160600843875583,0.6898954703832753,0.597209704747828,0.66160583,0.5694643
Bcorl1,3.4877365,0.84021145,0.0004871279964698794,0.0062989072498294794,0.3205574912891986,0.22686470312556328,0.22231959,0.13020796
Plppr4,3.483824,0.353174,0.0004943044593910488,0.006379424026819155,0.9303135888501742,0.7677998485886297,1.4172093,1.2374755
Stk38,3.4830687,0.34206772,0.0004957012853373019,0.0063943799985661555,0.5888501742160279,0.5140776524027543,0.5093491,0.4213385
Pex5,3.4788334,1.1539115,0.000503601413134279,0.006493171771073933,0.27177700348432055,0.17469988103392337,0.19110954,0.09042665
Ivd,3.478485,0.7344196,0.0005042564044991779,0.0064984986037855685,0.3832752613240418,0.3088431450304625,0.30423394,0.19369696
Rimklb,3.4783459,0.5767486,0.000504518623355602,0.006498760982533569,0.4146341463414634,0.32769746566206426,0.30677807,0.215697
Scyl2,3.4761348,0.6756311,0.0005086966734683345,0.0065494392027283885,0.3797909407665505,0.29590107790475506,0.26707128,0.17534503
Stambpl1,3.471665,0.6069021,0.0005172415382813954,0.006656264431810868,0.40418118466898956,0.3219654637874473,0.31837106,0.22006038
Gm41836,3.4678037,3.0889797,0.000524730291181124,0.006746173647864498,0.14285714285714285,0.025920184577670428,0.12511197,0.015541577
Gm34354,3.461783,2.747113,0.0005366098071624332,0.006892306653180966,0.1602787456445993,0.0462525685857457,0.12554519,0.01972843
Gm12905,3.4609432,0.9544354,0.0005382863440978994,0.006910537059680151,0.3310104529616725,0.2502974151916075,0.25467247,0.13947752
Herpud2,3.4569538,0.45855305,0.0005463186087825195,0.007006959913119952,0.4808362369337979,0.40985615919824075,0.38995034,0.29792
Usp45,3.4545667,0.37157464,0.0005511779265391873,0.007059175827506178,0.6097560975609756,0.5402862395904683,0.57720065,0.47231358
Naa35,3.452836,0.47119507,0.0005547262637807965,0.007097854622757145,0.4843205574912892,0.418796640109593,0.40084147,0.3043122
Zcchc14,3.4512959,0.45274863,0.000557901561368803,0.007135085651584834,0.5087108013937283,0.4447168246872634,0.4218141,0.32453763
Srrm1,3.4439476,0.28047448,0.0005732867018529325,0.007324875738843698,0.6829268292682927,0.6168571325570497,0.70172304,0.6084065
Yars,3.442998,0.5678969,0.0005753036814340373,0.0073436626698967136,0.41114982578397213,0.33638559428962833,0.30636987,0.21658908
Lars,3.4411058,0.39931485,0.0005793417754589956,0.0073881886599825395,0.519163763066202,0.4517466383070767,0.4284534,0.34043446
Pitpna,3.4400609,0.28264248,0.0005815834156783379,0.007413257295672172,0.662020905923345,0.5805544540178088,0.6337517,0.5465428
Sympk,3.4374685,0.4737183,0.000587179167420575,0.00747749015573026,0.4843205574912892,0.4159486643354122,0.37959433,0.28703168
Fip1l1,3.4347184,0.25149253,0.0005931700147557454,0.007546627981291136,0.6968641114982579,0.6001658315007751,0.65643436,0.5763148
Arnt,3.4321773,0.34102017,0.000598756085545039,0.007614091821389115,0.6167247386759582,0.535960200439814,0.5511134,0.45768756
Mkln1,3.4319646,0.27601954,0.0005992258202340545,0.007616460638452717,0.8292682926829268,0.7179422473773388,0.99187124,0.8758409
Ep300,3.4304392,0.27752182,0.0006026050176507462,0.007655790460650378,0.7177700348432056,0.6241392984606511,0.72897553,0.6340312
Ugp2,3.4290862,0.3921483,0.0006056172654945825,0.0076904234044609795,0.4425087108013937,0.3592415011355853,0.36059305,0.28581244
Cnot1,3.425797,0.2660394,0.0006129982563030394,0.007773130319425515,0.7421602787456446,0.6346659937272432,0.7333112,0.64172846
Tasor2,3.4251113,0.33873776,0.0006145474982242632,0.0077890996590971465,0.6027874564459931,0.5344460867370849,0.55320877,0.4600875
Sh3bgrl,3.4195123,0.5816522,0.0006273352847958367,0.007945183767186646,0.4146341463414634,0.3294639316485814,0.34411395,0.24251905
Swt1,3.4194608,0.45717886,0.0006274536640852275,0.007945183767186646,0.47735191637630664,0.41068531670211617,0.39054012,0.2986358
Pde6d,3.41773,0.7838113,0.0006314569198194358,0.00799210901344712,0.34146341463414637,0.25509210858358267,0.25961775,0.15886363
Rpgrip1l,3.411834,0.578334,0.0006452741854908764,0.008159302289006987,0.4529616724738676,0.3989329103428386,0.3909017,0.27789283
Zbtb11,3.4103928,0.27414906,0.0006486936651856606,0.008198682400535605,0.6202090592334495,0.5371138108799884,0.5485172,0.4726448
Cpne1,3.4102168,0.32784927,0.0006491124644932216,0.00820011843955471,0.554006968641115,0.47806337647355707,0.4462705,0.37027764
Fam13a,3.4092746,0.62571734,0.0006513590664571221,0.008224632573168644,0.44947735191637633,0.3909657882403836,0.41288593,0.286148
Nr2e1,3.4089298,2.416651,0.0006521825853651124,0.00823116301961511,0.14634146341463414,0.030282274054580192,0.1186126,0.02331234
Frs2,3.403426,0.32802165,0.0006654644753269046,0.008390910582840885,0.578397212543554,0.5216842712426547,0.5177987,0.4320262
Uhrf2,3.4022856,0.3129429,0.0006682476852384196,0.008422052205608037,0.6480836236933798,0.5831500775082015,0.6386478,0.542092
Ssh2,3.400291,0.33279586,0.000673142103111139,0.008475786462322542,0.9581881533101045,0.8110962904214283,1.5491871,1.3721602
Ctnnal1,3.3981495,0.55588907,0.0006784334843080025,0.00853704516047055,0.4250871080139373,0.34860665489022674,0.33393136,0.23876306
Rbm27,3.398065,0.3702836,0.0006786426670176813,0.00853704516047055,0.5226480836236934,0.4550632683225783,0.4340913,0.35101876
Cenpc1,3.3963673,0.4209913,0.0006828663788351068,0.00857812977994358,0.5296167247386759,0.45845199899059086,0.44402307,0.34889278
Odf2,3.3902879,0.3037213,0.0006981927122098349,0.008754287530134514,0.6585365853658537,0.565593568621796,0.6029895,0.5131056
Tbc1d31,3.385301,1.0941839,0.0007110023827073485,0.008902438967076633,0.2682926829268293,0.17271711308987348,0.20453985,0.10102879
Otud4,3.384135,0.41311878,0.000714028919929822,0.008936170041226975,0.5470383275261324,0.4859583979235012,0.47403017,0.37531343
Aqr,3.3827012,0.45318738,0.0007177666350208909,0.008974587939977357,0.46689895470383275,0.39074948628285083,0.3535722,0.2698809
Insr,3.3810694,0.27747637,0.0007220426697840363,0.009023854203300955,0.710801393728223,0.6071956451205883,0.6787442,0.58858675
Zswim3,3.379361,1.0367537,0.000726545853738298,0.009075912175708075,0.2857142857142857,0.19243664155160603,0.19594827,0.10030642
Mid2,3.3786933,0.7189348,0.0007283116819008636,0.009089519225581147,0.37282229965156793,0.2975233425862504,0.2967121,0.19050728
Spast,3.3782644,0.3320965,0.0007294489615184961,0.009099486349118844,0.5435540069686411,0.48552579400843576,0.46721956,0.38736504
Tmem175,3.376211,0.37309438,0.0007349152307015641,0.009163420997193052,0.5296167247386759,0.4684018890370958,0.44932815,0.36324984
Chst7,3.375232,2.3121786,0.0007375348428506021,0.009191818751111167,0.14634146341463414,0.03212084069360828,0.10374735,0.021773508
Pcnx4,3.3740072,0.57663155,0.0007408240213609666,0.009224254612589978,0.397212543554007,0.3237319297739645,0.2883813,0.20223382
Gm16263,3.372658,2.4118996,0.0007444637982182304,0.009265281268237079,0.16376306620209058,0.05364288546811349,0.11717594,0.02309157
Ggnbp2,3.3716385,0.27259418,0.0007472244168500808,0.009295333370722997,0.759581881533101,0.656476441111792,0.8057415,0.70564514
Pkn2,3.3712718,0.2875525,0.0007482197679047937,0.009299105071046164,0.6689895470383276,0.5859259526298713,0.6343671,0.5456622
Slc39a6,3.3612213,0.69566,0.0007759865050705019,0.009613073947092848,0.313588850174216,0.21568910198637298,0.22461572,0.14452778
Jam2,3.3587096,1.38421,0.0007830735122775076,0.009691455452537457,0.1986062717770035,0.08760229280074985,0.17313819,0.069915354
Rabgap1,3.356458,0.33534035,0.0007894769685107118,0.009762193347392005,0.8710801393728222,0.733732290277227,1.116,0.9658065
Rbm6,3.3518343,0.35677359,0.0008027807247887992,0.009919936090998907,0.926829268292683,0.7850679548649915,1.3927903,1.2128607
Pias2,3.3496928,0.2852173,0.0008090122427107361,0.009989962758105458,0.8222996515679443,0.6993042287032698,0.9643477,0.84669495
Lonp2,3.3491979,0.28332362,0.0008104591205779144,0.010003232232397134,0.6376306620209059,0.5622408882800389,0.5973396,0.51375335
Dock5,3.3487432,1.4127572,0.0008117902199276442,0.0100150611613663,0.20209059233449478,0.09059446987995241,0.2199767,0.08838978
Rnf111,3.3472764,0.30328897,0.0008160979275080099,0.010063584815117129,0.6236933797909407,0.5482894120191788,0.56151503,0.4765441
Spg11,3.3421428,0.6710777,0.0008313424837967518,0.010237475957662109,0.3832752613240418,0.30996070514438157,0.29126137,0.1925595
Nrd1,3.3349962,0.2574138,0.000853005248220691,0.010489817400315774,0.7142857142857143,0.6282850859800281,0.72355795,0.63565075
Orc3,3.3346334,0.39912093,0.0008541194631559365,0.010498714535681618,0.5087108013937283,0.4385882692238365,0.41520062,0.32951045
Ldlrad4,3.3317037,0.34132376,0.0008631614936755229,0.010590479148429819,0.9163763066202091,0.7407621038970402,1.3387424,1.1697934
Rnf25,3.3310251,0.7020587,0.0008652676967404982,0.01061147558713701,0.397212543554007,0.33757525505605823,0.3181745,0.20723729
Gprasp2,3.3285465,0.5558595,0.0008730044642027703,0.010696593685877082,0.3832752613240418,0.3098525541656152,0.2900035,0.20608646
Dst,3.3260713,0.3273381,0.0008807937416050976,0.01077728954322813,0.9790940766550522,0.8544648329067378,1.7400095,1.5568513
Rock1,3.3256936,0.27207857,0.0008819879778741671,0.010786989970632167,0.794425087108014,0.7095785716860737,0.97783756,0.8644125
Pnpt1,3.3254187,0.5879847,0.0008828585116694511,0.010792724389698886,0.43205574912891986,0.3703089512960092,0.34179235,0.23986503
Pcgf6,3.324117,0.59319663,0.000886989856918961,0.010838298069764657,0.40069686411149824,0.3299325858899023,0.29992568,0.20851354
Fam199x,3.3234203,0.958434,0.0008892083550856657,0.010860467500523562,0.2961672473867596,0.20444140019467177,0.20915572,0.11307729
BC005537,3.3184958,0.29124755,0.0009050369060895592,0.011038738840956176,0.6167247386759582,0.548073110061646,0.5627031,0.48076952
Dzank1,3.3158484,0.30488443,0.0009136539139892617,0.01113373272965599,0.5888501742160279,0.5039835610512275,0.5117459,0.43237638
Ttc7b,3.3138537,0.32037193,0.0009201966633977762,0.01120330056433994,0.8118466898954704,0.6729514402105339,0.9548542,0.8241846
Rdx,3.3137178,0.29594246,0.0009206432396628351,0.011203661163831693,0.49477351916376305,0.42095965968492016,0.41606015,0.35085714
Sec24b,3.312079,0.28776976,0.0009260542554778848,0.011264408259253402,0.6829268292682927,0.5881610728577094,0.64089453,0.5514454
Arid4b,3.3111658,0.2517218,0.0009290812098570978,0.011296114076407338,0.8292682926829268,0.714301164425538,0.9768986,0.871729
Brwd1,3.3085258,0.28199846,0.0009378855036650432,0.011387701528910851,0.818815331010453,0.6950142398788709,0.94178873,0.8271435
Maco1,3.3082287,0.303867,0.0009388808089361914,0.011394637459853415,0.6097560975609756,0.5569414903204875,0.5813526,0.49391052
Tnpo3,3.307862,0.30602145,0.0009401109306001954,0.011404415668274152,0.6585365853658537,0.5754353076895345,0.6190849,0.526731
Jakmip2,3.3050168,0.41671553,0.0009497075444926354,0.01149488365789059,0.9024390243902439,0.7098309239698619,1.1850857,0.9937128
Zfp638,3.3042612,0.3213781,0.0009522702976226657,0.011515527856490113,0.9303135888501742,0.7755867190598075,1.2620664,1.1075587
Mtif2,3.3021712,0.3961636,0.0009593948323836397,0.01159124961607392,0.5156794425087108,0.45556797289015466,0.43019724,0.34251153
Abcb1b,3.3011336,1.2320131,0.0009629504125035288,0.011628978689424637,0.25435540069686413,0.15970294531165508,0.20672378,0.09327574
Arih2,3.3003526,0.3871992,0.0009656345657106262,0.011656154887980469,0.49825783972125437,0.43336097191679585,0.398601,0.31806174
Myof,3.2975328,2.155547,0.0009753830141852272,0.011768541352113632,0.16376306620209058,0.05508489851833159,0.13622645,0.03223119
Casp3,3.2935727,1.6354712,0.0009892278757216162,0.011928611574170444,0.18118466898954705,0.07357871588737878,0.12017534,0.04027826
Mau2,3.2925935,0.45036757,0.0009926785720123263,0.011960737712734332,0.4738675958188153,0.40726053570784815,0.37164012,0.28474006
Chchd3,3.2924762,0.29110256,0.0009930928856386415,0.011960737712734332,0.7979094076655052,0.6788276433901727,0.9155424,0.7994806
Vrk1,3.2916696,0.76804465,0.0009959456285586485,0.011989721791832834,0.3588850174216028,0.2861314394895274,0.2913059,0.1811378
Usp33,3.291145,0.27001822,0.0009978039778496676,0.012003999467123052,0.6550522648083623,0.5737769926817837,0.6107898,0.5295581
Kcnk3,3.2877204,1.3454449,0.001010020902568475,0.012142846376740457,0.21951219512195122,0.1173798622877537,0.14742036,0.060633127
Snph,3.2859128,0.31768978,0.0010165251414755451,0.012204660657483423,0.6097560975609756,0.5364288546811349,0.55918956,0.47073323
Trappc8,3.2826493,0.2804844,0.0010283653375346023,0.012335793133729806,0.6306620209059234,0.5758679116046,0.60807943,0.5241565
Coro7,3.2823265,0.6865125,0.0010295429611765327,0.012344408463549056,0.3588850174216028,0.28389631926168934,0.25487345,0.16583438
Nipa1,3.2812119,0.31532216,0.0010336207248988632,0.012387773808221434,0.5818815331010453,0.5057139767114892,0.49461073,0.41491136
Atg16l1,3.2798808,0.44404864,0.0010385094742872828,0.012435271646211804,0.5017421602787456,0.4445726233822416,0.41329536,0.31932765
Epc2,3.2778971,0.2811734,0.0010458351808709033,0.01251741261024551,0.6062717770034843,0.556508886405422,0.57748616,0.49662045
Apoo,3.2757118,0.58427405,0.00105396098131414,0.012609052345463464,0.4181184668989547,0.3469843902087314,0.31678292,0.22201398
Mbtd1,3.2723713,0.32480463,0.0010664944028788456,0.012746274025758663,0.818815331010453,0.6761959695735247,0.9011156,0.77359974
Setd5,3.272276,0.33754092,0.0010668541229598523,0.012746274025758663,0.9303135888501742,0.7724142903493276,1.2630786,1.101009
Svil,3.2678611,0.5956696,0.0010836353973897022,0.012935265716508795,0.2961672473867596,0.18731749522333177,0.24359138,0.16764961
Zfp426,3.2649534,0.7488727,0.0010948211820101688,0.013062986305778523,0.3519163763066202,0.2772270089044306,0.264081,0.16538708
Rnf128,3.2626286,0.86880857,0.0011038408774731133,0.013164760043365536,0.2926829268292683,0.2000072100652511,0.2138733,0.12273401
Alkbh8,3.2618036,0.38613215,0.0011070583591881416,0.013197275115965114,0.5261324041811847,0.4718987706838747,0.45425144,0.3646238
Ell2,3.2610152,0.5460641,0.001110140942130553,0.013228153931285127,0.4425087108013937,0.37286852446014634,0.40349832,0.29298615
Zfp398,3.260172,0.4088816,0.0011134473742636967,0.013260080909584759,0.5226480836236934,0.46126392443851616,0.436165,0.34488463
Hnrnpr,3.26008,0.25186467,0.0011138073171913956,0.013260080909584759,0.7317073170731707,0.6455171419301344,0.7644824,0.6749835
Taf1,3.250048,0.35151786,0.0011538560427086526,0.013724706448685921,0.5400696864111498,0.49042863837917733,0.48428494,0.3976302
Mbd5,3.2493987,0.4407121,0.0011564922051074066,0.013749975907626557,0.9930313588850174,0.8423158729586503,1.9578356,1.7015616
Mfsd4a,3.2459338,0.47250697,0.0011706610681741483,0.013906128603819347,0.44947735191637633,0.3748152420779408,0.34221223,0.25781032
Copg2,3.2453213,0.2789119,0.001173181600513678,0.013923758659806771,0.6585365853658537,0.5826814232668805,0.65555376,0.5672388
Ttll4,3.2403638,0.523201,0.0011937727453564975,0.014155637099615662,0.40418118466898956,0.33350156818919213,0.3014289,0.21896195
Mlxip,3.2356777,0.5134508,0.0012135433503456742,0.01437104884256865,0.43205574912891986,0.36129636973214607,0.33064067,0.24256586
Zfp932,3.233474,0.6181113,0.001222944966965712,0.014469630674755034,0.3867595818815331,0.31324128483362773,0.27740502,0.18920814
Ksr2,3.2280838,0.38045272,0.0012462248188197494,0.014732098936069804,0.8153310104529616,0.6574497999206893,1.004882,0.8459519
Ino80,3.2274017,0.28419548,0.0012491994211939162,0.014760768886315095,0.7386759581881533,0.617361837124626,0.72042215,0.62412524
Rasgrf1,3.2263494,0.3873457,0.0012538021294280258,0.014808643172629036,0.9059233449477352,0.7469988103392335,1.4584124,1.2591144
Amn1,3.225352,0.4908999,0.0012581787255362654,0.01485380595569396,0.4529616724738676,0.3925520025956235,0.370943,0.27730727
Rps6kb1,3.2249744,0.26643428,0.0012598397183036065,0.014866883280991615,0.6724738675958188,0.6075561483831429,0.67373925,0.5874608
Pbx3,3.2229245,0.5806426,0.0012688895957635572,0.014960536831139438,0.42160278745644597,0.3361692923320956,0.48855475,0.35152477
Camk2g,3.2197857,0.28261608,0.001282864102219512,0.015092188452993996,0.6167247386759582,0.5339774324957641,0.5865376,0.504304
Casc3,3.2179084,0.39783758,0.0012912904442978549,0.015181910061474735,0.5087108013937283,0.45207109124337574,0.42264324,0.3359171
Gca,3.2178352,0.8275833,0.0012916206326956175,0.015181910061474735,0.30662020905923343,0.2188615306968528,0.2110551,0.124343835
Pnpla8,3.2137282,0.27407876,0.0013102360432282658,0.015393984469411238,0.6202090592334495,0.5447925303723998,0.5575025,0.48068348
Septin6,3.213292,0.581647,0.001312228413680553,0.015410654491082369,0.40069686411149824,0.3226504199863009,0.31171128,0.21865502
Trnau1ap,3.2117226,0.99609643,0.0013194173837522557,0.015488311534042424,0.27177700348432055,0.18212624824254658,0.19113563,0.1003855
Luc7l2,3.2097864,0.39772344,0.0013283360874377984,0.015579393570254755,0.9930313588850174,0.8547892858430369,1.9893134,1.7561306
Aff2,3.209273,0.30765066,0.0013307102075319618,0.01560042900365786,0.7247386759581882,0.6000576805220087,0.839933,0.72437495
Lrrtm2,3.206578,0.61069685,0.0013432386965790747,0.01574043775712156,0.36585365853658536,0.28523018133314104,0.27663982,0.18954921
Agpat5,3.203861,0.38088083,0.0013559795370303865,0.015875891137257726,0.47735191637630664,0.41281228595118785,0.37607095,0.3005612
Clpb,3.2028782,0.38392898,0.0013606149444789723,0.015916292363147577,0.4912891986062718,0.43267601571794223,0.39002615,0.3115677
Necab2,3.2005389,1.0136733,0.0013717088592291233,0.01603908487706116,0.2578397212543554,0.16583150077508202,0.18862438,0.09786562
Plppr3,3.1969638,0.95019275,0.0013888239857109744,0.01622508717219734,0.27177700348432055,0.17981902736219763,0.18224457,0.09845499
