names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IT EP-CLA Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ewsr1,4.219471,0.6128681,2.448760931317028e-05,0.0009481009542433507,0.84,0.6277062504495433,0.84361964,0.6239366
Cipc,4.2170806,0.56426525,2.4748530720786292e-05,0.0009568244898813348,0.6,0.38491692440480474,0.3884121,0.2783871
Osr1,4.21608,3.9670577,2.485853706379412e-05,0.000959696682333546,0.232,0.01413364022153492,0.10731155,0.00721748
Rngtt,4.214846,0.52098805,2.499485223092348e-05,0.0009626921874995641,0.848,0.6432424656548946,0.8718292,0.67781854
Trpc1,4.2147293,0.61663115,2.5007783657413314e-05,0.0009626921874995641,0.736,0.5439113860317917,0.6787454,0.49075118
Baiap2,4.212567,0.5198551,2.5248476846463062e-05,0.0009696103792778152,0.792,0.536071351506869,0.6585881,0.5008124
Tceal3,4.212467,0.8960098,2.5259667491420565e-05,0.0009696103792778152,0.472,0.2655182334747896,0.3280406,0.18948932
Slc6a17,4.209671,0.596047,2.557429865206039e-05,0.0009802873106717013,0.728,0.5070128749190822,0.590991,0.4272743
N4bp2,4.207664,0.8060913,2.580240132784611e-05,0.0009876218286028846,0.448,0.2214629935985039,0.2383853,0.14320166
Traip,4.2068524,1.0224823,2.5895201817051727e-05,0.0009897639727228732,0.472,0.2697978853484859,0.30932167,0.16419761
Zkscan16,4.2055798,0.8595767,2.6041398459602824e-05,0.0009939380349567157,0.528,0.3361145076602172,0.35734773,0.21246433
Appl1,4.2027445,0.53787404,2.636981515238943e-05,0.0010050452952407149,0.8,0.5799467740775373,0.705614,0.53419137
Alg13,4.2017493,0.73703104,2.6486013965953587e-05,0.001008044185928007,0.496,0.2708767891821909,0.26057336,0.16432422
Bace2,4.200682,2.8108802,2.661119300095811e-05,0.0010113758924126513,0.256,0.04009925915270086,0.1475865,0.022410624
Sel1l3,4.1984086,0.60505503,2.6879728746639542e-05,0.0010201388579409668,0.672,0.44781701790980366,0.5560912,0.3981296
R3hdm4,4.1957293,0.64101213,2.7199501744512147e-05,0.0010308189166079568,0.624,0.4069984895346328,0.42723477,0.29401335
Sorbs2os,4.1952844,1.1044419,2.725292487524634e-05,0.0010313888611237594,0.464,0.2556282816658275,0.29600543,0.14860123
Stx2,4.194729,0.87198967,2.731984410153779e-05,0.0010324339760756495,0.456,0.23994821261598218,0.23342264,0.13422942
Ppip5k1,4.1944175,0.6112139,2.735738708469901e-05,0.0010324339760756495,0.696,0.47259584262389415,0.51233417,0.36330658
Pik3cb,4.192989,0.6242703,2.7530312602289197e-05,0.001037502804521053,0.576,0.3585916708624038,0.3568747,0.24546883
Foxg1,4.190165,0.74936235,2.7875188651981694e-05,0.0010475612854248225,0.592,0.3859598647773862,0.41515067,0.26705903
Klhdc10,4.189337,0.55090606,2.7977119783676708e-05,0.0010499234756807167,0.888,0.6790261094727756,1.0253023,0.79770136
Nrg2,4.187191,0.5471164,2.824283369184063e-05,0.0010584169334724655,0.776,0.5202114651514061,0.68838304,0.5175323
Gas6,4.1825604,1.0472875,2.882445098427764e-05,0.0010773514510683628,0.472,0.2678918219089405,0.31612134,0.16543311
Nsd2,4.1823545,0.5521014,2.8850547419852317e-05,0.0010773514510683628,0.848,0.6281378119830252,0.85189533,0.6506066
Sgcd,4.1821046,0.704698,2.8882316596716226e-05,0.0010773514510683628,0.864,0.7047040207149536,1.7733825,1.3865012
Garnl3,4.1818986,0.55821323,2.89084628291883e-05,0.0010773514510683628,0.784,0.5198518305401711,0.81027454,0.6140644
Zfp60,4.180915,0.76605403,2.90338523212549e-05,0.0010805257782162314,0.496,0.2752283679781342,0.2631055,0.16294661
Ppargc1b,4.1795254,0.6958868,2.9211837188250005e-05,0.0010856460100252803,0.632,0.40149607998273756,0.41639724,0.27675477
Neurod6,4.1786804,0.56993777,2.93205584480451e-05,0.0010867071158869417,0.552,0.3217650866719413,0.36056393,0.25654343
Mark2,4.1786747,0.556838,2.932127499136705e-05,0.0010867071158869417,0.864,0.6542113212975617,0.9265371,0.71156967
Usp4,4.176462,0.54798055,2.9607784663029948e-05,0.0010958142891124168,0.68,0.45932532546932314,0.4716811,0.34516546
Nampt,4.1758895,0.66218543,2.968236391999144e-05,0.0010970634367677716,0.536,0.32057829245486585,0.31623653,0.21110822
Tbc1d12,4.1713815,0.5716099,3.0275854341202317e-05,0.001117461821632014,0.688,0.47176868301805364,0.53020483,0.38561836
Scn2a,4.167596,0.60549444,3.078290467719412e-05,0.0011337546778505028,0.96,0.7969502984967273,1.8288553,1.4895883
Strbp,4.167457,0.54959565,3.080167156050864e-05,0.0011337546778505028,0.944,0.8264763000791197,1.9421465,1.6255653
Actr1b,4.164144,0.6490367,3.125230663396066e-05,0.0011487680974754076,0.56,0.34568078831906784,0.34288886,0.23177037
Gm19410,4.1609306,1.2733388,3.169531049668179e-05,0.0011634603730134422,0.4,0.19934546500755232,0.29178137,0.13117392
Cog3,4.1554,0.6247554,3.2471929836504005e-05,0.0011903420937337825,0.616,0.4037617780335179,0.3960373,0.27394095
Htr2a,4.1534653,1.4398848,3.274779338266405e-05,0.0011988190847304944,0.36,0.15270085593037475,0.24797624,0.09869911
Timp2,4.1499467,0.5895319,3.325529706356875e-05,0.0012157412681606699,0.608,0.3924332877796159,0.4561722,0.3250711
Dync1i1,4.143804,0.6396021,3.4159175602321884e-05,0.0012470883810249851,0.904,0.7173631590304251,1.5055138,1.1788906
Nptn,4.143076,0.54306775,3.4267866358983444e-05,0.001249358981093467,0.968,0.8405739768395311,1.9469963,1.6337539
Gm50304,4.14242,1.056151,3.43660521323481e-05,0.0012512409495883381,0.472,0.27220743724376034,0.30588922,0.15878506
Ripk2,4.1403685,0.7861079,3.467481776585284e-05,0.0012607744971156504,0.528,0.3197870963101489,0.32444462,0.20069827
Slc7a11,4.1384673,0.7598845,3.4963341794717424e-05,0.0012687249551298335,0.32,0.09627418542760555,0.19653463,0.1206703
Nhlrc2,4.138306,0.5996703,3.498791186271703e-05,0.0012687249551298335,0.616,0.39865496655398114,0.40094972,0.28178385
Map7d2,4.1370387,0.5640734,3.518165546795192e-05,0.0012740311083879624,0.832,0.5863842336186434,0.7644138,0.57454294
Prdm10,4.134487,0.6128222,3.557478629825331e-05,0.0012865336579193356,0.672,0.45738329856865423,0.50350934,0.3562749
Trpm2,4.129996,1.2308923,3.6276988558873706e-05,0.0013101648959367425,0.392,0.18427677479680646,0.2070043,0.093478605
Ric8b,4.129434,0.57306945,3.636568356212091e-05,0.0013116052581398508,0.72,0.4829173559663382,0.5223169,0.37916973
Ano3,4.127761,0.7003929,3.6631235008351635e-05,0.0013194119097512177,0.896,0.6666546788462921,1.4239086,1.0785989
Thra,4.1242366,0.4871237,3.719660455440067e-05,0.0013379822816288432,0.904,0.6715097460979644,0.93370634,0.7426539
Phtf2,4.1180162,0.65900695,3.8214741992578365e-05,0.0013727675365515783,0.664,0.47601237143062647,0.54906094,0.38072717
Gm49336,4.117605,0.55345607,3.828299616003325e-05,0.0013733833201870407,0.704,0.4554053082068618,0.45938587,0.33455354
Mpdz,4.115526,0.54479617,3.862973040164646e-05,0.0013839744745229871,0.784,0.5626483492771345,0.73027986,0.55236363
Washc4,4.1136193,0.65291893,3.8950343313416824e-05,0.0013936028293362317,0.632,0.4287204200532259,0.46210486,0.31742734
Ankrd13d,4.1119184,0.72436064,3.923850136283885e-05,0.0014020459197067552,0.528,0.317341580953751,0.30415893,0.19487809
Ubp1,4.105926,0.5476133,4.026984930883269e-05,0.0014369457032232754,0.72,0.500935049989211,0.5369119,0.39624745
Btrc,4.1056256,0.56061625,4.0322183112406014e-05,0.0014369457032232754,0.904,0.7061065956987701,1.1161977,0.87217826
Fndc3b,4.1018233,0.535177,4.099068925904389e-05,0.0014588341991927274,0.736,0.536215205351363,0.6609403,0.49854937
Rgs8,4.09781,0.9673891,4.1707737477052224e-05,0.0014822811600728695,0.4,0.18388117672444795,0.18783596,0.100460425
Tmem63c,4.097521,0.7248517,4.175983766933986e-05,0.0014822811600728695,0.6,0.37430770337337266,0.37031293,0.23994587
B230208B08Rik,4.096381,1.3158107,4.196583484519115e-05,0.0014876279449739923,0.368,0.1607926346831619,0.18609746,0.078962415
Sumo1,4.0951695,0.47472018,4.218595283932044e-05,0.0014934605438636894,0.72,0.49374235776451125,0.52981603,0.40728378
Dtnb,4.0887103,0.54429907,4.3377842719008794e-05,0.001533635044552324,0.896,0.7266776954614113,1.3133217,1.0522723
Eipr1,4.0856194,0.5829973,4.395937852251034e-05,0.001552153089224511,0.64,0.41361576638135655,0.40128657,0.28488705
Tmem161b,4.0849133,0.5364505,4.4093244947102314e-05,0.0015548366033184243,0.792,0.560670358915342,0.6609976,0.4982504
Mir124a-1hg,4.081934,0.594802,4.466249596191395e-05,0.0015728456965879787,0.8,0.5862403797741494,0.78434944,0.5814291
Ttyh1,4.0816116,0.52524334,4.4724510255158696e-05,0.001572968050466118,0.624,0.4051283895562109,0.4456258,0.3293972
Tex2,4.0787263,0.588173,4.528307799515507e-05,0.0015905311186010678,0.648,0.44778105444868016,0.48001447,0.3434603
5530601H04Rik,4.076981,0.6628028,4.562422229167932e-05,0.0016004214790827983,0.56,0.3431273825792994,0.32732067,0.21881722
Prickle1,4.0714498,0.64928126,4.672140709973206e-05,0.0016367721105212522,0.936,0.7414586779831691,1.6157718,1.2727435
Ndufs4,4.066997,0.43569455,4.7622798447619306e-05,0.0016642492601899527,0.824,0.5779328202546213,0.6681126,0.5322627
Slc30a7,4.066964,0.58206195,4.762961224734178e-05,0.0016642492601899527,0.592,0.3643098611810401,0.35010254,0.24688947
Sec61a2,4.065691,0.5455717,4.789036423252613e-05,0.0016711871258804898,0.824,0.6190030928576566,0.83091825,0.6352658
Iqce,4.057264,0.72322834,4.9651005556252374e-05,0.001730379402459794,0.568,0.36934474573832987,0.3668059,0.23776793
Cckbr,4.05663,1.623532,4.978585323346881e-05,0.0017328314460923664,0.32,0.1170251024958642,0.1709724,0.058752865
Fbxw4,4.0547733,0.53383243,5.0182934593769855e-05,0.0017443925647278086,0.688,0.5033086384233618,0.5424069,0.40374008
Rsbn1,4.0518494,0.5796142,5.08143703550896e-05,0.001764059601345294,0.704,0.4852909444004891,0.5268784,0.3812688
Adgrb2,4.0417266,0.56000257,5.305904527490281e-05,0.0018386323120986054,0.688,0.47590448104725597,0.52279794,0.38241315
Arhgap20,4.0415487,0.5390273,5.3099317982453215e-05,0.0018386323120986054,0.776,0.5303891246493563,0.65810525,0.49520543
Fam169a,4.040976,0.59801567,5.322914250681754e-05,0.0018390869779680962,0.608,0.3965331223476947,0.38885412,0.27308014
Memo1,4.0408874,0.532912,5.324933639222846e-05,0.0018390869779680962,0.872,0.6307631446450407,0.85050285,0.6558214
Gm17494,4.037252,1.0081263,5.408100185289025e-05,0.0018654127340014903,0.424,0.22009638207581098,0.22165887,0.11633809
Ghr,4.0343003,0.6552871,5.476529048025184e-05,0.0018865940451338037,0.624,0.3982953319427462,0.52241606,0.36160877
Gria3,4.0328994,0.6977008,5.50929002655214e-05,0.0018953566431648247,0.952,0.8041789541825505,2.2252083,1.8066317
Mindy2,4.0326104,0.57862216,5.516073297189776e-05,0.0018953566431648247,0.648,0.451952815939006,0.4934002,0.35566092
Rtn4r,4.031365,0.66876626,5.545384094790858e-05,0.0019011068132366556,0.536,0.32086600014385386,0.31511536,0.20945816
Ccdc148,4.031298,0.5937876,5.5469584725624785e-05,0.0019011068132366556,0.768,0.546680572538301,0.7383341,0.54456306
St3gal2,4.029731,0.859238,5.584078475365956e-05,0.0019098621735189486,0.472,0.27472487952240526,0.28813156,0.16896462
Noc2l,4.0296197,0.9069606,5.5867200163226406e-05,0.0019098621735189486,0.456,0.25818168740559594,0.26667097,0.15098977
Gramd4,4.027374,0.8167193,5.6403332763208856e-05,0.001925740217722264,0.464,0.25462130475436956,0.24717303,0.14772318
Itpk1,4.0257173,0.6532419,5.680191625704606e-05,0.0019368876774452128,0.496,0.2834999640365389,0.27151257,0.18094677
Antxr1,4.0218315,0.8690118,5.7747342755252824e-05,0.0019641406327008146,0.44,0.2341221319139754,0.28221124,0.16426307
Kctd4,4.0213704,0.7578937,5.7860588473017025e-05,0.00196550444029073,0.48,0.27458102567791126,0.30743313,0.19297114
Csgalnact2,4.0208864,0.799052,5.797951758060841e-05,0.0019670576229683687,0.464,0.2630727181183917,0.24948049,0.15087692
Ccdc149,4.0143104,0.6990411,5.961983213384365e-05,0.002020157489831499,0.584,0.3825073725095303,0.38795075,0.25615162
Slf2,4.013532,0.52315974,5.98168346780011e-05,0.0020218290421270767,0.816,0.5942961950658131,0.73594505,0.5634358
Tasp1,4.013521,0.5676249,5.9819653460775065e-05,0.0020218290421270767,0.832,0.6312306696396461,0.8850942,0.67308646
Grid1,4.0099745,0.6144239,6.0725293553460185e-05,0.0020472881277057405,0.928,0.7836078544199093,1.8785033,1.5306352
Ldlr,4.002292,1.3747253,6.273175458077263e-05,0.0021122835157711285,0.328,0.12328274473135295,0.18639368,0.07604719
Wrn,3.9985344,0.5789636,6.37359125518717e-05,0.002138057391097119,0.616,0.40289865496655397,0.4092974,0.29160777
Pcsk1,3.9976783,1.2136564,6.396678878459129e-05,0.002141362519006833,0.424,0.23268359346903547,0.33444923,0.15807156
Fbxw7,3.9975784,0.5369545,6.399382593087038e-05,0.002141362519006833,0.896,0.6916852477882471,1.0930883,0.8616459
Sun1,3.9892511,0.62665206,6.628221840164818e-05,0.0022151781199655305,0.632,0.43332374307703375,0.4436787,0.30872172
Tusc3,3.9881449,0.5235014,6.659198084027185e-05,0.0022227658697864653,0.92,0.7130115802344817,1.1382179,0.90651673
Nim1k,3.9846318,0.77287257,6.758485823759381e-05,0.0022475311149061207,0.496,0.292598719700784,0.31349742,0.19514795
Socs7,3.9796565,0.66918486,6.901490031088475e-05,0.0022922501500042933,0.624,0.4448320506365533,0.47682136,0.3251225
Cflar,3.9791229,0.8139434,6.91699790753282e-05,0.00229441570871518,0.36,0.14788175213982593,0.19496018,0.115510836
Far2,3.978845,0.6158855,6.925087978295538e-05,0.00229441570871518,0.648,0.4228943393512192,0.4686076,0.32934833
Banp,3.972797,0.6092029,7.10336058872257e-05,0.0023476912548459463,0.688,0.4820542328993742,0.5287557,0.3762469
Ptpn12,3.9720297,0.51931274,7.126280157217308e-05,0.0023523728233959345,0.816,0.5950514277494066,0.7612649,0.5856013
9530077C05Rik,3.9715574,1.3007363,7.140432078154656e-05,0.0023541522692026454,0.384,0.19103790548802416,0.23429379,0.101806335
Glcci1,3.9710736,0.48420173,7.15494451341801e-05,0.0023560460671022297,0.76,0.5328346400057542,0.63289565,0.48937234
Pacs1,3.9670491,0.521163,7.276801514760448e-05,0.0023907037923770386,0.84,0.6195065813133857,0.8585874,0.66656715
Lclat1,3.9670103,0.56786364,7.277989215349526e-05,0.0023907037923770386,0.68,0.4857584693950946,0.529767,0.3861064
Scaf11,3.963875,0.5324161,7.374288791669217e-05,0.002419378996729571,0.68,0.44058836222398046,0.46640655,0.3442037
Fbf1,3.9629743,0.72672445,7.402171316951365e-05,0.0024239089964523046,0.496,0.2902610947277566,0.2623549,0.16659415
Pank2,3.9628465,0.5911074,7.406138020421816e-05,0.0024239089964523046,0.648,0.45227648708911744,0.47392604,0.3382378
Anapc5,3.9619515,0.5304181,7.43396128647524e-05,0.0024300552283161767,0.672,0.47202042724591814,0.49745145,0.368966
Wdfy3,3.9610956,0.51728576,7.460667320935038e-05,0.002435821760796166,0.928,0.7512407394087607,1.2621886,1.0188048
Tef,3.9596446,0.4580324,7.506136149153459e-05,0.0024476926981523476,0.744,0.4930590520031648,0.5165342,0.40029353
Iqcb1,3.9570153,0.5914174,7.589206046061164e-05,0.0024687889401654173,0.656,0.45623246781270227,0.49435228,0.3537428
Rars2,3.9562092,0.5231545,7.614845045393062e-05,0.002474134055256488,0.712,0.5016183557505575,0.5412608,0.4052902
Kcnb1,3.954753,0.5212187,7.66137989331198e-05,0.0024862473156194794,0.752,0.5597353089261311,0.68282074,0.52026325
Ccdc47,3.950556,0.45196795,7.79698689493013e-05,0.0025272019043036504,0.664,0.42530389124649354,0.42586532,0.3279518
Drd2,3.9496665,3.5211997,7.826014749920603e-05,0.0025335544136188748,0.224,0.01999568438466518,0.11289277,0.010355571
Dnmbp,3.9472818,0.7001427,7.904350751273039e-05,0.002555835194785879,0.496,0.2945407466014529,0.27657813,0.17907323
Srsf10,3.9465535,0.537328,7.928418893365043e-05,0.0025605362459701765,0.696,0.4661224196216644,0.48041767,0.35415006
Ankrd26,3.9461534,0.84643155,7.94167667161243e-05,0.002560707723457306,0.44,0.2437963029561965,0.24870683,0.1458651
A730081D07Rik,3.9457643,1.0305218,7.954586268753633e-05,0.002560707723457306,0.4,0.20150327267496224,0.22374071,0.11577989
Tmem132a,3.9456754,0.71050817,7.957539817963715e-05,0.002560707723457306,0.56,0.36675537653743795,0.42645356,0.2814088
Vps54,3.9422567,0.49116567,8.071855840108038e-05,0.002594387158178265,0.784,0.5877508451413364,0.71736836,0.5575191
Fbxo42,3.941039,0.646419,8.11293699932063e-05,0.0026044757129240776,0.648,0.47050996187873123,0.523906,0.36459383
Vamp4,3.9350078,0.5722504,8.319398440088347e-05,0.002666918516599818,0.616,0.42573545277997554,0.43636745,0.31331003
Ccn3,3.93478,0.73559844,8.327296745170254e-05,0.002666918516599818,0.448,0.23962454146587067,0.27190506,0.17198077
Zbtb25,3.9344354,0.7590364,8.33925398565287e-05,0.0026675685070772933,0.48,0.2765230525785802,0.25965196,0.16142713
Syn2,3.9317281,0.5776526,8.433742071765137e-05,0.002694585606044343,0.952,0.8025605984319931,1.8200696,1.4964228
Gas7,3.9299772,0.46142748,8.495396462573805e-05,0.0027110606050992653,0.848,0.6010573257570309,0.8202928,0.6539933
Eif4e,3.9291933,0.496378,8.523131914766055e-05,0.0027166851073518847,0.728,0.4966553981155146,0.51953703,0.39401856
Zfp40,3.9271088,0.57898533,8.597313397346651e-05,0.00273708306856285,0.64,0.4483924332877796,0.4661211,0.33469287
Ccnd2,3.9245238,0.5149942,8.690145799584545e-05,0.00276336352230576,0.68,0.4394375314680285,0.50586015,0.37895277
Drc1,3.9238567,1.3986605,8.714255837169278e-05,0.002767754779488635,0.328,0.12763432352729626,0.15624659,0.06216881
Itfg1,3.9197989,0.4868534,8.862292328108495e-05,0.0028114497621756227,0.832,0.6358699561245774,0.84562397,0.6671402
Plekha7,3.9184813,0.6373405,8.910862164699654e-05,0.002823524367517449,0.52,0.2977055311803208,0.30971608,0.20977142
Syt9,3.9149349,1.0918901,9.04286398319936e-05,0.0028518985355465588,0.36,0.15453499244767316,0.18637452,0.091772765
Mllt6,3.909982,0.9093594,9.230305133417877e-05,0.00290760022198052,0.416,0.21786664748615406,0.21586649,0.1206942
Blcap,3.9058738,0.64857334,9.388547660120983e-05,0.002953984492124717,0.496,0.2875638351434942,0.26505548,0.17698085
Hdx,3.905379,0.6360282,9.407777213194375e-05,0.002956572792029624,0.624,0.40642307415665685,0.42675018,0.2945379
Caap1,3.9030223,0.53661615,9.499899450515538e-05,0.00298203619433823,0.648,0.44191901028554986,0.4449857,0.32669586
Ski,3.8985863,0.47979528,9.675595332665626e-05,0.003032194915237607,0.76,0.5490181975113285,0.6317162,0.48957953
Atp11c,3.8984194,0.57459193,9.682259907978662e-05,0.003032194915237607,0.632,0.4297633604258074,0.5115003,0.3704646
Plekhm2,3.8973577,0.51357776,9.724792787366978e-05,0.0030419695249889484,0.632,0.4197295547723513,0.40915707,0.30315748
Fam81a,3.8910985,0.7104185,9.97914368278957e-05,0.0031142809611678945,0.624,0.42109616629504426,0.48262796,0.32143763
Adgrb1,3.888847,0.6182558,0.00010072154609686253,0.003136023109643912,0.688,0.5043875422570668,0.5869079,0.41879973
Iqsec3,3.8826046,0.68568915,0.00010334357956717022,0.003213937480289194,0.592,0.3967129396533122,0.42777798,0.28660324
Kif26b,3.8801641,0.5628383,0.00010438598559270822,0.0032426028125734914,0.632,0.40631518377328635,0.49933118,0.36354387
Kcnt1,3.878569,0.74940777,0.00010507282305940329,0.0032579718969405905,0.472,0.2730345968496008,0.26863894,0.16832584
Msmo1,3.878452,0.56978184,0.00010512324654438006,0.0032579718969405905,0.464,0.2535064374595411,0.26460308,0.18571445
Plekhg5,3.8773959,0.50596327,0.0001055804981201334,0.0032683732540184154,0.752,0.50071926922247,0.61328703,0.46755856
8030462N17Rik,3.8754835,0.5062669,0.00010641314311270077,0.003290358061493981,0.776,0.5753794145148529,0.68231684,0.5240623
Kcnmb4,3.871509,0.7588343,0.00010816365051984147,0.0033366295519026493,0.552,0.3540962382219665,0.39081666,0.2488857
Stxbp4,3.8712423,0.5554904,0.00010828213506732826,0.0033366295519026493,0.632,0.41847083363302884,0.43060547,0.312031
Yaf2,3.8698192,0.5421959,0.00010891612360134385,0.0033523210093563682,0.656,0.4370999064950011,0.45059723,0.329964
Chd5,3.8678012,0.49978885,0.00010982110562836451,0.0033763079041580716,0.584,0.3780479033302165,0.36400858,0.27042884
Mest,3.8663282,1.1590947,0.00011048624219095034,0.0033928746601952406,0.36,0.1632741135006833,0.19149488,0.090307534
Cd46,3.8654943,0.606835,0.00011086441710939891,0.0034006014700109005,0.712,0.49543264043731566,0.56979966,0.40828702
Cspp1,3.8622036,0.4846309,0.00011236890031955234,0.0034428191010106857,0.832,0.6829101632741135,1.013859,0.81321055
Tbc1d19,3.8596132,0.5372287,0.00011356669715914033,0.0034755548435832584,0.752,0.5317916996331727,0.5985699,0.4477084
Pkn1,3.8562777,0.67950493,0.00011512666537936152,0.0035192872568184804,0.464,0.2632884988851327,0.24263994,0.15825126
Kmt5b,3.8557608,0.44778827,0.00011537026193248892,0.003522726066052247,0.792,0.5900525066532403,0.69901955,0.5549214
Btbd10,3.8545046,0.57177347,0.00011596425529615323,0.0035368439725398833,0.784,0.6010932892181543,0.79197115,0.5947392
Pcf11,3.8523698,0.51837945,0.00011698013697991258,0.0035637826311227336,0.648,0.4369200891893836,0.43654144,0.32362792
Ap2a2,3.850163,0.5291586,0.00011803923034043729,0.0035919752199859,0.76,0.560670358915342,0.6782203,0.51427525
St8sia5,3.8492625,0.62780243,0.00011847399667334352,0.0036011270255800233,0.568,0.36884125728260087,0.3778058,0.26013017
Oprk1,3.8484454,2.9176607,0.00011886981321304962,0.0036090755717905574,0.232,0.03341005538373013,0.14151457,0.019918533
Gm36251,3.846244,1.6452518,0.00011994230770036592,0.003637527999897102,0.288,0.08850607782492988,0.1493645,0.05021864
Edrf1,3.8437202,0.62561023,0.00012118310939961229,0.003671014824766158,0.552,0.3533769689994965,0.33427277,0.22893785
Usp40,3.8419137,0.51255167,0.00012207877030849323,0.003693982610573438,0.696,0.4909012443357549,0.51754135,0.38878983
Zbbx,3.8403015,1.2345524,0.00012288324097128504,0.003709969308874639,0.352,0.15313241746385672,0.18775648,0.084133446
Rufy2,3.8346982,0.47781932,0.0001257185168896904,0.003787058911239889,0.728,0.5062216787743652,0.5289738,0.40588346
Kcna6,3.833153,0.7102143,0.00012651124933118221,0.003804906671603386,0.48,0.28450694094799683,0.3075261,0.19891456
Exoc4,3.8329918,0.46625915,0.00012659421527403897,0.003804906671603386,0.952,0.8419046249011005,1.8931946,1.6258705
Got2,3.8296843,0.5257036,0.00012830780966491574,0.003852101503571269,0.568,0.36021002661296125,0.3417265,0.24917902
Zcchc18,3.822452,0.5805255,0.0001321311336070832,0.003962459330382059,0.728,0.5211824786017406,0.6369272,0.46725208
Plxnc1,3.820968,0.70384055,0.0001329289450034929,0.003980017705241681,0.616,0.4217794720563907,0.49134448,0.32897946
Gpi1,3.8208122,0.47410128,0.00013301287306687865,0.003980017705241681,0.792,0.5510681147953679,0.66392285,0.5178667
Vat1l,3.8198283,1.1767186,0.0001335445748186773,0.003988844928099418,0.376,0.18442062864130043,0.2540486,0.12039729
Cep295,3.8197172,0.53047454,0.0001336047798767948,0.003988844928099418,0.616,0.4159893548155074,0.40337315,0.29564515
Kazn,3.8190224,0.4810354,0.00013398164126634477,0.003995656715678894,0.832,0.573581241458678,0.86284363,0.6838402
Pbx1,3.8177383,0.5463344,0.00013468071818112097,0.0040120519928234155,0.944,0.8129180752355607,1.951913,1.6365446
Gm48159,3.8161428,1.890208,0.00013555405581679576,0.004033596323142085,0.296,0.10623606415881465,0.18710957,0.05402151
Dclk1,3.8106506,0.60371655,0.00013860149948788673,0.004119714923937518,0.952,0.8278429116018126,2.2408476,1.8761766
Megf11,3.8082938,0.66849154,0.00013992900036552804,0.00414999143468183,0.448,0.24030784722721715,0.28950974,0.19165793
Clvs2,3.8070765,0.49580726,0.0001406193484767387,0.0041653955378784515,0.8,0.5625764223548875,0.7164544,0.55538416
Col24a1,3.8068318,3.4280477,0.00014075843499790228,0.0041653955378784515,0.224,0.028231316981946343,0.17075549,0.017151656
Selenoi,3.80572,0.51729774,0.00014139228108417815,0.00417954960696575,0.552,0.341293246062001,0.3023026,0.22043085
Sntb2,3.7937963,0.4870199,0.0001483614389727815,0.004380738313405098,0.736,0.4925555635474358,0.62243944,0.4800057
Nmt2,3.7903442,0.55402315,0.00015043867937138857,0.004437197930526027,0.792,0.5789397971660792,0.75486547,0.569759
Tmem260,3.7894325,0.53877467,0.00015099181104223357,0.004442882172025601,0.672,0.46486369848234194,0.49693763,0.36677974
Stk39,3.7890434,0.4945115,0.00015122848634959276,0.004442882172025601,0.832,0.6379558368697403,0.9000915,0.7110788
Armh3,3.7889378,0.51345426,0.00015129278702655097,0.004442882172025601,0.784,0.571351506869021,0.68598384,0.52504987
Atp6ap1l,3.7825618,1.6978242,0.0001552225446528737,0.004552509921198475,0.272,0.0758469395094584,0.1255009,0.040391266
Gm6999,3.7793097,1.5622001,0.00015726362785801755,0.004603130370963978,0.304,0.11080342372149896,0.17402856,0.062383857
Klhl7,3.775274,0.493073,0.00015983179484457447,0.004673210367218407,0.84,0.6178882255628282,0.8118452,0.636368
Slc25a26,3.7746627,0.55537415,0.00016022433681533294,0.004674444854333819,0.608,0.41390347407034456,0.39826298,0.28736848
Fancd2,3.7746515,2.0521438,0.00016023148233224982,0.004674444854333819,0.272,0.08113356829461267,0.14981441,0.038230203
Sgip1,3.7726893,0.5740981,0.0001614973741046104,0.004701445766187305,0.96,0.8141048694526362,1.9055642,1.5778015
Kcnip1,3.7708437,0.45988283,0.00016269654021247397,0.004731229475659281,0.456,0.23084945695173703,0.30924043,0.23386487
Ift80,3.7695875,0.6922616,0.00016351762732884554,0.0047499661041363024,0.544,0.3714665899446163,0.3754512,0.24841607
Rps6kc1,3.7683978,0.51114225,0.00016429870935345256,0.004767501425839385,0.688,0.48845572897935696,0.5180316,0.3894943
Usp31,3.7643287,0.45639178,0.00016699706942524846,0.004834021329068051,0.656,0.43976120261813995,0.4287428,0.32941097
Vps13a,3.7641287,0.5607788,0.000167130845355572,0.004834021329068051,0.904,0.7081565129828095,1.2347541,0.97549826
Kank1,3.762761,0.6775538,0.00016804768256336038,0.004853658040513178,0.336,0.12749046968280228,0.20364971,0.13209668
Gabra4,3.7625778,0.50374556,0.00016817103221874837,0.004853658040513178,0.88,0.6119902179385744,0.8911648,0.70020294
Peli2,3.7617717,0.5114817,0.00016871403312087343,0.004861700929023339,0.472,0.2561317701215565,0.2839095,0.20726798
Ndel1,3.7616272,0.5446661,0.00016881157301000283,0.004861700929023339,0.52,0.32252031935553477,0.28908074,0.20684889
Nr2f1,3.7610712,0.58237725,0.00016918722101004485,0.004867302600149791,0.608,0.41375962022585056,0.4605595,0.32978782
Umad1,3.7603874,0.47709352,0.00016965034644233007,0.004874528414949833,0.816,0.6032151334244408,0.7711434,0.6070318
