names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CT SUB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Matk,4.424789,0.6620547,9.653652744446025e-06,0.00030516899910972315,0.5550847457627118,0.44643437443581874,0.49429122,0.33935896
Sanbr,4.420695,0.50384533,9.838400628778814e-06,0.0003094051378992768,0.6483050847457628,0.5566708792200759,0.66846424,0.51332384
Tmem132b,4.420545,0.48483917,9.845232337323471e-06,0.0003094051378992768,0.8813559322033898,0.7212132153818379,1.3144568,1.0803124
Kat6b,4.416718,0.43538657,1.002107367160003e-05,0.00031419632386918645,0.8389830508474576,0.706878497923813,1.085049,0.8957225
Septin11,4.4127984,0.52637136,1.0204307341960014e-05,0.00031919643571416245,0.6440677966101694,0.532009387976169,0.6361106,0.48076558
Faim2,4.3968143,0.6697414,1.0985116264038535e-05,0.00034322101629618077,0.538135593220339,0.4379490882830836,0.5016291,0.34322652
Rab26,4.38467,1.4137667,1.1616197741936632e-05,0.00036209655838264195,0.3135593220338983,0.16865860263585486,0.21007976,0.08410526
Crtac1,4.3787875,0.5723296,1.1934136510150434e-05,0.00037157618543191443,0.5889830508474576,0.4669795992056328,0.57938665,0.4238929
Tmsb10,4.3781676,0.7265037,1.1968141340693902e-05,0.0003722036548894041,0.3898305084745763,0.23917674670518144,0.34515315,0.22244266
Tnrc6a,4.3771744,0.42438057,1.2022786196311184e-05,0.000373470826699285,0.8177966101694916,0.7051092254919661,1.0203701,0.8424618
Gm14507,4.3730555,2.2172322,1.225194679043043e-05,0.00037864817630666944,0.23728813559322035,0.08044773424805922,0.19882232,0.046219498
Usp45,4.365143,0.54261225,1.2703972869309364e-05,0.0003914630171999342,0.652542372881356,0.5413612565445026,0.63142323,0.47271177
Dock7,4.3540764,0.4571757,1.3362923276621516e-05,0.00041124406246887454,0.7669491525423728,0.6551363061924536,0.94448656,0.76299584
Prkd1,4.345989,0.5078059,1.3864949995033617e-05,0.0004252867652586225,0.6694915254237288,0.5057952699043149,0.7956487,0.6179468
Mcc,4.345312,0.8799469,1.3907780553987138e-05,0.00042611409747506774,0.4406779661016949,0.3143888788589998,0.46414503,0.27835402
Faf1,4.3443313,0.42223227,1.3970070389776439e-05,0.00042753506990124483,0.8983050847457628,0.7836432569055787,1.4573597,1.2408813
Ankrd45,4.341891,0.9181482,1.4126179123512995e-05,0.0004318207429451583,0.4322033898305085,0.30893663116085934,0.33614832,0.1918059
Atp2b1,4.333058,0.38941857,1.470525586701233e-05,0.00044901161948479693,0.9661016949152542,0.8984293193717278,2.2549214,2.0169742
Sybu,4.3227167,0.47144887,1.5411960656705343e-05,0.00047005605317329465,0.8516949152542372,0.7011012818198231,1.1770264,0.96278423
Efr3b,4.317378,0.5054391,1.5789368104399993e-05,0.0004799324897796695,0.5889830508474576,0.45715833182884996,0.5409852,0.4091763
Pikfyve,4.304183,0.47680557,1.6760301439028316e-05,0.0005082949206170325,0.6610169491525424,0.5488716374796895,0.6242239,0.48418486
Ftl1-ps1,4.2881913,2.3320484,1.8013400813473024e-05,0.0005450676574977704,0.2245762711864407,0.06874887163747968,0.14604299,0.030751634
Kcna6,4.2760096,0.8302988,1.902728576247506e-05,0.0005738082698515207,0.4110169491525424,0.28431124751760245,0.3292768,0.19829404
Etv5,4.2669497,0.81466216,1.981637766253228e-05,0.0005949341539578127,0.4830508474576271,0.36696154540530784,0.47839227,0.29920653
Unc79,4.261404,0.55735,2.0314637326866455e-05,0.0006092123939429705,0.923728813559322,0.7390503701029066,1.6125437,1.3160789
Slf2,4.259284,0.46292531,2.05082607673413e-05,0.0006136491835394886,0.6949152542372882,0.5944394294999097,0.71381634,0.5629331
Osbpl6,4.2580357,0.48134574,2.06231083427554e-05,0.0006163992449052699,0.8389830508474576,0.673659505325871,1.1329201,0.9193381
Klhdc10,4.2538724,0.41212097,2.1010499194855378e-05,0.0006258892609376541,0.7923728813559322,0.6790034302220618,0.96424145,0.7973084
Kcnn2,4.2525063,0.50275147,2.1139120330778367e-05,0.0006290234366423198,0.8220338983050848,0.6420292471565264,1.1383188,0.9152037
Dapk1,4.2495794,0.5064257,2.1417210396926256e-05,0.0006365934108024429,0.7669491525423728,0.6467593428416681,1.0139674,0.8049252
Ralgps1,4.2479258,0.415219,2.157589469294513e-05,0.00064060142585573,0.8008474576271186,0.6915327676475899,1.0118864,0.83851165
Gpr137c,4.2326756,0.5511179,2.3092747266279273e-05,0.0006833723778027799,0.6567796610169492,0.5527351507492327,0.75250274,0.56869614
Rgs9,4.2281356,1.3641285,2.3563592767113594e-05,0.0006965387652941059,0.3093220338983051,0.1656616717819101,0.22786178,0.09477706
Sox11,4.2231574,0.86428416,2.4090335615142158e-05,0.0007113267230537031,0.4406779661016949,0.3226936270084853,0.37882063,0.22553684
Ptbp2,4.220316,0.43189797,2.439602830700785e-05,0.000719562327781889,0.8686440677966102,0.7231269182162845,1.1071435,0.9169404
Pvt1,4.2168136,0.51925004,2.4777880869783175e-05,0.0007300237488717915,0.6440677966101694,0.5342480592164651,0.67983264,0.51836497
Atf2,4.2119,0.4040207,2.5323127960964363e-05,0.0007450304470969591,0.7754237288135594,0.6795450442318108,0.9308046,0.77068627
Fezf2,4.211726,1.6511257,2.5342680634410892e-05,0.0007450304470969591,0.2669491525423729,0.1200577721610399,0.19970317,0.068011254
Dync2h1,4.2070036,0.4647667,2.587791952706646e-05,0.0007599340958385528,0.7584745762711864,0.6447734248059216,0.88189113,0.70588136
Cdc14b,4.20038,0.73738813,2.664677451197735e-05,0.0007816581125947941,0.4915254237288136,0.37208882469759885,0.42320034,0.27460572
Spred2,4.199176,0.46513072,2.678883653807956e-05,0.0007849684163339125,0.7711864406779662,0.6512727929229103,0.9525861,0.76711833
Hdac4,4.198442,0.48248258,2.687576595226261e-05,0.0007866577681234165,0.6652542372881356,0.5580068604441235,0.68180233,0.5303906
Map7d2,4.1943192,0.4015547,2.7369213072877537e-05,0.0007993595165958906,0.6949152542372882,0.5865679725582235,0.70549667,0.5742838
Clip1,4.18665,0.43575048,2.8310216594156972e-05,0.0008250493708080236,0.7754237288135594,0.6501534573027622,0.8714078,0.706972
Ociad2,4.175713,0.75638133,2.9705435578254927e-05,0.0008629027610677944,0.4533898305084746,0.3323343563820184,0.36883414,0.23432152
Hspa12a,4.1740427,0.47340178,2.9924161629623107e-05,0.0008683177354081781,0.6398305084745762,0.5333814768008666,0.6167907,0.47894186
Zwint,4.1715093,0.37919655,3.025889140896517e-05,0.0008770835082620217,0.690677966101695,0.5998194619967503,0.7299711,0.60242814
Gm15997,4.1701226,1.842172,3.044355877455096e-05,0.0008805365169775935,0.2669491525423729,0.12587109586567974,0.20381407,0.06114335
Tmem245,4.167431,0.46005267,3.0805156925016405e-05,0.0008897294199511251,0.6186440677966102,0.5322621411807186,0.59289503,0.46264544
Numa1,4.167265,0.5219606,3.082761778840705e-05,0.0008897294199511251,0.5550847457627118,0.45083950171511106,0.4598777,0.34119532
Coro2a,4.1622868,1.3197743,3.150760686632079e-05,0.0009074055696656372,0.3177966101694915,0.18682072576277306,0.23933733,0.102849424
Papola,4.1569524,0.39094752,3.2252135138448475e-05,0.0009258705888569556,0.847457627118644,0.7282903051092255,1.1045096,0.9316894
Lmbrd1,4.1500244,0.39666438,3.3243973740529696e-05,0.0009518675165116697,0.711864406779661,0.6,0.71100676,0.5805344
Tnrc6c,4.1498866,0.4553066,3.326399694843535e-05,0.0009518675165116697,0.923728813559322,0.7820906300776314,1.545259,1.3058186
Nopchap1,4.1442804,0.5739859,3.408825016180004e-05,0.000973138874016719,0.538135593220339,0.4317746885719444,0.45191452,0.32482478
Usp47,4.144094,0.4105984,3.4115996253209873e-05,0.000973138874016719,0.7288135593220338,0.6303303845459469,0.78080964,0.6366638
Ppp1r9a,4.1419578,0.385157,3.443540432903383e-05,0.000980168765170698,0.9110169491525424,0.8025997472467955,1.4915196,1.2911371
Pi4ka,4.1257224,0.42395568,3.695727414052695e-05,0.0010475126119788597,0.8559322033898306,0.7208160317746886,1.1699449,0.9768544
Abcc5,4.1204524,0.3756294,3.781287980577267e-05,0.0010689093240993492,0.7711864406779662,0.6800866582415599,0.92817515,0.7789532
Glt1d1,4.1203756,0.7912223,3.782552313458002e-05,0.0010689093240993492,0.4449152542372881,0.3368478064632605,0.34117782,0.21103673
Gprasp1,4.1175747,0.34191966,3.828807758910494e-05,0.0010806729462387078,0.8432203389830508,0.7521574291388338,1.1692414,1.0120391
Lrrtm2,4.1074767,0.9552117,4.00005110574079e-05,0.001126639132193449,0.4025423728813559,0.28575555154359994,0.33966044,0.18947265
Cyb5a,4.1039987,0.8133631,4.0606988924144414e-05,0.0011425233428185974,0.4110169491525424,0.2838418487091533,0.31148413,0.18893363
Gng2,4.0949507,0.40446508,4.222581729914267e-05,0.001185587994595573,0.6949152542372882,0.5901426250225672,0.7441064,0.6067784
Nin,4.087877,0.4645459,4.353388454354522e-05,0.0012204266095166242,0.7330508474576272,0.6109767105975807,0.8742189,0.6993313
Rgsl1,4.0877514,2.1153762,4.355746626447498e-05,0.0012204266095166242,0.2457627118644068,0.10409821267376783,0.19960834,0.049728833
2900026A02Rik,4.0857162,0.73111576,4.3941028936946635e-05,0.0012298910911830794,0.4661016949152542,0.36013720888246975,0.39531744,0.25626552
Pdss2,4.082068,0.4144887,4.4636724878045505e-05,0.0012454712330976976,0.7330508474576272,0.6209424083769634,0.78521204,0.6392172
Pkia,4.080167,0.42313677,4.500338758189615e-05,0.0012543994028273336,0.7330508474576272,0.6321357645784438,0.856097,0.6980253
Epb41l1,4.076506,0.4046896,4.57174094665054e-05,0.0012691243985973723,0.7288135593220338,0.608015887344286,0.7627202,0.62285894
Mef2a,4.07649,0.29400906,4.572059612364184e-05,0.0012691243985973723,0.864406779661017,0.7490160678822892,1.16966,1.0336939
Diras2,4.0675354,0.81333715,4.751297705842499e-05,0.001316158446968948,0.4194915254237288,0.3053258710958657,0.33315948,0.20293294
Sptbn4,4.0590105,0.4316263,4.928109407657005e-05,0.0013623281870755529,0.7669491525423728,0.6365047842570861,0.8978516,0.7315387
Sv2a,4.05809,0.34388554,4.9475632911540915e-05,0.0013663003662210732,0.7033898305084746,0.6248059216465066,0.7730449,0.65179795
Mir670hg,4.0536675,1.1175458,5.042081940120672e-05,0.0013909727077109082,0.3686440677966102,0.2446289944033219,0.35338476,0.17844433
Abhd18,4.0412636,0.5671579,5.3164010472864954e-05,0.0014651456014419294,0.597457627118644,0.5133056508395017,0.5867261,0.430919
Rab6b,4.0366015,0.37688032,5.4231046806246145e-05,0.0014914925564829416,0.7203389830508474,0.6302220617439971,0.79065186,0.6564022
Ica1l,4.033687,0.63111454,5.490845163426511e-05,0.001508578829665341,0.5084745762711864,0.40241920924354574,0.40585694,0.28006646
Dgkg,4.0320654,0.5007514,5.528877348318886e-05,0.0015174763467755716,0.864406779661017,0.6566889330204008,1.2109083,0.9803766
Ncam1,4.0187287,0.3981277,5.85129778055845e-05,0.0015955828550444674,0.9576271186440678,0.8547752301859541,1.9796516,1.746653
Zfyve28,4.018579,0.52993655,5.8550230557270006e-05,0.0015955828550444674,0.6059322033898306,0.50857555515436,0.5929803,0.44504574
Dscam,4.0122347,0.5878624,6.0146648707014765e-05,0.001637427001780635,0.9449152542372882,0.7551904675934284,1.8623321,1.5300823
Tnpo1,4.011047,0.37894493,6.0450075174213296e-05,0.0016440217813067928,0.7711864406779662,0.6677378588192815,0.88956934,0.7432735
Epc1,4.0091014,0.41169262,6.095029033901972e-05,0.0016542770721307675,0.7076271186440678,0.6323524101823433,0.7856668,0.6405286
Rptor,4.0052824,0.432961,6.194337698342829e-05,0.001679534348682864,0.75,0.6297887705361979,0.78932863,0.63674015
Dnajc13,4.002976,0.41588676,6.255063569496753e-05,0.001692583666791317,0.711864406779661,0.599422278389601,0.7179451,0.58065134
Cadps2,4.002364,0.52821755,6.271273246866589e-05,0.0016952626976187647,0.6822033898305084,0.5487633146777396,1.0112827,0.794289
Lmbr1,4.0005155,0.4862731,6.320466035616607e-05,0.0017068434409750577,0.6271186440677966,0.5283625203105253,0.60010827,0.46185908
St6galnac5,3.9990845,0.5892439,6.358797893745582e-05,0.0017154708775596766,0.9279661016949152,0.7192634049467412,1.6620554,1.3450338
Slc8a3,3.9897568,0.601249,6.614104929956266e-05,0.0017807715377547583,0.5338983050847458,0.42133959198411264,0.51652926,0.36862054
Aifm3,3.987507,0.9091613,6.677121051478429e-05,0.0017959383648971509,0.4194915254237288,0.31168080881025456,0.34775367,0.2000436
Efhd2,3.98696,1.0043343,6.692534979899733e-05,0.0017982841490990584,0.326271186440678,0.19173135945116446,0.24067329,0.12720032
Hunk,3.9783497,0.6696343,6.939524177980762e-05,0.0018627873592641667,0.4830508474576271,0.3578263224408738,0.422456,0.28554875
Tbc1d8,3.97158,0.9721102,7.139750052458491e-05,0.0019127127009926188,0.3728813559322034,0.2595775410723957,0.29309633,0.16008405
Ppip5k1,3.9710734,0.59559685,7.154954803630576e-05,0.0019130040527640816,0.5550847457627118,0.4729012457122224,0.5072836,0.3627523
Tspan7,3.9710693,0.3072962,7.155076565046155e-05,0.0019130040527640816,0.8559322033898306,0.7475717638562918,1.2237903,1.078276
Tdrd5,3.9697032,1.3542662,7.196221983196185e-05,0.0019220922931260586,0.3305084745762712,0.21299873623397725,0.26494557,0.11212645
Mal2,3.9627187,0.6511615,7.410109361639286e-05,0.0019752940332068217,0.4830508474576271,0.38198230727568155,0.41457865,0.28301728
Rasgef1a,3.959727,0.40510824,7.503549230907913e-05,0.001996241265688075,0.75,0.6252392128543058,0.8486521,0.6977831
Nrd1,3.957619,0.39315927,7.570055576171761e-05,0.002009954479562601,0.7203389830508474,0.6297887705361979,0.7737941,0.636242
Map7,3.9518628,0.33077905,7.754519953251218e-05,0.002056682531382733,0.8347457627118644,0.695396280917133,1.1006533,0.9536215
Tra2a,3.951652,0.38661805,7.761354993755458e-05,0.002056682531382733,0.864406779661017,0.7356562556418126,1.1495513,0.9744686
Adam22,3.9464066,0.4207631,7.933288208877479e-05,0.002096041830605092,0.8898305084745762,0.7551182523921286,1.3439499,1.1369371
Abca6,3.9457579,2.0077631,7.954795749922615e-05,0.002099659742636745,0.21610169491525424,0.0722874165011735,0.15587477,0.04108787
Map2k4,3.9393206,0.38791406,8.171267439840605e-05,0.002150459903119658,0.826271186440678,0.7176385629174942,1.115883,0.94328433
Ldlrad4,3.9357777,0.40997413,8.292772180280821e-05,0.002180301257183421,0.8813559322033898,0.7432027441776494,1.3765879,1.1721193
Tmem150c,3.9321942,0.63491684,8.417402772926831e-05,0.0022109053031138214,0.5127118644067796,0.4161400974905218,0.44858173,0.3108237
Ttc19,3.9302728,0.42233327,8.484956499664085e-05,0.0022243003038631606,0.6822033898305084,0.5870734789673226,0.6978564,0.56147784
Dnm1,3.92885,0.34923986,8.53531026341678e-05,0.0022353195592398523,0.8135593220338984,0.6909189384365408,0.9782768,0.8342119
Ola1,3.927504,0.4016543,8.583198068746583e-05,0.0022446976219968264,0.6822033898305084,0.5795992056327857,0.67472947,0.54775256
Gap43,3.9273744,0.47086152,8.587827150773121e-05,0.0022446976219968264,0.6101694915254238,0.49962087019317564,0.61366165,0.47702464
Synj2bp,3.9227571,0.4397552,8.754138260152878e-05,0.0022859445583120297,0.614406779661017,0.5321899259794187,0.57501405,0.45296404
Trim37,3.918148,0.3843536,8.923188985091882e-05,0.002327826097372999,0.6864406779661016,0.601155443220798,0.7188978,0.59116405
Trank1,3.9103365,0.4392662,9.216760577797348e-05,0.0023997515186571197,0.7627118644067796,0.6185231991334176,0.89476866,0.72610235
Spock2,3.9047182,0.37828216,9.433527545770346e-05,0.002451439895114596,0.6483050847457628,0.569669615454053,0.66061914,0.54238766
Syt7,3.8988767,0.44872203,9.663995812187747e-05,0.002506482311520123,0.809322033898305,0.6344827586206897,0.95795596,0.7779348
Grin1,3.897551,0.4439931,9.717030021840003e-05,0.002517807104019681,0.8728813559322034,0.704567611482217,1.2367495,1.0285031
Kif21a,3.8862047,0.36983043,0.00010182360639523682,0.002633301543638126,0.8516949152542372,0.7472829030510922,1.2227467,1.0489312
Sos2,3.8781905,0.5085081,0.00010523624452156742,0.0027186082445108165,0.5635593220338984,0.4712402960823253,0.5016252,0.37699986
Mest,3.8777974,1.4278002,0.00010540643006299735,0.0027186082445108165,0.2923728813559322,0.16306192453511464,0.22493032,0.089617014
Nipa1,3.8777528,0.5138954,0.00010542574584221327,0.0027186082445108165,0.6016949152542372,0.506878497923813,0.55059046,0.41491002
Mfsd6,3.8756814,0.5587125,0.00010632674233225067,0.002739213390668816,0.559322033898305,0.4691821628452789,0.50329965,0.36750183
Rims1,3.8717694,0.5794597,0.00010804808444005259,0.002780892747992541,0.9703389830508474,0.8432569055786243,2.5351796,2.1719508
Etnk1,3.8702009,0.37815616,0.00010874576413563118,0.002796170987870249,0.8559322033898306,0.7424444845640007,1.1939273,1.0187315
Rbfox2,3.867201,0.4301665,0.00011009167886715337,0.0028253709753203542,0.9194915254237288,0.7797436360353854,1.5876515,1.3580815
Smarca1,3.8636498,0.4599978,0.00011170526328336859,0.0028640462065115595,0.576271186440678,0.47914786062466147,0.5036559,0.38933748
Wdr33,3.8620813,0.36965042,0.0001124251961265286,0.002877396329641301,0.8389830508474576,0.7347535656255642,1.1067002,0.9426582
Ralgapb,3.8620486,0.38142022,0.00011244012453008434,0.002877396329641301,0.7288135593220338,0.6138292110489258,0.73511845,0.60622305
6530403H02Rik,3.857229,0.58133703,0.00011467976914157925,0.0029319175992713934,0.6016949152542372,0.4610940602996931,0.8546841,0.6432646
Cdh6,3.8565965,0.892273,0.00011497671965264651,0.002936715263371304,0.4025423728813559,0.28304748149485465,0.41929603,0.24735792
Rheb,3.8547683,0.50918055,0.00011583929537324317,0.002953817799222707,0.5423728813559322,0.4513089005235602,0.47585338,0.35639223
Iqsec3,3.8319945,0.62167126,0.0001271085707457155,0.0032281732475778597,0.5,0.39671420834085575,0.4119713,0.28617212
Mcph1,3.8269072,0.53730154,0.00012976345362131667,0.003286280865979999,0.5635593220338984,0.47463441054341937,0.50217277,0.3712038
Chd5,3.814989,0.5701962,0.00013618889080100686,0.003439281481036705,0.4788135593220339,0.3781187940061383,0.37848908,0.2699304
Glrb,3.81218,0.39614275,0.00013774651620224285,0.003470772130916169,0.6991525423728814,0.6044412348799423,0.7276667,0.59513134
Tacc1,3.8120422,0.39269376,0.0001378233667170656,0.003470772130916169,0.6949152542372882,0.6005055064090992,0.74897265,0.61473787
Dpp4,3.807964,2.8581147,0.0001401155998605753,0.00352519304143601,0.17372881355932204,0.031955226575194076,0.11667025,0.016923219
1500004A13Rik,3.8020172,0.36717716,0.00014352269203116172,0.003607534831503569,0.7161016949152542,0.6214118071854126,0.77587134,0.64659214
Gapvd1,3.7993054,0.38353625,0.00014510220500454896,0.0036438282696002154,0.7923728813559322,0.6840584943130529,0.941284,0.78769946
Ide,3.790302,0.5117435,0.00015046417857241586,0.003767914704791066,0.5677966101694916,0.48506950713125113,0.5162676,0.38795322
Evl,3.7875416,0.4355219,0.00015214527139308765,0.003802924132402107,0.6228813559322034,0.5288319191189745,0.5831535,0.46082932
Trpm7,3.781149,0.37721464,0.0001561063242232353,0.003898305698771684,0.8305084745762712,0.7161581512908467,1.027622,0.86775625
Tlk1,3.7801962,0.34994146,0.00015670483274504715,0.003909618250565847,0.7372881355932204,0.6175121863152193,0.764709,0.6423949
Slc25a27,3.7790205,0.51108706,0.0001574463948250028,0.003924475537057352,0.5932203389830508,0.5105975807907565,0.5525581,0.4171522
Pgr,3.7763371,0.880868,0.0001591515951516918,0.003963302466845189,0.4110169491525424,0.31254739122585307,0.32904422,0.1919335
Cmip,3.774152,0.36185125,0.00016055278831683372,0.00399449390932715,0.8050847457627118,0.6938436540891858,0.9844826,0.8348806
Gm17171,3.7729726,2.2688515,0.00016131409394009048,0.004009722205522878,0.211864406779661,0.07849792381296263,0.15883541,0.035096064
Fancd2,3.7660608,2.054413,0.0001658433622744271,0.004113042719754185,0.21610169491525424,0.08084491785520852,0.14841563,0.037794903
Sh3rf1,3.753693,0.43246275,0.00017424824481473107,0.004303355090231456,0.6694915254237288,0.5554432207979779,0.78107786,0.62978584
Igdcc4,3.748338,1.0398449,0.00017801021524708595,0.004384174595498808,0.326271186440678,0.20592164650658965,0.24348731,0.12583086
Clasp1,3.7452652,0.3617092,0.0001802032114629627,0.004430064311079422,0.8050847457627118,0.667990612023831,0.89408493,0.7536021
Anapc5,3.7417467,0.4183674,0.00018274564432190984,0.004468039547706749,0.5677966101694916,0.4721068784979238,0.4674127,0.36870724
Taf1b,3.7395942,0.51663154,0.0001843175654227229,0.004502375439007785,0.5508474576271186,0.47243184690377327,0.4825624,0.36014348
Ubp1,3.7316206,0.44928136,0.00019025192805633483,0.004634695654463932,0.5847457627118644,0.5012096046217729,0.50876224,0.39592347
Akt3,3.7291193,0.45718926,0.00019215008621498966,0.004676696391844902,0.9533898305084746,0.84004332912078,2.1001585,1.827898
Fndc3a,3.7275465,0.3662927,0.00019335284145475387,0.0046974600812741745,0.6694915254237288,0.5760606607690919,0.66664845,0.5511225
Mpc1,3.7271817,0.426322,0.00019363284016253072,0.004700013021831256,0.6016949152542372,0.5150388156706986,0.553477,0.43835065
Airn,3.726513,1.1271313,0.00019414716102088395,0.004706797054721994,0.3432203389830508,0.2284527893121502,0.34010318,0.17013198
Ikzf2,3.726363,0.63253736,0.0001942626696571154,0.004706797054721994,0.4533898305084746,0.34349160498284886,0.4095299,0.2825149
Tnpo3,3.723967,0.38081187,0.00019611646233685823,0.004743311129886332,0.6610169491525424,0.5771799963892399,0.64462936,0.52783775
Hdac8,3.723959,0.3219745,0.0001961227638743474,0.004743311129886332,0.7754237288135594,0.6614190287055425,0.9066117,0.77964413
Rp9,3.7222645,0.608259,0.00019744396852245934,0.0047671434381847365,0.4872881355932203,0.39263404946741287,0.39892355,0.2788268
Baiap2,3.7222402,0.39465684,0.0001974629939225758,0.0047671434381847365,0.6440677966101694,0.5363061924535114,0.61733395,0.50053144
Cyria,3.7216728,0.39939922,0.0001979074092329918,0.0047734392956628345,0.7076271186440678,0.6078353493410363,0.77067626,0.63148916
Marchf6,3.7191107,0.3146954,0.00019992534922431678,0.00480930540166284,0.7796610169491526,0.6500451345008125,0.78513676,0.67241365
Chgb,3.7108574,0.38919127,0.00020655841397392653,0.004955557663820898,0.635593220338983,0.541722332551002,0.71640193,0.58750015
Fam135b,3.7062159,0.54066586,0.00021037895070930465,0.005038164003629574,0.9152542372881356,0.6990792561834266,1.454808,1.1809186
Abca5,3.705993,0.45767534,0.00021056413011075594,0.005038164003629574,0.597457627118644,0.5349341036288139,0.60649794,0.47454512
Fam117b,3.701388,0.39548022,0.00021442333049535143,0.0051259385145997274,0.635593220338983,0.5412529337425528,0.5870476,0.47447997
Slc6a17,3.7004597,0.42133772,0.00021520928658882142,0.005137969025652606,0.6016949152542372,0.5072034663296624,0.5385066,0.42706528
Olfm2,3.6981652,0.69598854,0.0002171634892025887,0.005177624627217,0.4110169491525424,0.2987542877775772,0.32367292,0.2118185
Flywch1,3.696264,0.5124039,0.00021879539455328523,0.005211908024509552,0.5338983050847458,0.45546127459830293,0.47879,0.358046
Gtf2ird1,3.6930575,0.62973064,0.00022157382393858031,0.0052734177583965034,0.4745762711864407,0.3816573388698321,0.39920312,0.2754301
Gm49179,3.6876864,1.3700838,0.00022630229489353665,0.005381188198043655,0.288135593220339,0.17198050189564904,0.216584,0.08943433
Akap7,3.6790035,0.6068701,0.00023414717943367325,0.005551530399214449,0.4703389830508475,0.3713305650839502,0.38496444,0.2687474
Dync1i2,3.6788452,0.38387802,0.0002342923510498394,0.005551530399214449,0.885593220338983,0.7338508756093157,1.1971045,1.0191091
Rc3h2,3.6784682,0.34124017,0.00023463887043149615,0.005554842685898063,0.7669491525423728,0.6598302942769453,0.8423644,0.7146254
Cspp1,3.6776698,0.35677773,0.00023537448429969816,0.005562455930635786,0.7796610169491526,0.6827586206896552,0.9579429,0.8128831
Tef,3.6753225,0.45535707,0.0002375490634113596,0.0056089132986495895,0.5805084745762712,0.4934464704820365,0.5152307,0.39983857
Prickle2,3.6688123,0.45944074,0.0002436798676913879,0.00574861988135873,0.9491525423728814,0.8104350965878317,1.9310607,1.6655535
Basp1,3.667592,0.26233637,0.0002448453079276768,0.005771046863172522,0.8389830508474576,0.7494132514894385,1.1206785,1.0018378
Myef2,3.664625,0.3422176,0.0002477013906834756,0.005833248350276064,0.7076271186440678,0.6315219353673949,0.77611816,0.6550884
Rbm33,3.6611469,0.39601374,0.0002510888693211443,0.005902675344408703,0.6483050847457628,0.5853403141361256,0.6651862,0.5411873
Stmn2,3.6578429,0.33921468,0.00025434677354417817,0.005963610650202502,0.6822033898305084,0.5684058494313053,0.7104507,0.5977771
Ccnd2,3.6557634,0.4664452,0.00025641773909773033,0.005996470539213241,0.538135593220339,0.43968225311428055,0.49215192,0.37856093
Mir124-2hg,3.6539352,0.58471596,0.0002582514633612901,0.0060341015830590134,0.4957627118644068,0.38700126376602273,0.4162381,0.2958168
Nbeal1,3.6498086,0.3430557,0.0002624358561872559,0.00611591626691376,0.7033898305084746,0.6096407293735331,0.7505174,0.6320556
Acadsb,3.649464,0.47319034,0.00026278810083754547,0.006118818257803161,0.5677966101694916,0.49304928687488714,0.51971817,0.39942843
Carmil1,3.6449401,0.39407504,0.0002674541708591523,0.006211316828855162,0.673728813559322,0.5495576818920382,0.68038774,0.55485183
Clock,3.6423619,0.35739613,0.0002701479567779585,0.00626305055964085,0.7415254237288136,0.6301137389420473,0.77357006,0.6477902
Zfp950,3.6378055,0.37493977,0.0002749709598845857,0.0063693704242231185,0.7711864406779662,0.6431485827766745,0.8359186,0.69705075
Nrp2,3.6267955,0.51621276,0.00028696026700889216,0.00662994185256142,0.538135593220339,0.4422458927604261,0.54166836,0.40722275
B4galnt1,3.62532,0.94146967,0.00028860380135758165,0.0066621856894142776,0.326271186440678,0.213720888246976,0.23055512,0.12664808
Miga1,3.6158872,0.48006204,0.00029932085985531727,0.006885917383829088,0.5805084745762712,0.49947643979057593,0.52441156,0.40166384
Shb,3.6150398,0.7086868,0.0003003014392731482,0.006896666387409822,0.3601694915254237,0.2377685502798339,0.28387895,0.18303977
Wdr17,3.6141357,0.41287652,0.0003013510205000628,0.006914860735129536,0.7161016949152542,0.6241559848348077,0.920465,0.7582527
Bcas3,3.611659,0.34737873,0.0003042444074599334,0.006969349725872473,0.8728813559322034,0.7619064813143167,1.2438531,1.0786223
Gmds,3.608327,0.37523374,0.0003081780391124465,0.007047441626341649,0.7796610169491526,0.6656797255822351,0.95985895,0.807502
Ppm1h,3.6080027,0.34309566,0.00030856340656221866,0.007050254025788108,0.7669491525423728,0.6747066257447193,0.9764959,0.83500606
A830036E02Rik,3.605461,0.84583545,0.00031159938734070413,0.00711019777401988,0.3432203389830508,0.22133959198411265,0.25250632,0.14826597
Tnk2,3.6053636,0.61902183,0.00031171615101583246,0.00711019777401988,0.4788135593220339,0.3958837335259072,0.38307446,0.26538387
Snx10,3.6033692,0.44696748,0.000314118852716533,0.007158925846050247,0.597457627118644,0.5298068243365228,0.59657276,0.46907687
Limk1,3.5934093,1.4643246,0.0003263793809942327,0.00743204573501274,0.2627118644067797,0.14381657338869833,0.19138268,0.073658794
Ddhd2,3.5909526,0.38707492,0.0003294714569798527,0.007496103343817648,0.635593220338983,0.5432749593789493,0.57745254,0.46849826
Map4k3,3.5858693,0.36365375,0.0003359571681778335,0.007637198907731291,0.7627118644067796,0.6718541252933743,0.9378294,0.79212844
